Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94)
2.13899141470774e-07,0.13317999637375627,0.46346346346346345,0.0,0.0,0.0,0.0658019560431755,0.0,0.011526242802961661,0.00020050683875219883,7.95076029046971e-06,0.001939597234020761,0.0010731353309116993,0.004357105413755052,3.004728989769056e-07,0.0,0.46676066035223585,0.0012087050220419635,9.804365404097955e-06,9.554515780799633e-05,5.722938686473225e-06,5.9815811919582845e-06,1.8338923479141404e-06,0.0007850477215077717,1.1293621877538622e-08,0.0007560307502201936,3.916949595413385e-09,1.6000915676652893e-08,0.00029999107709594117,5.2871798267214424e-08
2.1893224687300635e-07,0.1332363190303843,0.46346346346346345,0.0,0.0,0.0,0.06561635283331271,0.0,0.011804222023121914,0.00021351147424287405,8.313831353594239e-06,0.0019964725844819307,0.0011254318889395466,0.004432523628035091,3.1727852783026264e-07,0.0,0.46685007150967334,0.0012074977904114213,9.77671346597163e-06,9.596612026847616e-05,5.707900000664657e-06,5.9628718985072216e-06,1.8281673643871166e-06,0.0007997441683134383,1.1506394384592685e-08,0.0007795611624817798,4.0388592459226154e-09,1.647011697966614e-08,0.00031349794107529526,5.525234065117439e-08
2.239653522752387e-07,0.13329239809285442,0.46346346346346345,0.0,0.0,0.0,0.06543131488800295,0.0,0.01208174193631723,0.00022693341501534586,8.682958301061313e-06,0.0020532694913537384,0.0011785349033696828,0.004505819193299654,3.344349566686121e-07,0.0,0.46693891720699726,0.0012061443675122363,9.749145365361998e-06,9.638036144247984e-05,5.692512077469576e-06,5.943378502707138e-06,1.8222044222202119e-06,0.0008141968360522155,1.171566253884007e-08,0.0008028750634894741,4.159647164733236e-09,1.693867115774313e-08,0.0003271871678974301,5.766502455023348e-08
2.2899845767747107e-07,0.1333482337821352,0.46346346346346345,0.0,0.0,0.0,0.06524685411444701,0.0,0.012358793548245654,0.00024076672795651048,9.057997976115943e-06,0.0021099827616027174,0.0012324128721339356,0.004577022774630772,3.519281888302232e-07,0.0,0.4670271935438473,0.0012046667297606728,9.721662929415072e-06,9.678816800009528e-05,5.676829221511833e-06,5.923214918529374e-06,1.8160381520105392e-06,0.0008284120741397044,1.1921515646823381e-08,0.0008259644371654698,4.2792718210207335e-09,1.7406535369085996e-08,0.00034105274847133916,6.01087908614596e-08
2.3403156307970344e-07,0.13340382667960765,0.46346346346346345,0.0,0.0,0.0,0.06506298052663766,0.0,0.012635368925817826,0.00025500509790861957,9.438809284712029e-06,0.0021666081068106033,0.0012870352421446606,0.00464616675864492,3.6974418300279797e-07,0.0,0.46711489834209113,0.0012030845456440968,9.694267697557427e-06,9.718981745413487e-05,5.660899884592138e-06,5.902482909655822e-06,1.8096994847976751e-06,0.0008423959494509304,1.212403915155547e-08,0.0008488223913757981,4.3976975070450835e-09,1.787367423483142e-08,0.00035508885216868223,6.258261193606726e-08
2.3906466848193577e-07,0.13345917768278795,0.46346346346346345,0.0,0.0,0.0,0.06487970245004882,0.0,0.01291146109017089,0.0002696418657306932,9.82525325542137e-06,0.0022231420430961608,0.0013423724041743447,0.004713284978681097,3.878688899070495e-07,0.0,0.4672020309387494,0.0012014153791750166,9.666960952512447e-06,9.75855771982909e-05,5.6447672068723495e-06,5.88127321089754e-06,1.803215994597395e-06,0.0008561542501347951,1.2323314672176318e-08,0.0008714430557592755,4.5148938088095756e-09,1.8340059013377317e-08,0.000369289817773965,6.508548998451696e-08
2.4409777388416813e-07,0.13351428796274822,0.46346346346346345,0.0,0.0,0.0,0.06469702670727154,0.0,0.013187063919121868,0.00028467006452470014,1.0217193086912106e-05,0.002279581800347896,0.0013983956828601302,0.004778412467380245,4.06288285836466e-07,0.0,0.46728859199865,0.0011996748783939192,9.63974374843671e-06,9.797570379251595e-05,5.628469516090381e-06,5.859666559022356e-06,1.7966122133577082e-06,0.000869692491631001,1.2519420076058112e-08,0.0008938214869078741,4.630835114809514e-09,1.880566685147485e-08,0.0003836501448620147,6.761645555715582e-08
2.491308792864005e-07,0.1335691589270019,0.46346346346346345,0.0,0.0,0.0,0.0645149587860536,0.0,0.013462172058392164,0.000300082454022574,1.0614494184257915e-05,0.0023359252400485865,0.0014550773226872202,0.004841585234383402,4.2498840324311844e-07,0.0,0.46737458334528353,0.0011978769496703559,9.612616936395766e-06,9.836044246022913e-05,5.612040786006478e-06,5.837734640118447e-06,1.7899099181132373e-06,0.0008830159244386298,1.2712429576763987e-08,0.0009159535805811396,4.745500161215679e-09,1.927048010646483e-08,0.000398164485618304,7.017456610199163e-08
2.5416398468863286e-07,0.1336237921855985,0.46346346346346345,0.0,0.0,0.0,0.0643335029911734,0.0,0.013736780840928072,0.0003158715531424612,1.1017024185298254e-05,0.0023921707809840547,0.0015123904707347957,0.004902840066933201,4.4395535855755505e-07,0.0,0.46746000780836405,0.0011960339185783195,9.585581187396309e-06,9.874002677581702e-05,5.5955110568075395e-06,5.815540962525436e-06,1.7831283975492557e-06,0.0008961295431951406,1.2902413851745241e-08,0.000937835990634545,4.858871611847212e-09,1.973448573335472e-08,0.00041282763711435086,7.275890460328836e-08
2.591970900908652e-07,0.13367818952109253,0.46346346346346345,0.0,0.0,0.0,0.06415266258153816,0.0,0.014010886213669244,0.00033202967073462546,1.1424652978222452e-05,0.0024483173321589286,0.0015703091568974102,0.004962214351265678,4.631753774283232e-07,0.0,0.46754486908664283,0.0011941566781428301,9.558637013183337e-06,9.911467851625151e-05,5.578906821922866e-06,5.793141655934787e-06,1.7762846966313536e-06,0.0009090380966830876,1.3089440174215505e-08,0.0009594660543194457,4.970935671160595e-09,2.0197674731227084e-08,0.00042763453404393427,7.536857830189564e-08
2.642301954930976e-07,0.13373235286158092,0.46346346346346345,0.0,0.0,0.0,0.06397243989377435,0.0,0.014284484671173934,0.0003485489345484058,1.183725271141096e-05,0.002504364232300093,0.0016288082721836131,0.005019745912887249,4.826348175543675e-07,0.0,0.46762917162465234,0.0011922548252274925,9.531784784992805e-06,9.948460764671773e-05,5.562251381516033e-06,5.770586200567978e-06,1.769393836910593e-06,0.000921746098468252,1.3273572554721849e-08,0.0009808417235968652,5.0816817283847704e-09,2.0660041644364903e-08,0.0004425802419156656,7.800271749475051e-08
2.6926330089532994e-07,0.13378628425665637,0.46346346346346345,0.0,0.0,0.0,0.06379283645346247,0.0,0.014557573195549497,0.00036542131846156164,1.2254697796455524e-05,0.0025603111953813257,0.0016878635455897207,0.005075472874011789,5.0232018927155e-07,0.0,0.46771292050218116,0.0011903367857959233,9.505024750434415e-06,9.985001241585353e-05,5.5455651637269455e-06,5.747918095802276e-06,1.762469020500777e-06,0.0009342578379336617,1.3454871889281714e-08,0.0010019615021023777,5.1911020309388845e-09,2.1121584112837972e-08,0.00045765995068967994,8.066047441326264e-08
2.742964062975623e-07,0.1338399858559285,0.46346346346346345,0.0,0.0,0.0,0.06361385307507926,0.0,0.014830149202172323,0.0003826386680205298,1.2676864905196139e-05,0.002616158261654168,0.0017474515199655688,0.0051294335265962224,5.222181740445451e-07,0.0,0.46779612133537324,0.0011884099297530964,9.478357048665158e-06,0.00010021107954372755,5.528866019579548e-06,5.725175470549588e-06,1.7555218177457287e-06,0.0009465773915235101,1.3633396111365942e-08,0.0010228243874072199,5.299191385298542e-09,2.1582302468270308e-08,0.0004728689688423713,8.334102217808682e-08
2.7932951169979467e-07,0.13389345988995105,0.46346346346346345,0.0,0.0,0.0,0.06343548995164551,0.0,0.015102210490716372,0.00040019272434541086,1.3103632961551297e-05,0.0026719057537027855,0.001807549527230672,0.005181666219533884,5.423156410081698e-07,0.0,0.4678787801884173,0.0011864806760604246,9.451781724003529e-06,0.00010056798448702904,5.51216949210039e-06,5.7023916364885665e-06,1.7485623336198542e-06,0.0009587086340392858,1.3809200345111202e-08,0.0010434298182316777,5.405946883504952e-09,2.2042199371553716e-08,0.0004882027178417693,8.604355382460065e-08
2.8436261710202703e-07,0.13394670865327893,0.46346346346346345,0.0,0.0,0.0,0.06325774673501577,0.0,0.015373755201035634,0.00041807514645716477,1.3534883128848705e-05,0.0027275542370642923,0.001868135663248093,0.005232209258652164,5.625996616949053e-07,0.0,0.46796090349485053,0.0011845545888019649,9.425298738125925e-06,0.00010092089176486153,5.495489058038096e-06,5.679595592157791e-06,1.7415993609964252e-06,0.0009706552498413303,1.398233705796124e-08,0.001063777626276673,5.5113676536038905e-09,2.2501279488032694e-08,0.0005036567270149481,8.876728139796606e-08
2.893957225042594e-07,0.13399973448945568,0.46346346346346345,0.0,0.0,0.0,0.06308062260767477,0.0,0.01564478177347251,0.0004362775320872,1.397049879328604e-05,0.0027831044849939263,0.0019291887626127404,0.005281100818276404,5.830575230771799e-07,0.0,0.46804249798758335,0.001182636464850538,9.398907980976517e-06,0.00010126995533031755,5.478836348778472e-06,5.6568124823421665e-06,1.734640523071014e-06,0.000982420743844207,1.4152856211158627e-08,0.0010838679923485526,5.61545463234217e-09,2.2959549196461388e-08,0.0005192266287872156,9.151143511528172e-08
2.9442882790649175e-07,0.13405253977776704,0.46346346346346345,0.0,0.0,0.0,0.06290411634683199,0.0,0.0159152889132033,0.00045479143703155284,1.4410365544082453e-05,0.0028385574469951794,0.0019906883735624614,0.005328378863255967,6.036767390444631e-07,0.0,0.4681235706368215,0.001180730413747808,9.372609280509787e-06,0.00010161531897673475,5.46222135289839e-06,5.634064012445039e-06,1.727692397389034e-06,0.000994008452232098,1.4320805406518199e-08,0.0011037014064634977,5.7182103584639035e-09,2.341701632967126e-08,0.0005349081542714317,9.427526258731425e-08
2.994619333087241e-07,0.13410512692156032,0.46346346346346345,0.0,0.0,0.0,0.0627282263815395,0.0,0.01618527555826284,0.00047360839311307045,1.4854371150829145e-05,0.0028939142207617713,0.0020526147331790087,0.005374081080438788,6.244450604273581e-07,0.0,0.4682041285951369,0.0011788399303799318,9.34640241137507e-06,0.00010195711676970148,5.445652595892559e-06,5.611368823223158e-06,1.7207606287691218e-06,0.0010054215528264283,1.4486230028866216e-08,0.0011232786316324628,5.8196387850755094e-09,2.3873689943261954e-08,0.0005506971291852957,9.705802809821707e-08
3.044950387109565e-07,0.1341574983379517,0.46346346346346345,0.0,0.0,0.0,0.06255295084349939,0.0,0.016454740850908638,0.0004927199248152623,1.5302405538485206e-05,0.0029491760272059822,0.00211494874301256,0.0054182448186626715,6.453504836737407e-07,0.0,0.4682841791489973,0.0011769679610013403,9.320287102644222e-06,0.00010229547349627072,5.429137302602869e-06,5.588742831619007e-06,1.7138500364530117e-06,0.0010166630750543264,1.4649173383563746e-08,0.0011426006710435464,5.9197451096349585e-09,2.4329580109078873e-08,0.0005665894700747001,9.985901194162397e-08
3.0952814411318884e-07,0.13420965644882266,0.46346346346346345,0.0,0.0,0.0,0.06237828761217324,0.0,0.016723684112015663,0.0005121175646513133,1.575436076040526e-05,0.003004344188279714,0.0021776719452359034,0.0054609070364326625,6.663812582755606e-07,0.0,0.4683637296761203,0.0011751169631305596,9.294263044675329e-06,0.00010263050512353265,5.412681547857111e-06,5.566199537383611e-06,1.7069647056526684e-06,0.0010277359094935108,1.4809676828058341e-08,0.0011616687383743712,6.018535620135261e-09,2.4784697732545684e-08,0.0005825811808218497,1.0267750980432234e-07
3.145612495154212e-07,0.13426160367296522,0.46346346346346345,0.0,0.0,0.0,0.06220423435475547,0.0,0.016992104818225336,0.000531792867331175,1.621013096975407e-05,0.0030594201073165196,0.0022407664994103372,0.005502104256522644,6.875258930387842e-07,0.0,0.4684427876080719,0.001173288959811295,9.268329895196865e-06,0.00010296231926034203,5.3962903890259904e-06,5.543750298045728e-06,1.700108068769962e-06,0.0010386428169654796,1.496777989745156e-08,0.001180484230982203,6.116017556191779e-09,2.523905439081784e-08,0.0005986683494174619,1.0551283219606715e-07
3.1959435491765356e-07,0.13431334241922105,0.46346346346346345,0.0,0.0,0.0,0.062030788561523,0.0,0.017260002581582615,0.0005517374227885193,1.6669612389622945e-05,0.003114405251642771,0.0023042151599241287,0.005541872526795347,7.087731612829277e-07,0.0,0.4685213603975795,0.0011714855887000953,9.242487284690089e-06,0.00010329101561746801,5.3799679830922586e-06,5.521404578168262e-06,1.6932829853652505e-06,0.0010493864371553814,1.512352042414224e-08,0.0011990487057344402,6.212198983841747e-09,2.569266218863451e-08,0.0006148471449770274,1.08364303926002e-07
3.246274603198859e-07,0.1343648750805427,0.46346346346346345,0.0,0.0,0.0,0.061857947577027256,0.0,0.017527377131416635,0.0005719428681279827,1.7132703282104815e-05,0.003169301137233441,0.0023680012541461644,0.005580247386620288,7.301121050509459e-07,0.0,0.468599455490078,0.0011697081464117386,9.216734821140598e-06,0.00010361668646213107,5.363717697050969e-06,5.499170173587711e-06,1.6864918095263206e-06,0.0010599692967658016,1.5276934650700696e-08,0.0012173638572570641,6.307088682845831e-09,2.6145533632014088e-08,0.0006311138149819018,1.1123126361567389e-07
3.296605657221183e-07,0.13441620402889135,0.46346346346346345,0.0,0.0,0.0,0.06168570862755306,0.0,0.017794228298255135,0.0005924008985517165,1.7599303916561766e-05,0.003224109315208857,0.002432108661322484,0.00561726383832998,7.515320384051098e-07,0.0,0.46867708029905,0.0011679576285252458,9.191072094222957e-06,0.0001039394170634025,5.3475422053897314e-06,5.477053410866654e-06,1.6797364464838592e-06,0.001070393817204863,1.5428057336358867e-08,0.001235431498393686,6.4006960454276066e-09,2.6597681517427184e-08,0.0006474646827269647,1.1411306324704661e-07
3.3469367112435065e-07,0.13446733161083732,0.46346346346346345,0.0,0.0,0.0,0.06151406884523046,0.0,0.018060555999572764,0.0006131032773224084,1.806931653730171e-05,0.0032788313599820297,0.0024965217922312804,0.0056529563231878235,7.730225498796802e-07,0.0,0.4687542421847631,0.0011662347656252862,9.16549867897682e-06,0.00010425928612567825,5.331443572798761e-06,5.455059326935228e-06,1.6730184116976742e-06,0.0010806623218023283,1.5576921857717304e-08,0.001253253542682384,6.4930309855128354e-09,2.7049118833106734e-08,0.000663896144957658,1.170090677489883e-07
3.39726776526583e-07,0.13451826014380922,0.46346346346346345,0.0,0.0,0.0,0.061343025289149804,0.0,0.018326360227180576,0.0006340418448179761,1.8542645330827932e-05,0.0033334688588858145,0.002561225569602083,0.0056873587014047,7.945735041565915e-07,0.0,0.46883094843604134,0.0011645400557265403,9.140014139027992e-06,0.00010457636620816252,5.3154233333865424e-06,5.4331918310278365e-06,1.666338880832831e-06,0.0010907770425759619,1.572356030275174e-08,0.0012708319886712326,6.584103857468331e-09,2.7499858673667418e-08,0.0006804046696802772,1.1991865461101285e-07
3.4475988192881537e-07,0.13456899191294733,0.46346346346346345,0.0,0.0,0.0,0.06117257496379811,0.0,0.01859164103609761,0.0006552085267313161,1.9019196392805547e-05,0.003388023403128372,0.0026262054092965684,0.005720504235794481,8.161750430262302e-07,0.0,0.4689072062547426,0.001162873793403441,9.114618029402438e-06,0.00010489072412884099,5.299482562486282e-06,5.411453847863779e-06,1.6596987275447448e-06,0.0011007401265653131,1.5868003558649947e-08,0.0012881689059065986,6.6739253834774115e-09,2.7949914166410943e-08,0.0006969867941304323,1.2284121352189404e-07
3.4979298733104773e-07,0.13461952916845402,0.46346346346346345,0.0,0.0,0.0,0.061002714835104,0.0,0.018856398534758807,0.0006765953414663859,1.9498877694894555e-05,0.003442496579935393,0.0026914472022418886,0.00575242557867775,8.378175856914312e-07,0.0,0.46898302274264647,0.0011612360959231348,9.08930989897674e-06,0.0001052024213518105,5.28362193415023e-06,5.38984744524646e-06,1.6530985663711686e-06,0.0011105536417322858,1.6010281394621873e-08,0.0013052664224408375,6.762506588849312e-09,2.8399298405358563e-08,0.0007136391228856272,1.2577614604064914e-07
3.548260927332801e-07,0.1346698741233877,0.46346346346346345,0.0,0.0,0.0,0.06083344184435079,0.0,0.019120632876409794,0.000698194406779692,1.99815990515529e-05,0.003496889965750519,0.002756937297102141,0.0057831547616890525,8.594918284690249e-07,0.0,0.469058404890484,0.0011596269266557248,9.064089292604398e-06,0.00010551151435713157,5.267841776175851e-06,5.3683739493335704e-06,1.6465387907367886e-06,0.0011202195824565977,1.615042253852801e-08,0.0013221267137179125,6.8498587444430335e-09,2.884802439515254e-08,0.0007303583261089133,1.287228652874534e-07
3.5985919813551246e-07,0.13472002895188998,0.46346346346346345,0.0,0.0,0.0,0.06066475292019248,0.0,0.019384344251566377,0.0007199979457143126,2.0467272086884635e-05,0.0035512051203821864,0.002822662483669553,0.0058127231881904716,8.811887439398394e-07,0.0,0.46913335956886837,0.0011580461160145843,9.038955752953746e-06,0.00010581805499271711,5.252142123179472e-06,5.347034046404808e-06,1.640019596640941e-06,0.0011297398746549496,1.6288454747791033e-08,0.0013387519927067439,6.935993315503824e-09,2.9296105004170152e-08,0.0007471411379115682,1.316807956501288e-07
3.648923035377448e-07,0.13476999578776133,0.46346346346346345,0.0,0.0,0.0,0.06049664498898357,0.0,0.019647532881437075,0.0007419982918714771,2.095581020163427e-05,0.003605443581993851,0.002888609976953991,0.005841161628003413,9.028995795949159e-07,0.0,0.46920789352090686,0.0011564933801592107,9.013908822089322e-06,0.00010612209080812474,5.2365227563537385e-06,5.325827872226708e-06,1.6335410126599454e-06,0.0011391163805234954,1.6424404876375275e-08,0.0013551445011628289,7.0209219164260934e-09,2.9743552921819155e-08,0.0007639843548237075,1.3464937251884543e-07
3.699254089399772e-07,0.1348197767233343,0.46346346346346345,0.0,0.0,0.0,0.060329114983613166,0.0,0.019910199012195127,0.0007641878940624993,2.1447128540398126e-05,0.0036596068628416633,0.002954767401947255,0.005868500214201549,9.246158560225373e-07,0.0,0.46928201335630026,0.001154968337673098,8.988948042825534e-06,0.00010642366537028286,5.220983239800382e-06,5.3047550926943575e-06,1.6271029301699401e-06,0.0011483509029299622,1.655829893632456e-08,0.001371306501908501,7.1046562707776076e-09,3.0190380623011675e-08,0.0007808848343626476,1.376280420356331e-07
