Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112),C6H10(145),C2H2(133),C6H10(157),C6H10(176),C6H10(175),C6H10(182),C6H10(185),C6H10(188),C3H5(39)
2.199263759991767e-09,0.1307983216283957,0.46346346346346345,0.0,0.0,0.0,0.07303379908561859,3.758141413048679e-12,4.689844961838695e-05,8.348301983151777e-09,3.8500326819285056e-10,1.9887991916047024e-06,1.584008930784449e-08,1.9805632529875815e-05,1.90646399479057e-11,0.0,0.46346364747968904,1.4223905891217162e-05,9.390323083418637e-06,3.136566030636712e-05,2.9397025836469296e-06,6.654359008859683e-08,2.241027642111976e-08,1.229554134752658e-07,1.7519938428227692e-12,1.7005811935621e-09,8.810513736570454e-15,1.639979868710389e-11,6.539816870588232e-10,1.149518357905181e-13,3.172873890391114e-07,1.1852136962367277e-06,1.687313722369427e-11,1.9432881333448173e-08,6.25868880200979e-14,8.327007840885502e-12,2.391786123192341e-20,6.820211997050353e-25,2.546599391671002e-17,2.6710063623187056e-22,3.59644885696054e-27,2.528265074438928e-27,3.552958303723018e-24,2.5291826894280514e-24,1.1410831084017428e-27,4.221707984696703e-14
2.240370920511136e-09,0.1307985944132653,0.46346346346346345,0.0,0.0,0.0,0.07303305784659508,4.058922394690284e-12,4.816536657623641e-05,8.667984858236824e-09,3.977133203299962e-10,2.03954949769601e-06,1.6516354927482377e-08,2.0230020693613304e-05,1.959879575468367e-11,0.0,0.463463657759654,1.471170436594433e-05,9.425361269766366e-06,3.1874317384047524e-05,2.940616736667768e-06,6.862604810689434e-08,2.308766863271773e-08,1.283094335276331e-07,1.8282871973769647e-12,1.7994430168333098e-09,9.322706765706044e-15,1.6818444064870244e-11,6.890168089601067e-10,1.2111534259695062e-13,3.17668443033303e-07,1.216866115124055e-06,1.732388992834611e-11,2.0360614208224937e-08,6.362936508591953e-14,8.841478771023016e-12,2.6994666532188313e-20,7.697579469578288e-25,2.750465948627842e-17,3.065984803735504e-22,4.128337445636542e-27,2.902164257591998e-27,4.150140489421744e-24,2.9549237407549458e-24,1.3350821502202053e-27,4.473777278808315e-14
2.2814780810305053e-09,0.130798868356512,0.46346346346346345,0.0,0.0,0.0,0.07303231623751573,4.3780922707882355e-12,4.944066140904749e-05,8.993365388803658e-09,4.1067349037558216e-10,2.090488697233494e-06,1.7207532317576422e-08,2.0654688668575263e-05,2.0136760722701415e-11,0.0,0.46346366839842895,1.5205985520424607e-05,9.458717038039617e-06,3.2377857230040165e-05,2.9415315778027312e-06,7.074578343642836e-08,2.37749190412213e-08,1.3382248115912791e-07,1.9068468520801507e-12,1.9025664487802966e-09,9.856978811004278e-15,1.7238647774131844e-11,7.253211563622623e-10,1.275023015091863e-13,3.180209338044192e-07,1.2486284869119322e-06,1.7776215289647038e-11,2.131229947278539e-08,6.467086162080183e-14,9.378590062019145e-12,3.0405846338399173e-20,8.670297160582503e-25,2.966799294703524e-17,3.511057029943063e-22,4.727693047974688e-27,3.32348833723529e-27,4.8345474470927596e-24,3.442963814725775e-24,1.5577344362202658e-27,4.735643583532468e-14
2.3225852415498745e-09,0.13079914343911184,0.46346346346346345,0.0,0.0,0.0,0.07303157425352094,4.716448338048065e-12,5.072419171411535e-05,9.324416744859732e-09,4.238870751235287e-10,2.1416167356419275e-06,1.7913661960279375e-08,2.1079639018833707e-05,2.067847039867193e-11,0.0,0.46346367940092087,1.5706668445778125e-05,9.490470932731873e-06,3.2876272882084837e-05,2.9424492149685436e-06,7.290254184996931e-08,2.4471909460498306e-08,1.3949676323951636e-07,1.9877042666870317e-12,2.0100763211162553e-09,1.0413976616401106e-14,1.766040932513502e-11,7.629220761978018e-10,1.341175297025418e-13,3.1834778955627556e-07,1.2804954316137638e-06,1.823003676148617e-11,2.2287991016521002e-08,6.571159355009017e-14,9.938946209856381e-12,3.418153236235259e-20,9.746957596095177e-25,3.196140085828546e-17,4.0115856827960435e-22,5.4017394291473556e-27,3.797314860750221e-27,5.61710226955742e-24,4.0011227986555285e-24,1.812667113196458e-27,5.00749281822737e-14
2.3636924020692437e-09,0.13079941964260336,0.46346346346346345,0.0,0.0,0.0,0.0730308318898123,5.074808668643134e-12,5.201581888770957e-05,9.661112003638935e-09,4.3735733151726506e-10,2.192933825564557e-06,1.8634784804165647e-08,2.1504874558066218e-05,2.1223862814707212e-11,0.0,0.4634636907719752,1.6213672778650494e-05,9.520699642188057e-06,3.33695610322426e-05,2.9433714500116887e-06,7.509605718000091e-08,2.5178522304288364e-08,1.453344562484389e-07,2.070890468219864e-12,2.122099136159576e-09,1.0994355581162643e-14,1.8083730436819498e-11,8.018472085953168e-10,1.4096589604254064e-13,3.1865166222511325e-07,1.312461837723834e-06,1.8685281617169173e-11,2.3287738496784158e-08,6.675177138114974e-14,1.0523155193499949e-11,3.835405842908983e-20,1.0936781284479688e-24,3.439043070021666e-17,4.573408803398029e-22,6.158340891820233e-27,4.329171572429419e-27,6.509882015467349e-24,4.638049201757618e-24,2.1038944955049996e-27,5.289511343222536e-14
2.404799562588613e-09,0.13079969694906113,0.46346346346346345,0.0,0.0,0.0,0.07303008914165215,5.454012222029406e-12,5.331540795949438e-05,1.0003424175078802e-08,4.5108747601004917e-10,2.2444404185599688e-06,1.9370942266047705e-08,2.1930398309105674e-05,2.1772878382323125e-11,0.0,0.46346370251637703,1.6726918707383608e-05,9.549476183221382e-06,3.3857721808232005e-05,2.944299821043351e-06,7.732605236820643e-08,2.5894640602616997e-08,1.5133770645164357e-07,2.156436053475777e-12,2.2387630417997834e-09,1.1598779630181914e-14,1.850861480268619e-11,8.421244851468004e-10,1.4805232078075045e-13,3.189349524336566e-07,1.3445228492197237e-06,1.9141880764450128e-11,2.4311587552254513e-08,6.779160006448956e-14,1.1131828168156718e-11,4.295808749314832e-20,1.2249652939170332e-24,3.6960771633357696e-17,5.202873940536638e-22,7.006048247202849e-27,4.925068720628495e-27,7.526218568362638e-24,5.363292867897458e-24,2.4358522357840555e-27,5.5818859804079546e-14
2.445906723107982e-09,0.13079997534106996,0.46346346346346345,0.0,0.0,0.0,0.07302934600436325,5.854918946750595e-12,5.462282743797692e-05,1.0351326225603701e-08,4.6508068406790493e-10,2.2961371794292913e-06,2.0122176231618912e-08,2.235621346911268e-05,2.2325459792063362e-11,0.0,0.46346371463885067,1.7246326978534584e-05,9.57687007689067e-06,3.4340758565809627e-05,2.9452356387712753e-06,7.95922404428825e-08,2.6620148018516908e-08,1.57508630081045e-07,2.2443711915849777e-12,2.3601978066192534e-09,1.2227921085090108e-14,1.8935067878903738e-11,8.837821270489798e-10,1.553817752282777e-13,3.191998323432658e-07,1.3766738531883865e-06,1.9599768569647665e-11,2.5359580005961688e-08,6.883127917166325e-14,1.1765579162325018e-11,4.803074421092496e-20,1.369615928598368e-24,3.967825519012527e-17,5.906874183791971e-22,7.954147381297921e-27,5.5915331884956464e-27,8.680806618664494e-24,6.187382851479712e-24,2.8134339308476168e-27,5.884804031747641e-14
2.487013883627351e-09,0.13080025480170177,0.46346346346346345,0.0,0.0,0.0,0.07302860247332829,6.278409872357913e-12,5.593794916593299e-05,1.0704791100310621e-08,4.79340089799143e-10,2.348024962941092e-06,2.08885290550967e-08,2.2782323379570544e-05,2.2881551918360738e-11,0.0,0.4634637271440607,1.7771818903627898e-05,9.602947515861502e-06,3.481867769165887e-05,2.946180017700073e-06,8.18943254295159e-08,2.7354928864962844e-08,1.6384931351865055e-07,2.334725626630938e-12,2.4865347951737353e-09,1.2882460536185892e-14,1.9363096692047152e-11,9.268486431267945e-10,1.6295928140842867e-13,3.194482665553474e-07,1.408910468046053e-06,2.0058882690001827e-11,2.6431754058460823e-08,6.98710028753853e-14,1.2425024779037705e-11,5.3611753237428747e-20,1.5287628502990954e-24,4.254885589929959e-17,6.692886203120062e-22,9.012710526722797e-27,6.335644525819188e-27,9.989819163065553e-24,7.121910744604515e-24,3.242030298751214e-27,6.198453295861323e-14
2.5281210441467203e-09,0.13080053531449357,0.46346346346346345,0.0,0.0,0.0,0.07302785854398938,6.7253871915817105e-12,5.72606481848801e-05,1.1063791743649134e-08,4.938687856960904e-10,2.400104792739901e-06,2.1670043558016344e-08,2.320873150041363e-05,2.34411017292877e-11,0.0,0.4634637400366119,1.830331636603912e-05,9.627771523754795e-06,3.5291488416275616e-05,2.94713390294951e-06,8.423200319935378e-08,2.8098868121917942e-08,1.7036181348437548e-07,2.4275286803237222e-12,2.61790694343471e-09,1.3563086715198763e-14,1.979270966445226e-11,9.713528277468081e-10,1.7078991168996003e-13,3.1968203120669046e-07,1.4412285323234984e-06,2.051916391401768e-11,2.7528144471634572e-08,7.091095980764291e-14,1.3110783901657763e-11,5.974358341807271e-20,1.7036171341651233e-24,4.557869184435937e-17,7.569010379066243e-22,1.0192650353655015e-26,7.165072961765968e-27,1.1471030932114957e-23,8.179619755700278e-24,3.7275710687071156e-27,6.523022082812198e-14
2.5692282046660895e-09,0.13080081686342718,0.46346346346346345,0.0,0.0,0.0,0.07302711421184781,7.1967743329041525e-12,5.859080260778788e-05,1.1428301118682147e-08,5.086698224762861e-10,2.4523778422419447e-06,2.2466763027302836e-08,2.363544138770653e-05,2.400405820088086e-11,0.0,0.46346375332104983,1.8840741827920475e-05,9.65140210686689e-06,3.575920263636387e-05,2.948098093322402e-06,8.660496226041266e-08,2.885185145337412e-08,1.770481572277574e-07,2.522809254722745e-12,2.7544487343965692e-09,1.4270496368916354e-14,2.0223916456593938e-11,1.0173237586279848e-09,1.7887878840211747e-13,3.1990273139737344e-07,1.4736240939895992e-06,2.0980556009774615e-11,2.8648782743572125e-08,7.195133333527802e-14,1.3823477404543958e-11,6.64715980485417e-20,1.8954723978540455e-24,4.877402515668713e-17,8.544013110154376e-22,1.1505776996684196e-26,8.088119480552002e-27,1.3143950173598344e-23,9.374499852266985e-24,4.2765697313708044e-27,6.858699227232012e-14
2.6103353651854587e-09,0.1308010994329097,0.46346346346346345,0.0,0.0,0.0,0.07302636947246333,7.693516023692492e-12,5.9928293499316064e-05,1.1798292225009117e-08,5.237462090119019e-10,2.5048454173384456e-06,2.327873121272943e-08,2.406245667438206e-05,2.4570372235754017e-11,0.0,0.4634637670018615,1.9384018337089703e-05,9.673896398626219e-06,3.6221834746279495e-05,2.949073261154282e-06,8.901288449500982e-08,2.9613765224269067e-08,1.839103427235592e-07,2.6205958350237993e-12,2.8962961738516e-09,1.5005394133676715e-14,2.0656727824343852e-11,1.0647907945569043e-09,1.8723108343275363e-13,3.2011181708289223e-07,1.5060934002874381e-06,2.144300558029262e-11,2.9793697274953487e-08,7.299230163231653e-14,1.4563727868864643e-11,7.384421137813638e-20,2.1057092647689315e-24,5.2141262444725856e-17,9.62737138642067e-22,1.2964858137626585e-26,9.113758044385221e-27,1.5029959236579528e-23,1.072188929314079e-23,4.8961713030274085e-27,7.205674099905997e-14
2.651442525704828e-09,0.13080138300775573,0.46346346346346345,0.0,0.0,0.0,0.07302562432145393,8.216578344061545e-12,6.127300476295196e-05,1.2173738115429113e-08,5.391009123373902e-10,2.5575089407423684e-06,2.4105992323855724e-08,2.448978105361625e-05,2.5139996585737986e-11,0.0,0.4634637810834752,1.9933069533814643e-05,9.695308797133972e-06,3.6679401478081803e-05,2.9500599693998418e-06,9.145544584758108e-08,3.038449651717695e-08,1.9095033887121866e-07,2.720916492399738e-12,3.0435867663357484e-09,1.5768492410737443e-14,2.109115548915255e-11,1.1137835730141885e-09,1.9585201781080952e-13,3.2031059755405567e-07,1.5386328880584544e-06,2.1906461925694923e-11,3.0962913527346705e-08,7.4034037488964e-14,1.5332159303801557e-11,8.191305153429385e-20,2.335800010425181e-24,5.568695516022993e-17,1.0829319720508443e-21,1.458368226766528e-26,1.0251680050342976e-26,1.7152464418692295e-23,1.2238582888812608e-23,5.594203263373844e-27,7.564136617930895e-14
2.692549686224197e-09,0.1308016675731703,0.46346346346346345,0.0,0.0,0.0,0.07302487875449527,8.766948771641782e-12,6.262482303448471e-05,1.2554611911416744e-08,5.547368577264092e-10,2.6103699378286156e-06,2.4948591026526563e-08,2.4917418264474883e-05,2.5712885778305275e-11,0.0,0.4634637955702614,2.0487819657434714e-05,9.715691096119789e-06,3.713192174977404e-05,2.951058686349423e-06,9.393231696626175e-08,3.116393314868588e-08,1.9817008569807368e-07,2.8237988868853066e-12,3.196459491248102e-09,1.6560511242558068e-14,2.1527212021242207e-11,1.1643320077186019e-09,2.047468612741878e-13,3.2050025461985295e-07,1.5712391745312983e-06,2.237087691241221e-11,3.215645417380635e-08,7.507670865863275e-14,1.6129396873353066e-11,9.073313004822802e-20,2.587313397080989e-24,5.941779990280703e-17,1.2160899530210795e-21,1.6377125255517385e-26,1.1512341110191214e-26,1.953705555745117e-23,1.3942947341803685e-23,6.3792298329210784e-27,7.934277253551054e-14
2.733656846743566e-09,0.130801953114733,0.46346346346346345,0.0,0.0,0.0,0.07302413276732025,9.345636217436328e-12,6.398363758131309e-05,1.2940886817480196e-08,5.706569288299864e-10,2.6634300238306915e-06,2.5806572439001788e-08,2.534537207951608e-05,2.628899604655716e-11,0.0,0.46346381046653334,2.104819355276987e-05,9.73509260962778e-06,3.7579416521333755e-05,2.952069798314373e-06,9.644316380144224e-08,3.1951963685385555e-08,2.0557149456627138e-07,2.929270270325426e-12,3.355054779146962e-09,1.7382178189994003e-14,2.1964910734158306e-11,1.2164662860949856e-09,2.139209318241026e-13,3.206818546006492e-07,1.6039090485531396e-06,2.28362048484367e-11,3.3374339242143284e-08,7.61204780358553e-14,1.6956066628916492e-11,1.0036301816382778e-19,2.861919701823715e-24,6.3340638663993e-17,1.3634011068843493e-21,1.8361220351702358e-26,1.290701024451978e-26,2.2211675864997158e-23,1.585504403292612e-23,7.260609762533847e-27,8.316287041770349e-14
2.7747640072629354e-09,0.13080223961838286,0.46346346346346345,0.0,0.0,0.0,0.07302338635571852,9.95367105295585e-12,6.534934020713758e-05,1.3332536134466787e-08,5.868639678687267e-10,2.7166908922688247e-06,2.6679982127777338e-08,2.5773646294078546e-05,2.6868285262567627e-11,0.0,0.46346382577654693,2.161411667627439e-05,9.753560290733217e-06,3.802190865815284e-05,2.953093620570441e-06,9.898764816426632e-08,3.274847745939399e-08,2.131564483832552e-07,3.037357489375548e-12,3.5195144882252914e-09,1.823422821040695e-14,2.2404265588573406e-11,1.2702168666719229e-09,2.2337959526707158e-13,3.2085635923176076e-07,1.6366394622422533e-06,2.3302402364282383e-11,3.46165862512181e-08,7.716550337405296e-14,1.7812795247801755e-11,1.1086503011411555e-19,3.1613959433739306e-24,6.746245901214121e-17,1.5261468002351618e-21,2.0553231762392746e-26,1.44478215849614e-26,2.5206802524817234e-23,1.7996759633442627e-23,8.248557814285425e-27,8.710357586830954e-14
2.8158711677823045e-09,0.1308025270704043,0.46346346346346345,0.0,0.0,0.0,0.07302263951553603,1.0592105128825507e-11,6.672182516163625e-05,1.3729533271877837e-08,6.033607758726551e-10,2.7701543044955727e-06,2.75688661031495e-08,2.620224471702512e-05,2.7450712873893715e-11,0.0,0.46346384150450154,2.218551510190063e-05,9.771138844575612e-06,3.845942280152601e-05,2.9541304068049928e-06,1.01565428247811e-07,3.3553364583360134e-08,2.2092680181570792e-07,3.1480869885368475e-12,3.689981880968239e-09,1.9117403536735345e-14,2.2845291106000384e-11,1.3256144764147277e-09,2.3312826474544503e-13,3.210246355704239e-07,1.6694275230417133e-06,2.3769428300232527e-11,3.58832103405933e-08,7.821193767383633e-14,1.870020977780262e-11,1.2230541355169223e-19,3.4876313129230136e-24,7.179039421944403e-17,1.705705473459998e-21,2.2971731929769554e-26,1.6147828680678568e-26,2.855563858857648e-23,2.0391944937690202e-23,9.354210119633571e-27,9.116681067643112e-14
2.8569783283016737e-09,0.13080281545741357,0.46346346346346345,0.0,0.0,0.0,0.07302189224267461,1.1262011785062005e-11,6.810098905476451e-05,1.4131851759251263e-08,6.201501129629648e-10,2.8238220802552013e-06,2.847327081456662e-08,2.663117116274426e-05,2.803623984307664e-11,0.0,0.46346385765454046,2.27623155266436e-05,9.787870835980327e-06,3.889198524584331e-05,2.9551803572778563e-06,1.0417615911348002e-07,3.436651596488798e-08,2.2888438150681788e-07,3.2614848132516437e-12,3.86660160099532e-09,2.0032453557520845e-14,2.3288002291342503e-11,1.3826901079991014e-09,2.431724002573554e-13,3.211874649922604e-07,1.7022704861550022e-06,2.4237243598799577e-11,3.7174224393863886e-08,7.925992949756374e-14,1.9618937387928352e-11,1.3475454732167678e-19,3.842632814376486e-24,7.633172333242836e-17,1.903558658486724e-21,2.5636682659279242e-26,1.8021061507740912e-26,3.229431673128294e-23,2.3066562325648566e-23,1.0589693607921433e-26,9.535450242243206e-14
2.939192649340412e-09,0.13080339498444768,0.46346346346346345,0.0,0.0,0.0,0.07302039638279824,1.2700643630768906e-11,7.087895142369427e-05,1.4952347562401887e-08,6.546172123662999e-10,2.9317782450809008e-06,3.0328830409675616e-08,2.7490023369479108e-05,2.921644294341853e-11,0.0,0.46346389123716636,2.3931832306613704e-05,9.81895528686666e-06,3.974236780296841e-05,2.9573203238711024e-06,1.0949508039648215e-07,3.601717918630706e-08,2.4536838745345687e-07,3.4963876448191498e-12,4.238883365895771e-09,2.1961210303985747e-14,2.4178543700476075e-11,1.5020007190922095e-09,2.641691406853907e-13,3.2149952653452685e-07,1.7681108369452271e-06,2.5175095965833983e-11,3.982946333047687e-08,8.13611561571129e-14,2.1552839694503627e-11,1.6298249587892074e-19,4.647587188258732e-24,8.60844082367046e-17,2.3606291168535385e-21,3.1793255195444204e-26,2.2348575563923862e-26,4.110172147531614e-23,2.936947359300042e-23,1.3504073921932013e-26,1.0411099620888982e-13
3.0131855382752767e-09,0.13080391962853405,0.46346346346346345,0.0,0.0,0.0,0.0730190485891602,1.4114256145917456e-11,7.340096785084646e-05,1.570873006167888e-08,6.866649151957875e-10,3.0296568844177967e-06,3.205238976147682e-08,2.8264150347761187e-05,3.0288862951481517e-11,0.0,0.46346392294549027,2.5002149801880748e-05,9.844422753390843e-06,4.049107094116661e-05,2.959292460280549e-06,1.1439129207693538e-07,3.75299621805821e-08,2.608620655909602e-07,3.717179095947742e-12,4.596456448372356e-09,2.3813763017323205e-14,2.4985954025114596e-11,1.6154353631805628e-09,2.841324174519921e-13,3.2176811043220346e-07,1.8275301610605513e-06,2.6021510414446606e-11,4.23026791309928e-08,8.325898343957348e-14,2.340672829461706e-11,1.9263563544066744e-19,5.493184754770967e-24,9.566763919094034e-17,2.851763557988417e-21,3.840883991836112e-26,2.6998692811407844e-26,5.079205859665689e-23,3.630719477088679e-23,1.6715692330032594e-26,1.1243694051762136e-13
3.0871784272101414e-09,0.13080444710771524,0.46346346346346345,0.0,0.0,0.0,0.07301769933240745,1.564751397926869e-11,7.594311579921612e-05,1.648194857844586e-08,7.197015047413266e-10,3.1282278138163928e-06,3.382697822881506e-08,2.903939905467356e-05,3.137078119100857e-11,0.0,0.46346395608328683,2.6088858752582877e-05,9.86772182549611e-06,4.122420338029343e-05,2.9613085749721294e-06,1.193888015633568e-07,3.906786248446944e-08,2.769895075508826e-07,3.947003077641111e-12,4.976273286231572e-09,2.5781558805491603e-14,2.579907458656314e-11,1.734800641615777e-09,3.0514000698469027e-13,3.2202806911241844e-07,1.8870907097323593e-06,2.6869960731340083e-11,4.485502747787219e-08,8.516396332600072e-14,2.5371805533145764e-11,2.268630341839458e-19,6.4692255344127004e-24,1.0606212876373214e-16,3.430626590174301e-21,4.620633281081098e-26,3.24795318529184e-26,6.246564364329795e-23,4.4668170790332025e-23,2.059014268578825e-26,1.2119637067225165e-13
