Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112),C6H10(145),C2H2(133),C6H10(157),C6H10(176),C6H10(175),C6H10(182),C6H10(185),C6H10(188)
1.0274881235217023e-06,0.14031016064870155,0.46346346346346345,0.0,0.0,0.0,0.04171803027411376,0.0006402008167669714,0.04795358537084698,0.003343338791155021,8.664318455601041e-05,0.011211537883652796,0.011297247768776752,0.0053397303019081825,1.2598359959154336e-06,0.0,0.4785767146460759,0.001112230013583299,5.804301573486837e-06,0.00013050585287761234,3.578666240605637e-06,3.3764087478705585e-06,9.365288814237775e-07,0.0014757292855385252,2.1322358803490784e-08,0.00206439878918998,1.0695525802143258e-08,9.249111034011439e-08,0.0020668996900814556,3.6428619208844204e-07,3.88434216004065e-06,0.001387080013887251,2.0009067342774403e-08,0.0008179100463046079,2.314469011297196e-10,1.9344906643004217e-06,1.8767584133355603e-05,5.405258402822383e-10,4.342847001069715e-09,3.3968488975068387e-05,4.747405739208182e-10,3.3944202389138994e-10,2.2377454991529393e-05,3.553414100932065e-05,7.91922664300699e-09
1.0357472696411924e-06,0.1403657378297759,0.46346346346346345,0.0,0.0,0.0,0.04153706487945338,0.000649238941113749,0.04825888054850873,0.00337008050039557,8.739678076889257e-05,0.011284718010382968,0.011386951524110692,0.005325564764318913,1.2526076243954551e-06,0.0,0.4786648035425055,0.0011105636534996988,5.77934207582667e-06,0.00013061210831167108,3.563696180684561e-06,3.355131996047811e-06,9.306288134804148e-07,0.0014742167508198705,2.1300688042530603e-08,0.0020635559578880977,1.0691159144636404e-08,9.30948203296531e-08,0.0020777042333550715,3.661904758887279e-07,3.898868434574143e-06,0.0013985009362436592,2.017391296389709e-08,0.0008249335425748417,2.3288218333440736e-10,1.947490031132095e-06,1.9031042636292284e-05,5.481363952592372e-10,4.404157791120859e-09,3.458845289712975e-05,4.834135085765523e-10,3.4565471811344145e-10,2.2796453267218392e-05,3.6217091790738106e-05,8.067514445166112e-09
1.0440064157606826e-06,0.14042105948003034,0.46346346346346345,0.0,0.0,0.0,0.041357076226381816,0.000658316377926237,0.04856292956647219,0.003396636834202359,8.814744010266152e-05,0.01135757674847364,0.011476253970427935,0.005311412317161415,1.2453222978225629e-06,0.0,0.4787524827045701,0.0011088904813890703,5.754516867630082e-06,0.00013071464561791084,3.548799299614822e-06,3.3339847121453193e-06,9.24764546775537e-07,0.0014726184099842093,2.1277774092425133e-08,0.0020625694696413226,1.0686048209136302e-08,9.369587897808144e-08,0.002088376590959789,3.68071462186858e-07,3.9132065614946525e-06,0.0014098903463591046,2.0338304214234777e-08,0.0008319390741741828,2.343094793797693e-10,1.9604205289431918e-06,1.929416163207995e-05,5.557375688349125e-10,4.46573526051763e-09,3.521030622588116e-05,4.921129964603384e-10,3.5188661154433716e-10,2.321688208317416e-05,3.6902646102628206e-05,8.216308631478007e-09
1.0522655618801727e-06,0.14047612683045668,0.46346346346346345,0.0,0.0,0.0,0.04117805861775757,0.0006674326519117942,0.04886573630097328,0.0034230087707690666,8.889514759100247e-05,0.011430114461977552,0.011565156265981882,0.005297275447375351,1.2379858353493609e-06,0.0,0.47883975422700675,0.001107210530056262,5.729825152751276e-06,0.00013081349267424688,3.533975237553852e-06,3.3129662159948015e-06,9.189358847290862e-07,0.0014709359721453608,2.1253641696588614e-08,0.0020614420551664536,1.0680207143322584e-08,9.429428928869359e-08,0.0020989180631114913,3.69929380143228e-07,3.9273570398166605e-06,0.0014212477797478334,2.0502234379263015e-08,0.0008389263241971853,2.3572881935235934e-10,1.973281838744326e-06,1.955690346812407e-05,5.633282681499477e-10,4.52757618507466e-09,3.58339276383193e-05,5.008373388569179e-10,3.5813648528603624e-10,2.3638657577305466e-05,3.759066416967494e-05,8.365579521047965e-09
1.0605247079996628e-06,0.14053094110296033,0.46346346346346345,0.0,0.0,0.0,0.041000006387384984,0.0006765872902504258,0.04916730464351689,0.0034491973094791244,8.963988899919704e-05,0.011502331530352142,0.011653659608404504,0.005283156509555976,1.2306038452730637e-06,0.0,0.4789266201804024,0.0011055238371408677,5.705266139722347e-06,0.00013090867745552167,3.5192236363149513e-06,3.292075836977607e-06,9.131426561150146e-07,0.0014691711218245782,2.1228315242373708e-08,0.002060176405693391,1.0673649890295361e-08,9.489005439186556e-08,0.002109329945654827,3.717644581479948e-07,3.941320392362516e-06,0.0014325727854551243,2.0665696939926515e-08,0.0008458949845682709,2.371402366982328e-10,1.986073652482597e-06,1.981923131055765e-05,5.709074238896154e-10,4.589677357380032e-09,3.6459197068545996e-05,5.095848546068051e-10,3.644031329658239e-10,2.406169669871253e-05,3.828100745932303e-05,8.515297720045357e-09
1.0687838541191529e-06,0.14058550351081067,0.46346346346346345,0.0,0.0,0.0,0.040822913899717046,0.000685779822612394,0.0494676385004653,0.0034752034693418254,9.03816508036733e-05,0.01157422834846441,0.011741765232659894,0.0052690577318480715,1.2231817288284956e-06,0.0,0.4790130826122049,0.0011038304448471976,5.680839041705606e-06,0.00013100022803121393,3.5045441456949368e-06,3.2713129134379788e-06,9.073846685444675e-07,0.0014673255193080144,2.120181876624153e-08,0.002058775173519583,1.0666390191448213e-08,9.548317754509912e-08,0.002119613529604155,3.7357692373983187e-07,3.955097163984145e-06,0.0014438649258249306,2.0828685569285477e-08,0.0008528447558952067,2.3854376164684834e-10,1.99879567296659e-06,2.008110913617869e-05,5.784739900584161e-10,4.652035586914598e-09,3.7085995736419663e-05,5.183538805092535e-10,3.706853610282519e-10,2.44859172297577e-05,3.897353872281559e-05,8.665434129516411e-09
1.077043000238643e-06,0.1406398152591795,0.46346346346346345,0.0,0.0,0.0,0.040646775549556646,0.0006950097811760175,0.0497667417926239,0.0035010282874195515,9.11204201712225e-05,0.011645805326583549,0.011829474408978134,0.0052549812218185415,1.2157246841585618e-06,0.0,0.47909914354773825,0.001102130399671986,5.656543076443177e-06,0.00013108817255256164,3.4899364158429997e-06,3.2506767917030876e-06,9.016617573205959e-07,0.0014654008009271796,2.1174175957842334e-08,0.0020572409725778673,1.0658441589409837e-08,9.607366213295551e-08,0.002129770100685295,3.753670035255454e-07,3.968687922478228e-06,0.0014551237762507993,2.0991194128919743e-08,0.0008597753473180196,2.3993942857770667e-10,2.0114476137743157e-06,2.0342501724051163e-05,5.860269437450927e-10,4.714647700172884e-09,3.7714206175966855e-05,5.271427717218963e-10,3.7698198902475597e-10,2.4911237808033417e-05,3.9668122036161525e-05,8.815959953160745e-09
1.0853021463581331e-06,0.14069387754520177,0.46346346346346345,0.0,0.0,0.0,0.040471585761759236,0.0007042767006454643,0.05006461845480228,0.0035266728172609735,9.185618493809279e-05,0.011717062890364756,0.011916788440789515,0.005240928972401612,1.2082377104184763e-06,0.0,0.4791848049912136,0.0011004237521343703,5.632377466207749e-06,0.0001311725392492245,3.4754001045303207e-06,3.2301668259957434e-06,8.959737329456959e-07,0.0014633985794353073,2.1145410165456888e-08,0.0020555763790120014,1.06498174310262e-08,9.666151166692827e-08,0.002139800938882012,3.771349230996985e-07,3.982093256465923e-06,0.0014663489249322073,2.1153216665411974e-08,0.0008666864763545522,2.413272674394825e-10,2.0240291991500482e-06,2.0603374647005235e-05,5.935652848846828e-10,4.77751054078359e-09,3.834371226328826e-05,5.359499021533256e-10,3.832918498982419e-10,2.5337577947978136e-05,4.036462284057193e-05,8.966846704983258e-09
1.0935612924776232e-06,0.14074769155837322,0.46346346346346345,0.0,0.0,0.0,0.0402973389909535,0.0007135801182677149,0.05036127243538815,0.0035521381274223334,9.258893358986701e-05,0.011788001480812941,0.01200370866276119,0.005226902867461849,1.200725611942389e-06,0.0,0.47927006892668184,0.001098710556519597,5.608341437755078e-06,0.0001312533564154022,3.460934869699027e-06,3.209782377286013e-06,8.903204357993794e-07,0.001461320444281408,2.1115544399986073e-08,0.0020537839317379086,1.0640530870267842e-08,9.724672978513682e-08,0.002149707318013627,3.788809069706739e-07,3.995313776251646e-06,0.001477539972623753,2.1314747406725953e-08,0.0008735778687472839,2.4270731362847645e-10,2.036540163906545e-06,2.086369426308283e-05,6.010880360186888e-10,4.840620969624908e-09,3.897439924234909e-05,5.447736648259564e-10,3.8961379024624897e-10,2.5764858060938182e-05,4.106290798017623e-05,9.118066216395948e-09
1.1018204385971133e-06,0.14080125848064698,0.46346346346346345,0.0,0.0,0.0,0.040124029721285176,0.0007229195738484469,0.05065670769591073,0.0035774253001005884,9.331865524239713e-05,0.011858621554227615,0.012090236438965873,0.005212904687059552,1.193193002447885e-06,0.0,0.47935493731891127,0.0010969908706416755,5.584434222280615e-06,0.00013133065240803103,3.446540376384953e-06,3.1895228135011756e-06,8.847016784357188e-07,0.0014591679619742998,2.1084601340210123e-08,0.0020518661329834405,1.06305948710269e-08,9.782932025188007e-08,0.002159490505351517,3.8060517849249666e-07,4.008350111825268e-06,0.0014886965324008088,2.1475780758824285e-08,0.0008804492583128756,2.4407959664127714e-10,2.0489802533261585e-06,2.112342770685913e-05,6.085942420512817e-10,4.903975864931987e-09,3.96061537481687e-05,5.536124722024199e-10,3.9594667055782974e-10,2.6192999473333302e-05,4.17628457363862e-05,9.26959064264852e-09
1.1100795847166035e-06,0.1408545794869019,0.46346346346346345,0.0,0.0,0.0,0.03995165246617783,0.0007322946097670739,0.05095092821061835,0.003602535429852228,9.404533962351114e-05,0.011928923582129665,0.012176373161150663,0.005198936112331224,1.1856443092840532e-06,0.0,0.47943941211420843,0.001095264755619384,5.560655055378259e-06,0.00013140445563318724,3.43221628934215e-06,3.1693875082161506e-06,8.791173061653232e-07,0.0014569426763340414,2.1052603336452203e-08,0.0020498254488137127,1.0620022209838207e-08,9.840928695702263e-08,0.00216915176126621,3.823079598033082e-07,4.021202913766696e-06,0.001499818229417132,2.1636311302167333e-08,0.000887300386793505,2.454441531021503e-10,2.0613492230644317e-06,2.1382542880598087e-05,6.1608297000046e-10,4.967572122399278e-09,4.0238863827899324e-05,5.624647564823258e-10,4.022893654290661e-10,2.662192444329883e-05,4.246430585957961e-05,9.421392468719791e-09
1.1183387308360936e-06,0.14090765574498923,0.46346346346346345,0.0,0.0,0.0,0.03978020176810566,0.0007417047709911403,0.051243937966041764,0.0036274696223741257,9.476897705526428e-05,0.01199890805117568,0.012262120247077318,0.005184998730259095,1.1780837777241595e-06,0.0,0.4795234952411988,0.0010935322756630693,5.537003177001069e-06,0.0001314747945452384,3.4179622799090694e-06,3.1493758411516615e-06,8.735671330123199e-07,0.0014546461088505776,2.1019572415755867e-08,0.0020476643096471103,1.0608825478553433e-08,9.898663391529935e-08,0.0021786923388972023,3.8398947176639533e-07,4.033872851248682e-06,0.0015109047006765994,2.179633378841909e-08,0.0008941310037090193,2.4680101174974365e-10,2.0736468390467902e-06,2.164100844526852e-05,6.23553308744944e-10,5.031406655277818e-09,4.087241896025011e-05,5.71328969875847e-10,4.086407637619084e-10,2.705155617613723e-05,4.316715959870454e-05,9.57344451478768e-09
1.1265978769555837e-06,0.1409604884161621,0.46346346346346345,0.0,0.0,0.0,0.039609672198377445,0.0007511496050900871,0.0515357409605701,0.003652228993343021,9.548955843669793e-05,0.012068575463058612,0.01234747913893045,0.00517109403813815,1.1705154752909859e-06,0.0,0.47960718861156787,0.0010917934978703907,5.513477831423476e-06,0.00013154169763278034,3.403778018866783e-06,3.129487196731525e-06,8.680510088552248e-07,0.0014522797589213753,2.0985530285351393e-08,0.0020453851107629503,1.059701708697039e-08,9.956136526548275e-08,0.0021881134838443155,3.8564993391668387e-07,4.0463606129275745e-06,0.001521955594794319,2.1955843136995685e-08,0.0009009408662100941,2.4815021067977353e-10,2.0858728773698023e-06,2.1898793811467167e-05,6.310043687681952e-10,5.095476394469032e-09,4.1506710073320325e-05,5.802035848549549e-10,4.1499976894689746e-10,2.7481818838616988e-05,4.387127972886993e-05,9.725719941291176e-09
1.1348570230750738e-06,0.14101307865505655,0.46346346346346345,0.0,0.0,0.0,0.03944005835693215,0.0007606286622483238,0.05182634120401439,0.003676814667318321,9.620707522718796e-05,0.01213792633439684,0.012432451301799782,0.0051572234479375185,1.1629432961001562e-06,0.0,0.47969049412076153,0.0010900484920328736,5.4900782672053185e-06,0.0001316051934188767,3.3896631831413887e-06,3.109720964827929e-06,8.625687485255613e-07,0.001449845104207414,2.0950498337790498e-08,0.0020429902127984297,1.0584609265408673e-08,1.001334852694829e-07,0.0021974164338818642,3.87289564409334e-07,4.058666904968758e-06,0.0015329705717741632,2.211483443185553e-08,0.0009077297389328014,2.494917774984905e-10,2.0980271241965936e-06,2.2155869130272936e-05,6.384352819001743e-10,5.159778288612912e-09,4.214162956075643e-05,5.890870943811774e-10,4.213652990289904e-10,2.7912637572050662e-05,4.45765405767924e-05,9.878192253560245e-09
1.143116169194564e-06,0.14106542761012678,0.46346346346346345,0.0,0.0,0.0,0.03927135487214638,0.0007701414952775904,0.05211574271718548,0.003701227776707982,9.6921519430369e-05,0.01220696119661041,0.01251703822223671,0.0051433882903288465,1.1553709652109142e-06,0.0,0.4797734136486451,0.0010882973304522175,5.466803737157606e-06,0.00013166531044671298,3.3756174488650596e-06,3.090076539186653e-06,8.57120206248953e-07,0.0014473436008542848,2.0914497654176536e-08,0.0020404819422352007,1.0571614067229455e-08,1.0070299831130915e-07,0.002206602418695573,3.889085799745514e-07,4.070792451946933e-06,0.001543949302775376,2.2273302918125978e-08,0.0009144973938549023,2.508257521287799e-10,2.1101093756578153e-06,2.2412205284034148e-05,6.458452010569618e-10,5.224309304172451e-09,4.277707129623476e-05,5.979780121098151e-10,4.277362868563919e-10,2.834393850415347e-05,4.528281804409433e-05,1.0030835306014028e-08
1.151375315314054e-06,0.14111753642358332,0.46346346346346345,0.0,0.0,0.0,0.039103556400652176,0.0007796876596286439,0.052403949531460735,0.0037254694607928773,9.763288357862037e-05,0.0122756805957871,0.012601241406879737,0.005129589818638005,1.1478020429774399e-06,0.0,0.4798559490601238,0.00108654008776658,5.4436534983098605e-06,0.00013172207728101448,3.361640497897604e-06,3.070553318409714e-06,8.517051970983877e-07,0.0014447766838450724,2.0877549009249072e-08,0.00203786259187561,1.055804337130414e-08,1.0126990889598508e-07,0.002215672659640579,3.905071958735792e-07,4.08273799489618e-06,0.0015548914698972531,2.2431243998997513e-08,0.000921243610153773,2.5215216056390294e-10,2.122119437744992e-06,2.2667773877091107e-05,6.53233299978241e-10,5.289066425512261e-09,4.341293064636345e-05,6.068748725720363e-10,4.341116802134686e-10,2.8775648759751844e-05,4.598998962857451e-05,1.0183623305952027e-08
1.1596344614335441e-06,0.14116940623183363,0.46346346346346345,0.0,0.0,0.0,0.03893665762716437,0.0007892667134022967,0.05269096568836533,0.0037495408648045665,9.83411607180412e-05,0.012344085092537909,0.012685062381143117,0.005115829212482335,1.140239929393956e-06,0.0,0.4799381022057296,0.0010847768407851268,5.420626811878887e-06,0.0001317755224932261,3.347732011127401e-06,3.051150704248583e-06,8.463235794998486e-07,0.001442145767205113,2.083967287438185e-08,0.002035134421310299,1.05439088844355e-08,1.0183422164833355e-07,0.0022246283695188784,3.920856258610296e-07,4.094504292210616e-06,0.001565796765951167,2.25886532324272e-08,0.0009279681740660122,2.5347104503269086e-10,2.134057126210497e-06,2.292254722644445e-05,6.605987729630464e-10,5.3540466549742145e-09,4.4049104482100046e-05,6.157762313360786e-10,4.4049044193857355e-10,2.9207696470411674e-05,4.669793444357424e-05,1.0336530816962886e-08
1.1678936075530342e-06,0.14122103816536588,0.46346346346346345,0.0,0.0,0.0,0.03877065326431642,0.0007988782173598218,0.05297679523914248,0.0037734431390538687,9.904634439392672e-05,0.012412175261844039,0.012768502687965656,0.005102107581372008,1.13268786842646e-06,0.0,0.4800198749221736,0.0010830076683311593,5.397722943238829e-06,0.00013182567466415003,3.3338916747913774e-06,3.0318681028163626e-06,8.409751682177985e-07,0.0014394522443538355,2.0800889422646124e-08,0.002032299657376665,1.0529222143734621e-08,1.023959413117405e-07,0.0022334707523751526,3.936440821471093e-07,4.106092117720763e-06,0.0015766648942522098,2.2745526328134676e-08,0.0009346708787486877,2.5478242929181164e-10,2.1459222664592568e-06,2.3176498352384848e-05,6.679408346041344e-10,5.4192470129471415e-09,4.4685491188746255e-05,6.246806651485656e-10,4.4687155002756875e-10,2.964001078302884e-05,4.7406533235512034e-05,1.0489532761965876e-08
1.1761527536725243e-06,0.14127243334919823,0.46346346346346345,0.0,0.0,0.0,0.03860553805250457,0.0008085217349327318,0.05326144224433892,0.003797177438108008,9.974842863669766e-05,0.012479951692894802,0.012851563886617491,0.00508842596799673,1.1251489523237927e-06,0.0,0.4801012690328689,0.0010812326510928221,5.374941161892529e-06,0.00013187256236858,3.320119174024969e-06,3.0127049227373886e-06,8.356598258016064e-07,0.0014366974882931108,2.0761218531576808e-08,0.002029360494609217,1.0513994518952227e-08,1.0295507274678784e-07,0.002242201003310259,3.9518277536680103e-07,4.117502261594024e-06,0.001587495568396623,2.2901859144381772e-08,0.0009413515241424017,2.560863585236061e-10,2.1577146934485437e-06,2.342960096909528e-05,6.752587195214085e-10,5.484664537934198e-09,4.532199067456351e-05,6.335867720563752e-10,4.53253997723288e-10,3.00725218674122e-05,4.811566839963806e-05,1.0642604425895722e-08
1.1844118997920145e-06,0.1413235929027108,0.46346346346346345,0.0,0.0,0.0,0.038441306759739446,0.0008181968322319413,0.05354491077338027,0.0038207449200145576,0.00010044740794830708,0.012547414988918282,0.012934247551562765,0.0050747853515061185,1.1176261259018234e-06,0.0,0.4801822863484223,0.0010794518714816314,5.3522807414439875e-06,0.00013191621417925724,3.3064141989598762e-06,2.993660576590181e-06,8.303773661853238e-07,0.0014338828519591354,2.072067978822888e-08,0.002026319095681098,1.0498237214768425e-08,1.0351162092989064e-07,0.0022508203083115826,3.967019145476037e-07,4.12873552844187e-06,0.001598288512060768,2.305764768507616e-08,0.0009480099168361249,2.573828534368465e-10,2.169434251578237e-06,2.3681829475234432e-05,6.825516820945334e-10,5.550296286613826e-09,4.595850437805874e-05,6.424931715099565e-10,4.596367935916668e-10,3.0505160922894117e-05,4.8825223994066995e-05,1.079572145804327e-08
