Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112),C6H10(145)
1.806579731453693e-08,0.13093547324412394,0.46346346346346345,0.0,0.0,0.0,0.07270364462015103,2.035128146487837e-08,0.00073379649967089,4.234152751125464e-07,3.636340409217966e-08,4.4632253788323346e-05,1.9820483681188755e-06,0.00022049596073344424,4.5092221959153293e-10,0.0,0.4635110116689048,0.0003294838202421722,1.0079147063026993e-05,7.312311255300592e-05,3.645388608053452e-06,1.695795983201273e-06,4.801531982258759e-07,2.015539019243003e-05,2.874516121266755e-10,2.044650632282965e-06,1.0593197200526184e-11,3.681753658151313e-10,4.809646261771625e-07,8.473759445320876e-11,4.0025580589644037e-07,1.481018945478112e-05,2.114360178173439e-10,2.038198925107008e-06,8.624776318823918e-13,5.041212401166318e-09,9.102673486506314e-14,2.6321395286919947e-18
1.8305452424020613e-08,0.13093776770646717,0.46346346346346345,0.0,0.0,0.0,0.07269793521836801,2.133787459861912e-08,0.0007451243313782004,4.335265960904804e-07,3.746828573167503e-08,4.566813512948309e-05,2.0486753605070233e-06,0.00022414238766399518,4.624500091929088e-10,0.0,0.4635124398800223,0.0003341829840705009,1.00783661384018e-05,7.316370377919138e-05,3.656269370005473e-06,1.7206452717724772e-06,4.869976982448318e-07,2.072659199695821e-05,2.95602267969047e-10,2.1324412254788405e-06,1.1048034580018397e-11,3.7672074208217413e-10,5.014620564890399e-07,8.834935458521313e-11,4.016116971127323e-07,1.50299963954207e-05,2.1458168671595093e-10,2.0915731813879555e-06,8.819003894395809e-13,5.203526727088065e-09,1.0028595588306448e-13,2.8998804007505967e-18
1.8545107533504297e-08,0.13094006639362238,0.46346346346346345,0.0,0.0,0.0,0.07269220544153708,2.235592986420611e-08,0.0007564632650854706,4.4375684785507616e-07,3.8591366313065385e-08,4.671519326014199e-05,2.116739126620458e-06,0.00022780589472979872,4.741979459617796e-10,0.0,0.46351388815178096,0.00033886457282449815,1.0077582380924686e-05,7.320306558529621e-05,3.6671077804785324e-06,1.7454000263285551e-06,4.938158477439088e-07,2.1304465904875516e-05,3.0384832347339943e-10,2.2225988344966543e-06,1.1515135322047141e-11,3.8535833215032575e-10,5.225217884586422e-07,9.206020930118055e-11,4.0296676602636256e-07,1.5250212849611495e-05,2.177333845504847e-10,2.1455579070790436e-06,9.015352338793931e-13,5.368257387870236e-09,1.1033718062008269e-13,3.1905229731798397e-18
1.8760797132039612e-08,0.13094213879952385,0.46346346346346345,0.0,0.0,0.0,0.0726870312891,2.3299461284481224e-08,0.0007666776837685107,4.5306640062972054e-07,3.961774249063993e-08,4.766706607907616e-05,2.1792372491424393e-06,0.00023111758068996693,4.849622584246607e-10,0.0,0.4635152086797671,0.00034306294809232014,1.0076874586252698e-05,7.323752447925987e-05,3.676826011723778e-06,1.76759823165182e-06,4.999296044246949e-07,2.183020239388358e-05,3.1135056359894164e-10,2.3057833854006925e-06,1.194610910678354e-11,3.9321069406777797e-10,5.41961550897787e-07,9.548562728782407e-11,4.041856286217212e-07,1.5448756632949415e-05,2.2057504950563615e-10,2.1946638487780113e-06,9.19386996574933e-13,5.518571287168751e-09,1.2010577443429986e-13,3.472992965161656e-18
1.8976486730574927e-08,0.1309442145821344,0.46346346346346345,0.0,0.0,0.0,0.0726818407584262,2.4269185840266292e-08,0.0007769008884544048,4.6247349300594046e-07,4.0658940678007716e-08,4.862792561565453e-05,2.242922034435601e-06,0.00023444296378294507,4.959103790544407e-10,0.0,0.4635165453293363,0.0003472470411116971,1.0076164514022622e-05,7.327113920527737e-05,3.686509717997585e-06,1.7897194400052344e-06,5.060219360572949e-07,2.2361241740885086e-05,3.189286380334168e-10,2.3909201463444738e-06,1.2387197170659213e-11,4.011372347833901e-10,5.618664804910749e-07,9.899302214221732e-11,4.0540383372098227e-07,1.564762994761563e-05,2.2342157046026253e-10,2.244260067478536e-06,9.374110424200658e-13,5.6708244774809585e-09,1.306023783652933e-13,3.776514210476735e-18
1.9192176329110242e-08,0.13094629372091263,0.46346346346346345,0.0,0.0,0.0,0.07267663390909851,2.5265436890331632e-08,0.0007871327886438445,4.719787147441233e-07,4.1714998832249456e-08,4.9597740261032634e-05,2.3078043015507052e-06,0.0002377819785656661,5.070449189042272e-10,0.0,0.46351789803997345,0.00035141683744070403,1.0075452172340592e-05,7.330397405407165e-05,3.696158818705197e-06,1.811763499167297e-06,5.120928158804245e-07,2.2897536233261307e-05,3.2658186368221563e-10,2.4780252722876355e-06,1.283848321272258e-11,4.0913760199924995e-10,5.822411070059318e-07,1.0258319229908989e-10,4.066213877931486e-07,1.5846831742583604e-05,2.262729197381131e-10,2.2943445866485002e-06,9.55602839978003e-13,5.825008534078897e-09,1.4187100275707447e-13,4.1023593198885966e-18
1.9407865927645557e-08,0.13094837619584415,0.46346346346346345,0.0,0.0,0.0,0.07267141080074524,2.6288546275235335e-08,0.000797373298123754,4.815826671542936e-07,4.2785954686489865e-08,5.057647834812136e-05,2.37389485808324e-06,0.0002411345595076905,5.183684957518924e-10,0.0,0.4635192667511221,0.00035557232700276055,1.0074737569327044e-05,7.333608893370483e-05,3.7057732469876187e-06,1.8337302851548355e-06,5.181422238779775e-07,2.3439038415893185e-05,3.3430956950502314e-10,2.567114671752097e-06,1.3300049653559533e-11,4.1721156642409357e-10,6.030899180964107e-07,1.0625692877046178e-10,4.078382986730448e-07,1.6046360954942322e-05,2.2912908748182238e-10,2.344915438841724e-06,9.739636848227323e-13,5.981115080056055e-09,1.5395768820110141e-13,4.451859611190521e-18
1.9623555526180872e-08,0.13095046198742352,0.46346346346346345,0.0,0.0,0.0,0.07266617149302365,2.7338844325338176e-08,0.0008076223346869882,4.912859628423815e-07,4.387184574872713e-08,5.156410816283063e-05,2.4412044997427195e-06,0.0002445006410095826,5.298837338863339e-10,0.0,0.46352065140220255,0.0003597135037814499,1.007402071311418e-05,7.336753966102773e-05,3.7153529487728016e-06,1.8556197002713762e-06,5.241701463102173e-07,2.3985701097222905e-05,3.421110906018904e-10,2.6582040086493024e-06,1.377197764596107e-11,4.2535896340181624e-10,6.244173594973219e-07,1.1001501517986879e-10,4.090545754467133e-07,1.6246216510909953e-05,2.3199006884594167e-10,2.3959706655899104e-06,9.924968756996537e-13,6.139135786815344e-09,1.6691056890825637e-13,4.8264069416830474e-18
1.9839245124716187e-08,0.13095255107662016,0.46346346346346345,0.0,0.0,0.0,0.07266091604560465,2.8416659868774297e-08,0.0008178798198673532,5.010892254672453e-07,4.4972709300702326e-08,5.256059795491374e-05,2.509744009926885e-06,0.0002478801574202606,5.415932639033629e-10,0.0,0.4635220519326262,0.00036384036553210874,1.0073301611844708e-05,7.339837823719415e-05,3.72489788187891e-06,1.8774316712626836e-06,5.301765752708181e-07,2.4537477354844816e-05,3.499857526957876e-10,2.751308704119823e-06,1.4254347087568989e-11,4.3357940696205996e-10,6.462278352226048e-07,1.1385822779724158e-10,4.1027022834326377e-07,1.6446397326812613e-05,2.34855830711075e-10,2.4475083172987717e-06,1.0111962835390845e-12,6.299062374420519e-09,1.8077993695177234e-13,5.227455565835533e-18
2.0054934723251502e-08,0.13095464344485105,0.46346346346346345,0.0,0.0,0.0,0.07265564451815787,2.9522320239443715e-08,0.0008281456786905219,5.109930895083154e-07,4.6088582396777486e-08,5.356591594749261e-05,2.5795241593010043e-06,0.00025127304305328223,5.534997224942372e-10,0.0,0.46352346828181173,0.00036795291351082504,1.0072580273670475e-05,7.342865310663235e-05,3.7344080151716755e-06,1.8991661475836301e-06,5.361615082706721e-07,2.509432054055873e-05,3.5793289478070185e-10,2.84644393838643e-06,1.4747236625964888e-11,4.4187263645861095e-10,6.685257077682136e-07,1.1778733557469984e-10,4.1148526863338003e-07,1.664690230992579e-05,2.3772635990764154e-10,2.499526453147057e-06,1.0300621422754271e-12,6.46088661177933e-09,1.9561830735212339e-13,5.656524017296326e-18
2.0270624321786817e-08,0.1309567390739509,0.46346346346346345,0.0,0.0,0.0,0.07265035697033838,3.0656151285065555e-08,0.0008384198394424505,5.209982000444093e-07,4.721950186278765e-08,5.458003034620326e-05,2.650555705382913e-06,0.0002546792322019547,5.65605752249353e-10,0.0,0.4635249003891976,0.0003720511522225935,1.007185670675057e-05,7.345840939781728e-05,3.7438833277812926e-06,1.920823099787539e-06,5.421249478510763e-07,2.565618428489689e-05,3.6595186651980246e-10,2.9436246526236235e-06,1.5250723668891792e-11,4.5023853467242503e-10,6.91315298320069e-07,1.218031001832437e-10,4.1269970853516493e-07,1.684773035930625e-05,2.4060165752188075e-10,2.5520231409907625e-06,1.049099850539089e-12,6.624600316643685e-09,2.1148048405325199e-13,6.1151970166755954e-18
2.0486313920322132e-08,0.130958837946146,0.46346346346346345,0.0,0.0,0.0,0.0726450534617742,3.1818477375271334e-08,0.0008487022334547958,5.311052125433028e-07,4.836550429485679e-08,5.5602909348104616e-05,2.7228493921339956e-06,0.00025809865915330687,5.779140014768298e-10,0.0,0.46352634819425514,0.0003761350891880847,1.0071130919248968e-05,7.34876891463578e-05,3.7533238083771716e-06,1.9424025180344694e-06,5.480669012254803e-07,2.6223022501138393e-05,3.7404200355192177e-10,3.0428655508421052e-06,1.5764884398961227e-11,4.586766941684051e-10,7.146008869668345e-07,1.2590627605015003e-10,4.139135611271647e-07,1.704888036660944e-05,2.4348168606133e-10,2.604996457272309e-06,1.068302050951986e-12,6.790195355457519e-09,2.284236268076127e-13,6.605127405606486e-18
2.0702003518857447e-08,0.13096094004402975,0.46346346346346345,0.0,0.0,0.0,0.07263973405205469,3.3009621409677236e-08,0.0008589927949052474,5.413147926611321e-07,4.952662605820888e-08,5.6634521149098994e-05,2.7964159495556877e-06,0.0002615312582010604,5.904271240086815e-10,0.0,0.4635278116365006,0.00038020473472674514,1.0070402919332395e-05,7.351653150256557e-05,3.7627294544934262e-06,1.9639044107038302e-06,5.539873799463265e-07,2.6794789388806032e-05,3.822026551673782e-10,3.1441811017831707e-06,1.628979377794602e-11,4.671868172377415e-10,7.383867129166556e-07,1.300976103972022e-10,4.1512684026768566e-07,1.7250351216743194e-05,2.4636642846309105e-10,2.658444486931987e-06,1.087667671924913e-12,6.957663643095876e-09,2.4650731895412933e-13,7.128038106629003e-18
2.0917693117392762e-08,0.13096304535054024,0.46346346346346345,0.0,0.0,0.0,0.07263439880071994,3.422990482589477e-08,0.0008692914606308362,5.5162761605075e-07,5.070290328600309e-08,5.767483395109488e-05,2.8712660932909762e-06,0.0002649769636577327,6.031477790199491e-10,0.0,0.4635292906555052,0.0003842601017540957,1.0069672715168548e-05,7.354497292552918e-05,3.7721002718984615e-06,1.9853288030977165e-06,5.598863995937091e-07,2.73714394367849e-05,3.9043318738658423e-10,3.2475855408206984e-06,1.68255255560324e-11,4.757688524561676e-10,7.626769747171754e-07,1.3437784327954373e-10,4.163395605195485e-07,1.7452141788526644e-05,2.4925589456611925e-10,2.7123653233234706e-06,1.10720508388902e-12,7.126997142520856e-09,2.6579363605641817e-13,7.685724107948099e-18
2.1133382715928077e-08,0.13096515384893942,0.46346346346346345,0.0,0.0,0.0,0.07262904776725071,3.547964760747017e-08,0.0008795981699532604,5.620443681785691e-07,5.189437187820725e-08,5.872381596945693e-05,2.9474105242306763e-06,0.00026843570986593494,6.16078630867189e-10,0.0,0.4635307851909058,0.00038830120559219,1.0068940314924445e-05,7.357304736468074e-05,3.7814362740054346e-06,2.006675736228318e-06,5.657639794842304e-07,2.795292742610857e-05,3.9873294614827725e-10,3.353092871869344e-06,1.7372152289068138e-11,4.8442237577906e-10,7.874758304784756e-07,1.387477076248455e-10,4.1755173707991145e-07,1.7654250955390065e-05,2.5215004243478786e-10,2.766757068133641e-06,1.126905715322867e-12,7.2981878643596145e-09,2.8634721538141696e-13,8.280054472490925e-18
2.1349072314463392e-08,0.1309672655227933,0.46346346346346345,0.0,0.0,0.0,0.07262368101105922,3.6759168291754125e-08,0.0008899128645158646,5.725657441496445e-07,5.3101067500510926e-08,5.978143543887108e-05,3.0248599281244198e-06,0.00027190743120888977,6.292223489076578e-10,0.0,0.4635322951824142,0.00039232806379281977,1.0068205726764824e-05,7.360078642924495e-05,3.790737481322319e-06,2.02794526568681e-06,5.716201423994207e-07,2.8539208432317584e-05,4.0710128989068165e-10,3.4607168692967197e-06,1.7929745341962134e-11,4.931470264812608e-10,8.127873980987532e-07,1.4320792927309182e-10,4.187633857149871e-07,1.7856677585886793e-05,2.550488478800767e-10,2.821617831303373e-06,1.146766069075018e-12,7.471227866405609e-09,3.0823532621176586e-13,8.912974371077035e-18
2.1564761912998707e-08,0.13096938035595299,0.46346346346346345,0.0,0.0,0.0,0.07261829859147972,3.80687839784415e-08,0.0009002354881171138,5.831924485249741e-07,5.432302558322368e-08,6.084766061943988e-05,3.1036249751588097e-06,0.0002753920621211474,6.425816073128463e-10,0.0,0.4635338205698262,0.00039634069595704597,1.0067468958850355e-05,7.362821956131627e-05,3.8000039208904966e-06,2.0491374604886914e-06,5.774549143085689e-07,2.9130237827694076e-05,4.155376015938881e-10,3.5704710800236446e-06,1.8498374897172205e-11,5.019428293212182e-10,8.386157555144055e-07,1.477592270207895e-10,4.1997452269344715e-07,1.8059420544260685e-05,2.5795233009182254e-10,2.8769457309445857e-06,1.1667977315754483e-12,7.646109252971925e-09,3.3152794775334417e-13,9.586507335210757e-18
2.178045151153402e-08,0.13097149833254973,0.46346346346346345,0.0,0.0,0.0,0.07261290056776246,3.940881033574497e-08,0.00091056598660085,5.939251951953506e-07,5.5560281320394616e-08,6.19224598017981e-05,3.1837163196541497e-06,0.00027888953709561315,6.561590849584743e-10,0.0,0.4635353612930286,0.0004003391236163958,1.0066730019336368e-05,7.365537414991217e-05,3.8092356259151177e-06,2.070252402313321e-06,5.832683241860649e-07,2.972597128257441e-05,4.240412381764925e-10,3.6823688250724823e-06,1.9078109972838334e-11,5.108093163657304e-10,8.649649408867724e-07,1.5240231265369023e-10,4.2118516474304505e-07,1.8262478690942962e-05,2.608604435624939e-10,2.932738893284347e-06,1.1869907869090885e-12,7.822824174425599e-09,3.562978274718107e-13,1.0302756943950342e-17
2.1996141110069337e-08,0.13097361943693542,0.46346346346346345,0.0,0.0,0.0,0.07260748699906559,4.0779561608357156e-08,0.0009209043077152087,6.047647072203291e-07,5.6812869668912396e-08,6.300580131174885e-05,3.2651445996704757e-06,0.0002823997906925814,6.69957465242522e-10,0.0,0.4635369172920063,0.00040432337008015077,1.0065988916371409e-05,7.368227567759018e-05,3.818432635289943e-06,2.0912901845267217e-06,5.890604037769355e-07,3.0326364766907655e-05,4.3261157670428856e-10,3.7964232015706245e-06,1.966901842393378e-11,5.197462557972276e-10,8.918389528441538e-07,1.5713789098955792e-10,4.2239532899463195e-07,1.8465850882956738e-05,2.637731767151263e-10,2.9889954525894415e-06,1.2073463441487867e-12,8.001364826463384e-09,3.826205569260191e-13,1.1063909016726482e-17
2.221183070860465e-08,0.13097574365372594,0.46346346346346345,0.0,0.0,0.0,0.07260205794444803,4.218135062548936e-08,0.0009312504009776609,6.157117166696099e-07,5.8080825347514414e-08,6.409765351563602e-05,3.3479204366098288e-06,0.00028592275754834895,6.839794359249869e-10,0.0,0.4635384885068505,0.0004082934602893719,1.0065245658095773e-05,7.370894786069121e-05,3.827594993143098e-06,2.112250911247185e-06,5.94831187372504e-07,3.0931374551626414e-05,4.412479981339708e-10,3.912647084802505e-06,2.027116695615015e-11,5.287534246712543e-10,9.192417507314301e-07,1.619666599221395e-10,4.2360503292889153e-07,1.8669535974430908e-05,2.66690517153059e-10,3.0457135510935464e-06,1.2278654308460417e-12,8.1817234494063e-09,4.1057465019659176e-13,1.1872233881199653e-17
2.2427520307139967e-08,0.13097787096775806,0.46346346346346345,0.0,0.0,0.0,0.07259661346286275,4.3614488808369334e-08,0.0009416042175580758,6.267669644807149e-07,5.9364182835895635e-08,6.519798482483122e-05,3.432054434844027e-06,0.0002894583723826446,6.982276889763781e-10,0.0,0.4635400748777647,0.0004122494206905607,1.006450025264028e-05,7.37354127708426e-05,3.836722748443832e-06,2.133134696536392e-06,6.005807116162184e-07,3.154095720959648e-05,4.4994988395606414e-10,4.031053130158144e-06,2.088462113666527e-11,5.378305364925861e-10,9.471772548492642e-07,1.668893104633022e-10,4.2481429433046606e-07,1.8873532817022596e-05,2.696124444693357e-10,3.1028913389306987e-06,1.2485463802501762e-12,8.363892327497095e-09,4.4024161935499086e-13,1.2730088555540367e-17
2.264320990567528e-08,0.13098000136407786,0.46346346346346345,0.0,0.0,0.0,0.07259115361315135,4.507928617736881e-08,0.0009519657101748394,6.379312003285997e-07,6.066297637395848e-08,6.63067636995192e-05,3.517557181358711e-06,0.00029300657000519865,7.127049204314695e-10,0.0,0.4635416763450707,0.00041619127912354654,1.006375270812513e-05,7.376169094288582e-05,3.845815954653504e-06,2.1539416636815696e-06,6.063090153314169e-07,3.2155069616246964e-05,4.5871662210281485e-10,4.151653775017596e-06,2.1509445402727962e-11,5.469773381188937e-10,9.756493466872674e-07,1.7190652678414256e-10,4.2602313124735615e-07,1.907784026027345e-05,2.725389428470775e-10,3.1605269740731102e-06,1.2693890372298952e-12,8.547863788165723e-09,4.717060484280716e-13,1.3639918887204994e-17
2.2858899504210597e-08,0.1309821348279281,0.46346346346346345,0.0,0.0,0.0,0.07258567845403886,4.657605135901783e-08,0.0009623348329976301,6.492051825006825e-07,6.197723996116502e-08,6.74239586523487e-05,3.604439245400724e-06,0.0002965672853218677,7.274138302486889e-10,0.0,0.46354329284921386,0.0004201190647166627,1.0063003032658871e-05,7.378780147587422e-05,3.854874669399205e-06,2.1746719445242393e-06,6.120161393602944e-07,3.277366895000959e-05,4.675476043459422e-10,4.27446124063358e-06,2.214570307193328e-11,5.561935724316805e-10,1.0046618691582928e-06,1.7701898625627464e-10,4.2723156195309687e-07,1.9282457151959926e-05,2.754699954936671e-10,3.2186186222710217e-06,1.2903929654802675e-12,8.733630201261566e-09,5.050556681654218e-13,1.4604261714924714e-17
2.3290278701281227e-08,0.13098641090008098,0.46346346346346345,0.0,0.0,0.0,0.07257468244188822,4.9666712753486944e-08,0.0009830957924637316,6.720854610649572e-07,6.465231207557973e-08,6.968347113228915e-05,3.7823835114718397e-06,0.0003037260091875345,7.57537503279009e-10,0.0,0.4635465707304485,0.0004279325395501588,1.0061497321241005e-05,7.383958960304345e-05,3.872888873378988e-06,2.215903012388328e-06,6.233670206109846e-07,3.402415862917508e-05,4.853998887667356e-10,4.526744453992923e-06,2.345276637183483e-11,5.748332936705603e-10,1.0643233867072516e-06,1.875323104854033e-10,4.2964727866692395e-07,1.969261466551378e-05,2.8134569443605754e-10,3.3361626592466468e-06,1.3328821992783018e-12,9.1105175691394e-09,5.777777595453667e-13,1.6707105193325983e-17
