Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112),C6H10(145),C2H2(133),C6H10(157),C6H10(176),C6H10(175),C6H10(182)
1.094430704691641e-07,0.13197940114769746,0.46346346346346345,0.0,0.0,0.0,0.06963105091066862,5.395190851859837e-06,0.0054947183228577934,2.7099696171096098e-05,2.0065131562802024e-06,0.0009387095038871792,0.0002303363306452852,0.002196181790137088,5.187889897135227e-08,0.0,0.46492419166779764,0.0012203536583689975,9.656517693878355e-06,8.589236361343972e-05,5.583735730805617e-06,6.23638562251793e-06,1.7293578311903098e-06,0.00039768915032354496,5.7006155915596186e-09,0.00024066441429388208,1.2468676607667333e-09,7.74394276942552e-09,7.188190412951004e-05,1.2668472152100669e-08,9.483792814970555e-07,0.00011645367029203567,1.6735200171644603e-09,4.936024930304218e-05,1.8408279990336585e-11,1.6808467294702247e-07,8.391774691005398e-09,2.398292056954847e-13,3.6598180365292605e-11,3.434750250087939e-09,4.723659485063682e-14,3.444618216350016e-14,1.2931082131926384e-09
1.112348783970641e-07,0.13200134529015256,0.46346346346346345,0.0,0.0,0.0,0.06956141980143732,5.632189444726053e-06,0.005592599024117988,2.8422847268695216e-05,2.07724481967945e-06,0.0009616860223509085,0.00023997408569877173,0.0022370995318199104,5.431015959590026e-08,0.0,0.4649607739772771,0.0012263823539211125,9.646916301578383e-06,8.613762449372963e-05,5.593844258517607e-06,6.262876628044588e-06,1.736626776847926e-06,0.00040519465228749653,5.808676096220491e-09,0.0002484968571635875,1.2874470740921207e-09,7.933490507061022e-09,7.460355107223701e-05,1.3148147417098795e-08,9.595076962310058e-07,0.00011862888616413327,1.7048802483841751e-09,5.058842228809927e-05,1.8874303113848762e-11,1.7222580731178757e-07,9.133869650239919e-09,2.610464984037908e-13,3.820586632729709e-11,3.794646587922701e-09,5.2196597018488806e-14,3.805548596065434e-14,1.4418813766533244e-09
1.130266863249641e-07,0.13202329484388886,0.46346346346346345,0.0,0.0,0.0,0.06949165906531567,5.874760540226535e-06,0.005690535071948688,2.9789419968551474e-05,2.149159379576385e-06,0.0009847503024600723,0.0002498188297018046,0.002277856082404034,5.680639724475711e-08,0.0,0.46499747080992565,0.0012321587322477498,9.637296444496227e-06,8.638128079600354e-05,5.603348093050986e-06,6.288008318279226e-06,1.7435215528066002e-06,0.0004126576595388855,5.9161403751439976e-09,0.0002563931929154993,1.3283575126611962e-09,8.123762260972316e-09,7.736933710004487e-05,1.3635602221051693e-08,9.70607953625002e-07,0.00012080671495417953,1.7362794365651328e-09,5.182197526036828e-05,1.9342637252980277e-11,1.7637449227111478e-07,9.924201119490218e-09,2.8364386976316357e-13,3.985135378547057e-11,4.183898836482843e-09,5.756228127925837e-14,4.195919236678182e-14,1.6041877094045228e-09
1.1481849425286409e-07,0.13204524800865675,0.46346346346346345,0.0,0.0,0.0,0.0694217771055946,6.1229042491644785e-06,0.005788521966112403,3.1199962484824206e-05,2.2222506574333284e-06,0.0010078979814220801,0.0002598695199832574,0.00231844362787682,5.9367672090809225e-08,0.0,0.4650342741268452,0.0012376902728707488,9.627659291792383e-06,8.662330362339139e-05,5.612265762850444e-06,6.311822328000543e-06,1.7500536343741342e-06,0.00042007764418933505,6.0230004706653165e-09,0.0002643503897388247,1.3695832688435585e-09,8.314722039237469e-09,8.017868881516862e-05,1.4130735504222829e-08,9.816779348433965e-07,0.00012298702494025382,1.7677156374659566e-09,5.306069665087427e-05,1.9813186754699543e-11,1.8052977397825118e-07,1.0764705997217996e-08,3.076768170267676e-13,4.1534643494328914e-11,4.60419877647266e-09,6.335711807467804e-14,4.617426780364624e-14,1.780922125847698e-09
1.1661030218076409e-07,0.13206720304719066,0.46346346346346345,0.0,0.0,0.0,0.06935178206491506,6.376619393740493e-06,0.005886555335503963,3.2655005375772044e-05,2.2965123423770872e-06,0.0010311248348525799,0.0002701250431664288,0.0023588546940101537,6.199401003138808e-08,0.0,0.4650711761536896,0.001242984279658147,9.61800597671092e-06,8.68636668667217e-05,5.620615344303406e-06,6.334359279931226e-06,1.7562342175781575e-06,0.00042745414327095154,6.129249358333661e-09,0.00027236547329860517,1.4111089327876048e-09,8.506334991764616e-09,8.303103118535795e-05,1.4633445918676884e-08,9.927156118242287e-07,0.00012516969084238046,1.7991870009478122e-09,5.430438225718915e-05,2.028585847265883e-11,1.846907391489444e-07,1.165734143997923e-08,3.332014235065501e-13,4.325572746691773e-11,5.057291291435631e-09,6.960531998588161e-14,5.071821124752051e-14,1.973014496228788e-09
1.1840211010866409e-07,0.1320891582836436,0.46346346346346345,0.0,0.0,0.0,0.06928168183165784,6.635903569622205e-06,0.005984630935322727,3.41550613957819e-05,2.3719379980673773e-06,0.001054426773233176,0.0002805842187983342,0.002399082137403837,6.468540339080356e-08,0.0,0.4651081693739991,0.0012480478841375338,9.608337597458064e-06,8.710234709138865e-05,5.628414470368438e-06,6.355658803310173e-06,1.7620742243166719e-06,0.00043478675464911934,6.234880888786607e-09,0.0002804355274758882,1.4529193962553434e-09,8.6985673810687e-09,8.592578812753242e-05,1.5143631931155503e-08,1.0037190477700766e-06,0.00012735459363316857,1.8306917682157493e-09,5.555283504997656e-05,2.0760561713854612e-11,1.8885651413402832e-07,1.2604083453328696e-08,3.6027431835746797e-13,4.5014589395868505e-11,5.5449741376218255e-09,7.633183874577605e-14,5.5609051921251736e-14,2.1814297840669334e-09
1.201939180365641e-07,0.1321111121020427,0.46346346346346345,0.0,0.0,0.0,0.06921148404621595,6.900753206355948e-06,0.0060827446442789776,3.5700625375104445e-05,2.4485210693573243e-06,0.0010777998384409971,0.0002912458029024645,0.002439119136654432,6.744181163644231e-08,0.0,0.46514524652266304,0.0012528880487196732,9.598655218064115e-06,8.733932342732581e-05,5.635680339005109e-06,6.3757595521021046e-06,1.7675843073854222e-06,0.00044207513317049503,6.339889732954925e-09,0.00028855769495393825,1.4949998556595328e-09,8.891386553641327e-09,8.886238305369838e-05,1.566119191929859e-08,1.0146863973377386e-06,0.00012954162035103836,1.8622282690986151e-09,5.6805864983896896e-05,2.1237208163478677e-11,1.9302626398834771e-07,1.3606925501539896e-08,3.8895263689026377e-13,4.6811205063210036e-11,6.069097663506773e-09,8.356236154254108e-14,6.086534648139375e-14,2.407168143835554e-09
1.219857259644641e-07,0.13213306294476496,0.46346346346346345,0.0,0.0,0.0,0.06914119610715122,7.1711636261239286e-06,0.006180892461834946,3.729217412620041e-05,2.526254888752664e-06,0.0011012402003486607,0.0003021084914523056,0.002478959183652263,7.026316210658493e-08,0.0,0.46518240057950716,0.001257511569839817,9.58895986922899e-06,8.75745774619975e-05,5.6424297214233285e-06,6.39469922287397e-06,1.7727748553701955e-06,0.00044931898703203774,6.444271330396226e-09,0.0002967291776620653,1.5373358143630958e-09,9.08476091190211e-09,9.184023938106589e-05,1.618602426156196e-08,1.0256159065427765e-06,0.00013173066391612942,1.893794919368293e-09,5.806328881272036e-05,2.1715711908643117e-11,1.9719919153707852e-07,1.4667877138232356e-08,4.192939814727498e-13,4.864554273895704e-11,6.631564480901407e-09,9.132330664097718e-14,6.650617571985865e-14,2.6512649796847545e-09
1.2377753389236412e-07,0.13215500931103374,0.46346346346346345,0.0,0.0,0.0,0.06907082517723727,7.447129100852245e-06,0.006279070505480777,3.893016637560496e-05,2.6051326826757854e-06,0.0011247441534932574,0.00031317092376327923,0.0025185960750089267,7.314935074818197e-08,0.0,0.4652196247630032,0.0012619250810234955,9.579252549151689e-06,8.780809313631089e-05,5.648678970168783e-06,6.412514572362455e-06,1.7776559975115517e-06,0.00045651807435773226,6.54802184056635e-09,0.0003049472370879003,1.5799130842970214e-09,9.278659886718292e-09,9.485878100821072e-05,1.671802742114714e-08,1.036505912398148e-06,0.00013392162294896748,1.9253902180993613e-09,5.9324929908507e-05,2.2195989390298293e-11,2.0137453644050597e-07,1.5788962659774458e-08,4.5135638307311176e-13,5.0517563568508406e-11,7.234329089608354e-09,9.964181834868804e-14,7.255114079969676e-14,2.9147909660624052e-09
1.2556934182026414e-07,0.13217694975543726,0.46346346346346345,0.0,0.0,0.0,0.06900037818939105,7.728642907677034e-06,0.0063772750080458365,4.061504272022337e-05,2.685147577540383e-06,0.001148308113813044,0.00032443168580112387,0.002558023903617661,7.610024286291401e-08,0.0,0.4652569125240997,0.0012661350558829361,9.569534224344105e-06,8.803985664337294e-05,5.6544440270524815e-06,6.42924143475732e-06,1.7822376084975206e-06,0.00046367219997066464,6.651138096858573e-09,0.00031320919446823937,1.6227177869491511e-09,9.473053910483084e-09,9.791743275903948e-05,1.725710002425124e-08,1.0473548423171486e-06,0.00013611440159197054,1.9570127450709135e-09,6.059061808472336e-05,2.2677959303603914e-11,2.0555157425831305e-07,1.6972219783117262e-08,4.851982634928129e-13,5.2427221948909964e-11,7.879397457587623e-09,1.0854576135423674e-13,7.90203590446923e-14,3.1988520311518868e-09
1.2736114974816415e-07,0.1321988828864689,0.46346346346346345,0.0,0.0,0.0,0.06892986185249422,8.015697382777813e-06,0.0064755023150456885,4.234722560698085e-05,2.7662926056420987e-06,0.0011719286154506137,0.00033588931340506917,0.0025972370503486563,7.911567385994596e-08,0.0,0.46529425754016973,0.0012701478110497002,9.559805830429353e-06,8.826985633002623e-05,5.659740430935611e-06,6.444914738722673e-06,1.7865293131256178e-06,0.0004707812123489223,6.753617563246494e-09,0.0003215124308679239,1.6657363537727988e-09,9.667914390743679e-09,0.00010101562079623123,1.7803140932945367e-08,1.0581612133014432e-06,0.00013830890933387246,1.988661158210907e-09,6.186018942317527e-05,2.3161542635779293e-11,2.0972961551442542e-07,1.8219698349513038e-08,5.2087839833088e-13,5.437446589404262e-11,8.568826558595673e-09,1.1806371446446747e-13,8.59344593024696e-14,3.504589304097747e-09
1.2915295767606416e-07,0.13222080736509012,0.46346346346346345,0.0,0.0,0.0,0.06885928265710618,8.308283973588851e-06,0.0065737488820650615,4.412711933475995e-05,2.8485607108702574e-06,0.0011956023076213883,0.000347542295424471,0.002636230175881094,8.219545001386624e-08,0.0,0.4653316537090773,0.0012739695090486164,9.550068272924957e-06,8.849808260108991e-05,5.664583325383994e-06,6.459568524172807e-06,1.7905404909349204e-06,0.000477845000754404,6.8554582933721455e-09,0.00032985438715560394,1.7089555260612004e-09,9.863213684366716e-09,0.00010415277300574931,1.8356049312951458e-08,1.068923630927555e-06,0.0001405050608371149,2.0203341910836757e-09,6.313348610464455e-05,2.3646662630722182e-11,2.1390800476345247e-07,1.9533459055381536e-08,5.584558807157978e-13,5.635923738880331e-11,9.304723869255974e-09,1.2822496376814527e-13,9.33145769007488e-14,3.833179027036802e-09
1.3094476560396417e-07,0.1322427219033154,0.46346346346346345,0.0,0.0,0.0,0.06878864688107025,8.606393289401158e-06,0.006672011272177122,4.5955110077572074e-05,2.931944754245435e-06,0.0012193259515463114,0.0003593890767678705,0.0026749982126735633,8.533934922638418e-08,0.0,0.46536909514335656,0.0012776061611175595,9.540322428011072e-06,8.872452782624688e-05,5.668987466198446e-06,6.473235958818948e-06,1.794280280809257e-06,0.0004848634925244081,6.9566588919419435e-09,0.00033823256388466053,1.7523623543306361e-09,1.0058925072233304e-08,0.0001073283193539427,1.891572469657967e-08,1.0796407881530783e-06,0.0001427027757682657,2.052030650422277e-09,6.44103562431263e-05,2.413324465642754e-11,2.1808611965974406e-07,2.0915572211407756e-08,5.979900858362947e-13,5.838147273237077e-11,1.0089246827507595e-08,1.39059495252939e-13,1.0118234821627202e-13,4.18583243299179e-09
1.3273657353186418e-07,0.1322646252628213,0.46346346346346345,0.0,0.0,0.0,0.06871796059501448,8.910015150369162e-06,0.006770286153399359,4.7831565927926114e-05,3.016437519287394e-06,0.0012430964174476964,0.0003714280613637168,0.002713536357074369,8.854712179043556e-08,0.0,0.4654065761645059,0.0012810636299771894,9.530569143284056e-06,8.894918624953101e-05,5.672967228826482e-06,6.485949354502949e-06,1.7977575854623334e-06,0.000491836650516601,7.057218478297128e-09,0.0003466445210870197,1.795944197252121e-09,1.0255022734456824e-08,0.00011054169221868291,1.948206704110029e-08,1.0903114639641466e-06,0.0001449019786315184,2.0837494137056534e-09,6.569065372357063e-05,2.462121625677343e-11,2.222633700300582e-07,2.236811653078624e-08,6.39540636297469e-13,6.04411028706528e-11,1.0924602254361263e-08,1.505979869025706e-13,1.0955990487574859e-13,4.5637955907179836e-09
1.345283814597642e-07,0.13228651625357807,0.46346346346346345,0.0,0.0,0.0,0.06864722966774806,9.219138634937832e-06,0.006868570296186283,4.975683695937315e-05,3.1020317172176374e-06,0.0012669106816072034,0.0003836576150322556,0.002751840061572926,9.181849115542454e-08,0.0,0.4654440912973929,0.0012843476325543398,9.520809238495538e-06,8.917205390135523e-05,5.676536615666425e-06,6.497740183329074e-06,1.8009810758767446e-06,0.0004987644706984272,7.157136652025921e-09,0.0003550878779870915,1.8396887201693476e-09,1.0451481726111675e-08,0.00011379232669591511,2.005497678278121e-08,1.100934521877187e-06,0.0001471025986053098,2.1154894267807548e-09,6.697423804303907e-05,2.5110507140073462e-11,2.264391969508109e-07,2.389317794736907e-08,6.831673683240061e-13,6.2538053718012e-11,1.1813045740870548e-08,1.6287180030068247e-13,1.1846986760795233e-13,4.96834921762051e-09
1.363201893876642e-07,0.13230839373250486,0.46346346346346345,0.0,0.0,0.0,0.06857645977155523,9.533752125707386e-06,0.006966860570959294,5.173125530722559e-05,3.1887199920006613e-06,0.0012907658234849902,0.0003960760682683214,0.00278990502719322,9.515315469240446e-08,0.0,0.46548163526476927,0.001287463742662344,9.51104350627722e-06,8.939312851302713e-05,5.679709263270104e-06,6.50863909360369e-06,1.8039591957440938e-06,0.0005056469798726098,7.256413460506431e-09,0.0003635603126425917,1.8835838932378943e-09,1.064827795346609e-08,0.00011707966088293684,2.0634354886811e-08,1.1115089083090529e-06,0.0001493045693820855,2.1472497015313275e-09,6.826097415519304e-05,2.560104900347862e-11,2.3061307183085488e-07,2.549284846432726e-08,7.28930298828249e-13,6.46722464683952e-11,1.275688100219947e-08,1.759129717676367e-13,1.2793533976583805e-13,5.400808461881855e-09
1.399038052434642e-07,0.1323521038094737,0.46346346346346345,0.0,0.0,0.0,0.06843482480970052,1.0179399437557034e-05,0.007163447483519991,5.5828773448899336e-05,3.3653490404633844e-06,0.0013385875574134232,0.00042147283464471195,0.0028653027442871663,1.0201102795312108e-07,0.0,0.4655567895515426,0.0012932138808667956,9.491497598693725e-06,8.982989755467622e-05,5.684917100054796e-06,6.527879726666148e-06,1.809211988013612e-06,0.0005192763141316087,7.453045232368178e-09,0.0003805834188496496,1.971779580171337e-09,1.1042789858428234e-08,0.00012376219727671525,2.181212295071684e-08,1.132507856275487e-06,0.00015371231975337037,2.2108274002312457e-09,7.08433879528276e-05,2.658562274547777e-11,2.3895299730622467e-07,2.8924408533684228e-08,8.271055367920528e-13,6.905202061931104e-11,1.482017816589021e-08,2.0442885058545898e-13,1.4862759712536036e-13,6.354874964431114e-09
1.431290595136842e-07,0.13239138611597354,0.46346346346346345,0.0,0.0,0.0,0.0683072731322583,1.0779128579567449e-05,0.00734036724187424,5.968759212892156e-05,3.527981923390206e-06,0.0013817396350003501,0.00044495858240577987,0.0029323059033031533,1.0839603700255254e-07,0.0,0.4656244779461224,0.0012978678918779314,9.47389377329541e-06,9.021686667518467e-05,5.688376865527461e-06,6.542437085390364e-06,1.8131805397786248e-06,0.0005313885782958172,7.627828955613808e-09,0.0003959815548455861,2.0515563945792497e-09,1.1398778826544758e-08,0.00012989642626297642,2.2893254867541696e-08,1.1512315172456831e-06,0.00015768333657728483,2.2681079835263988e-09,7.317709112459724e-05,2.747537373073623e-11,2.464475403983147e-07,3.228904802160588e-08,9.233737246721328e-13,7.312030783216633e-11,1.6890657087936058e-08,2.3305237120225524e-13,1.6939187877615896e-13,7.322861164703841e-09
1.463543137839042e-07,0.13243060887482397,0.46346346346346345,0.0,0.0,0.0,0.06817967496677024,1.1396437386975871e-05,0.007517262512539685,6.371000564636876e-05,3.6940426403120688e-06,0.0014249831600952115,0.0004690290612918837,0.0029984792764693987,1.149803012290371e-07,0.0,0.46569218618018704,0.0013020583494367844,9.456282228163517e-06,9.059806027618712e-05,5.690747291711483e-06,6.554545266248135e-06,1.8164754732857048e-06,0.0005433556465727449,7.800552796836237e-09,0.0004114404297685498,2.131647893857437e-09,1.1755522228903806e-08,0.0001361409862424012,2.3993832752585838e-08,1.1697846923406495e-06,0.00016165788884527538,2.3254416291554306e-09,7.551913950044076e-05,2.836820685698474e-11,2.5392882909802356e-07,3.592811811216302e-08,1.0275015427640303e-12,7.730784815296011e-11,1.9178557681872852e-08,2.646901733073813e-13,1.9233662481449007e-13,8.403259281931329e-09
1.495795680541242e-07,0.1324697669509235,0.46346346346346345,0.0,0.0,0.0,0.06805205694905067,1.203123843728968e-05,0.007694118346622973,6.78973188525161e-05,3.8634864675831564e-06,0.001468304472768212,0.0004936735917914203,0.00306380582875419,1.2176121266923668e-07,0.0,0.4657598899482414,0.0013058129250275933,9.438666695786575e-06,9.09735162380649e-05,5.69209559407755e-06,6.564355260784666e-06,1.819138376116422e-06,0.0005551785339367456,7.97122956236418e-09,0.00042694856038962453,2.211994584081175e-09,1.2112907374394266e-08,0.00014249273857871035,2.5113303422556493e-08,1.1881639841361361e-06,0.00016563573312545297,2.3828246719901905e-09,7.786892345133223e-05,2.926379383231076e-11,2.6139475934630915e-07,3.9853898531147026e-08,1.13984152756517e-12,8.161404854998289e-11,2.1698959704595888e-08,2.9955217301302893e-13,2.1761306615806098e-13,9.604945256708637e-09
1.528048223243442e-07,0.13250885559881345,0.46346346346346345,0.0,0.0,0.0,0.06792444403967154,1.268344014192745e-05,0.007870920660685657,7.22506599906414e-05,4.0362683256489915e-06,0.0015116907866676963,0.0005188813149009015,0.0031282705773482567,1.287359494868796e-07,0.0,0.4658275666213713,0.0013091579893508055,9.421050677023606e-06,9.13432842978516e-05,5.692485691169196e-06,6.5720106255912305e-06,1.8212087848543582e-06,0.0005668584370795941,8.139874729572104e-09,0.0004424950333645417,2.292539923864044e-09,1.2470828778690054e-08,0.00014894859194605685,2.6251122032231857e-08,1.206366705940161e-06,0.00016961666170823517,2.4402539704070107e-09,8.022587930375536e-05,3.016182500090294e-11,2.68843475203255e-07,4.40786518028017e-08,1.2607457954738554e-12,8.603828772975525e-11,2.446738713150785e-08,3.378545280353571e-13,2.453768886766352e-13,1.0937129686689004e-08
