Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40)
1.549465934314505e-07,0.13245304330444738,0.46346346346346345,0.0,0.0,0.0,0.06807162679246413,0.0,0.008057602835378735,7.867118129444211e-05,3.953347028877945e-06,0.0012329332723944888,0.0005165211781763118,0.003267543508206342,1.301320934904283e-07,0.0,0.46560987925858305,0.0011387063950650384,1.0142309571165644e-05,8.210679158779506e-05,5.706135882674402e-06,5.789453418328751e-06,1.7749642481219281e-06,0.0006735796572035338,9.671688295779748e-09,0.000521199315779601,2.7003020318522568e-09,1.0171195888547115e-08
1.579229819192003e-07,0.13248584668086555,0.46346346346346345,0.0,0.0,0.0,0.06796211138799237,0.0,0.008216380126703251,8.312188309089912e-05,4.102890533722474e-06,0.0012644436620169869,0.0005390152308037119,0.0033261611625806696,1.3670418607347925e-07,0.0,0.46566265118613515,0.0011392726762238419,1.0125997014390371e-05,8.224631522162674e-05,5.7010588549314546e-06,5.786630077510757e-06,1.7740759883439384e-06,0.0006871618163038114,9.867686371273308e-09,0.0005384891282858285,2.7898795082452968e-09,1.0431145323050396e-08
1.608993704069501e-07,0.13251855061725898,0.46346346346346345,0.0,0.0,0.0,0.06785271266012952,0.0,0.008374935606960123,8.772044286047086e-05,4.254631499371088e-06,0.0012959324843020536,0.0005619018476355508,0.0033840051273314113,1.434373924691301e-07,0.0,0.4657152613838896,0.0011396220023972194,1.0109701300082906e-05,8.238334524697687e-05,5.695447568009282e-06,5.782673588414585e-06,1.7728436119189455e-06,0.0007006601630850518,1.0062499616630491e-08,0.0005558432154066658,2.8797899876472756e-09,1.069091684626751e-08
1.638757588946999e-07,0.13255115371419202,0.46346346346346345,0.0,0.0,0.0,0.06774344176218083,0.0,0.008533264142473402,9.246726912749642e-05,4.408534918074124e-06,0.00132739400231208,0.0005851727642001494,0.003441071531344172,1.5032984150940257e-07,0.0,0.46576770064381356,0.0011397699477179958,1.0093424128519846e-05,8.251792097214754e-05,5.689341720365647e-06,5.777666476489538e-06,1.7712922330264473e-06,0.0007140762068057779,1.0256148485454764e-08,0.0005732542946120754,2.9699957397031997e-09,1.095046312967953e-08
1.6685214738244972e-07,0.13258365474521364,0.46346346346346345,0.0,0.0,0.0,0.06763430901195942,0.0,0.008691361010463422,9.736266083592841e-05,4.564566088358751e-06,0.001358822902475022,0.0006088197678281492,0.0034973575036302833,1.5737957690088566e-07,0.0,0.46581996058725444,0.0011397312181162737,1.0077167073279067e-05,8.265008560411031e-05,5.682778705324e-06,5.771686498281967e-06,1.769445512695238e-06,0.0007274115006942772,1.0448654112665648e-08,0.0005907154642814772,3.060461007527206e-09,1.1209740337430524e-08
1.6982853587019952e-07,0.13261605264547074,0.46346346346346345,0.0,0.0,0.0,0.06752532394054261,0.0,0.008849221875112395,0.00010240681082269412,4.7226906284326255e-06,0.0013902142699209568,0.0006328347095641873,0.003552861106213808,1.6458456339432842e-07,0.0,0.4658720336145429,0.0011395196910241796,1.0060931588610307e-05,8.277988572350755e-05,5.6757937223038585e-06,5.764806870615759e-06,1.767325728366645e-06,0.0007406676304892679,1.0640038149332675e-08,0.0006082201904482256,3.1511519390271754e-09,1.1468707922865778e-08
1.7280492435794933e-07,0.1326483465009321,0.46346346346346345,0.0,0.0,0.0,0.0674164953386583,0.0,0.009006842764789951,0.00010759980933189586,4.882874488171738e-06,0.0014215635650146525,0.0006572095147862856,0.003607581270557158,1.7194269270956854e-07,0.0,0.4659239128570947,0.0011391484537659994,1.0044719016448925e-05,8.290737079750244e-05,5.668419884182183e-06,5.757096491599574e-06,1.764953841350894e-06,0.0007538462042516903,1.0830322615590442e-08,0.000625762293470153,3.2420365178443035e-09,1.1727328434920446e-08
1.7578131284569913e-07,0.13268053553820017,0.46346346346346345,0.0,0.0,0.0,0.06730783130078764,0.0,0.009164220050396693,0.00011294164755453319,5.045083959787726e-06,0.0014528666010412458,0.0006819361926191127,0.0036615177373870164,1.7945178921867462e-07,0.0,0.46597559213191925,0.0011386298406471968,1.0028530593085649e-05,8.303259272890474e-05,5.660688320255161e-06,5.748620153562202e-06,1.7623495622492645e-06,0.0007669488433330156,1.1019529770045104e-08,0.0006433359346977048,3.3330844942819713e-09,1.1985567334036972e-08
1.7875770133344894e-07,0.13271261911488408,0.46346346346346345,0.0,0.0,0.0,0.06719933926706809,0.0,0.009321350424783048,0.00011843222117984276,5.209285687263661e-06,0.0014841195230023835,0.0007070068442245075,0.0037146709997829563,1.8710961539103752e-07,0.0,0.4660270658984406,0.0011379754687569944,1.001236745550495e-05,8.315560543996394e-05,5.652628275541417e-06,5.739438748160877e-06,1.7595314132247358e-06,0.0007799771743959385,1.1207681994190967e-08,0.0006609356032023355,3.4242673165475238e-09,1.2243392817247828e-08
1.8173408982119874e-07,0.13274459671051067,0.46346346346346345,0.0,0.0,0.0,0.0670910260630809,0.0,0.009478230883202248,0.00012407133394570265,5.375446674642216e-06,0.0015153187874810184,0.0007324136700495782,0.0037670422493914623,1.9491387700488187e-07,0.0,0.4660783292175421,0.0011371962725004665,9.996230647404608e-06,8.327646448920344e-05,5.644267206618759e-06,5.729609463693186e-06,1.7565167880141835e-06,0.0007929328223904022,1.1394801690428538e-08,0.0006785561026194142,3.515558062584456e-09,1.2500775652050542e-08
1.8471047830894855e-07,0.13277646791794784,0.46346346346346345,0.0,0.0,0.0,0.06698289793760472,0.0,0.009634858704757833,0.00012985870117682366,5.543534293243806e-06,0.0015464611435337184,0.0007581489761094404,0.003818633325631215,2.0286222813029067e-07,0.0,0.46612937771274654,0.0011363025368773478,9.980121124908663e-06,8.339522671967237e-05,5.635630873302906e-06,5.71918597465473e-06,1.7533220102643251e-06,0.0008058174043965053,1.1580911192472236e-08,0.0006961925381522483,3.606931372741284e-09,1.2757689018777608e-08
1.8768686679669835e-07,0.13280823243532083,0.46346346346346345,0.0,0.0,0.0,0.06687496059841605,0.0,0.009791231434805658,0.0001357939533006437,5.7135162878866715e-06,0.0015775436145698731,0.0007842051793782827,0.00386944666775853,2.1095227588933664e-07,0.0,0.4661802075334422,0.001135303929526093,9.964039761985916e-06,8.351194993700485e-05,5.626743426591012e-06,5.708218623785787e-06,1.7499623888907467e-06,0.0008186325242550954,1.176603268702534e-08,0.0007138403037771675,3.6983633834836896e-09,1.3014108361119196e-08
1.9066325528444816e-07,0.13283989005839392,0.46346346346346345,0.0,0.0,0.0,0.06676721924621598,0.0,0.009947346868271176,0.00014187663933193723,5.885360782177516e-06,0.0016085634811779475,0.0008105748123589783,0.003919485269662606,2.1918158499930375e-07,0.0,0.4662308153200732,0.0011342095315531257,9.947987355585756e-06,8.362669261568788e-05,5.617627493450193e-06,5.696754596761966e-06,1.7464522709846656e-06,0.0008313797679116334,1.1950188145615892e-08,0.0007314950696837513,3.789831662320993e-09,1.32700112444256e-08
1.9363964377219796e-07,0.13287144067339793,0.46346346346346345,0.0,0.0,0.0,0.06665967860676052,0.0,0.010103203033844703,0.0001481062303181652,6.059036282937167e-06,0.0016395182648598669,0.0008372505268979474,0.003968752637263935,2.275476821052703e-07,0.0,0.466281198171209,0.0011330278671686331,9.931964630503029e-06,8.373951363196227e-05,5.608304257857688e-06,5.684838089585345e-06,1.7428050933630045e-06,0.0008440606994044295,1.2133399265666014e-08,0.0007491527699790098,3.881315144102059e-09,1.3525377221520295e-08
1.9661603225994777e-07,0.13290288425028302,0.46346346346346345,0.0,0.0,0.0,0.06655234296127016,0.0,0.010258798179017752,0.0001544821227385465,6.2345116838209845e-06,0.001670405712635312,0.000864225097308438,0.004017252748394127,2.3604805990855533e-07,0.0,0.4663313536124105,0.0011317669321515328,9.91597224398327e-06,8.385047202180907e-05,5.598793538116366e-06,5.672510468881032e-06,1.7390334314742286e-06,0.0008566768574363875,1.2315687419944217e-08,0.000766809590679473,3.972794068805795e-09,1.3780187705711745e-08
1.9959242074769757e-07,0.1329342208363742,0.46346346346346345,0.0,0.0,0.0,0.06644521617519329,0.0,0.010414130755923517,0.00016100364185071383,6.411756268190969e-06,0.0017012237824785593,0.0008914914228618797,0.004064990015036815,2.4468018109767953e-07,0.0,0.46638127956681785,0.0011304342211673883,9.900010790079396e-06,8.395962676251339e-05,5.589113861215501e-06,5.659810425323276e-06,1.7351490456521561e-06,0.0008692297524733987,1.2497073613519322e-08,0.0007844619580107858,4.06424992091956e-09,1.4034425850628506e-08
2.0256880923544738e-07,0.13296545055040884,0.46346346346346345,0.0,0.0,0.0,0.06633830172539511,0.0,0.010569199407946804,0.0001676700449796201,6.5907397112936265e-06,0.0017319706295515422,0.0009190425297034755,0.004111969247812695,2.5344148208857625e-07,0.0,0.4664309743273782,0.0011290367539642022,9.884080803770734e-06,8.406703657633668e-05,5.579282533931269e-06,5.646774120299873e-06,1.7311629262407746e-06,0.0008817208643158406,1.2677578447512109e-08,0.0008021065270305189,4.1556653704937075e-09,1.4288076436640054e-08
2.08521586210947e-07,0.13302759016230695,0.46346346346346345,0.0,0.0,0.0,0.06612512194822856,0.0,0.010878540393725914,0.00018143421207372128,6.953803841233546e-06,0.001793244186493321,0.0009749718327943615,0.004203674654315754,2.7134125848924475e-07,0.0,0.4665296651358262,0.001126073402272161,9.852317101076969e-06,8.427685400952007e-05,5.559228450268556e-06,5.619825546638293e-06,1.722925849243332e-06,0.0009065234936266713,1.3036024260340943e-08,0.0008373599694901961,4.338311333113912e-09,1.4793561564578529e-08
2.1387908548889664e-07,0.133083152773236,0.46346346346346345,0.0,0.0,0.0,0.06593401413930317,0.0,0.011156034532115207,0.00019430873701544,7.28621230199825e-06,0.001848131891873496,0.0010262148323723313,0.004283672330607857,2.8786671820154186e-07,0.0,0.46661768573328166,0.001123246481953087,9.823841678079896e-06,8.446030006154908e-05,5.540812095006509e-06,5.594737618535434e-06,1.7152605096706474e-06,0.0009286487163723733,1.3355808695320417e-08,0.0008690321436454595,4.502402960415934e-09,1.5246365689993436e-08
2.192365847668463e-07,0.13313837366073575,0.46346346346346345,0.0,0.0,0.0,0.06574363317770426,0.0,0.011432659932364524,0.00020763836504010706,7.6238010669800485e-06,0.0019027678577153296,0.001078277964102191,0.004361303692821374,3.047700082160898e-07,0.0,0.46670494500201326,0.0011202997573838917,9.79547421897841e-06,8.463897746437809e-05,5.52212461008899e-06,5.569021127582597e-06,1.7074055930120025e-06,0.0009505952003664932,1.367303681784946e-08,0.000900636359831795,4.666142501673074e-09,1.5697093060866012e-08
2.2459408404479594e-07,0.13319325546945615,0.46346346346346345,0.0,0.0,0.0,0.06555398835677778,0.0,0.011708414085848261,0.00022141671753452165,7.966407526178623e-06,0.0019571469018316097,0.0011311252285713036,0.004436607257119888,3.2203565678540035e-07,0.0,0.46679144323568134,0.0011172600609271797,9.767216172600304e-06,8.481320056404045e-05,5.503231033100406e-06,5.5428125327914835e-06,1.6994025409863253e-06,0.000972370282648538,1.3987811344030335e-08,0.000932160011100011,4.8294646410337996e-09,1.6145700924676968e-08
2.299515833227456e-07,0.13324780116793697,0.46346346346346345,0.0,0.0,0.0,0.06536508658724405,0.0,0.011983295654533866,0.0002356369410546597,8.313873167357572e-06,0.002011265052799191,0.00118472196404309,0.004509623553299763,3.3964815591608586e-07,0.0,0.4668771828859964,0.00111415096944945,9.739068624860034e-06,8.498327153695745e-05,5.4841882171582654e-06,5.516231307437246e-06,1.6912876259582195e-06,0.0009939809029464275,1.4300229562050746e-08,0.0009635921061325717,4.9923124331285914e-09,1.659215651736566e-08
2.3530908260069524e-07,0.13330201409930933,0.46346346346346345,0.0,0.0,0.0,0.06517693269985637,0.0,0.012257304321321823,0.0002502917571316791,8.666043536933766e-06,0.0020651193966427376,0.001239034823080167,0.004580394746749537,3.5759200539269054e-07,0.0,0.46696216825722214,0.0011109931331180962,9.711032344685294e-06,8.514947927869486e-05,5.465045696518512e-06,5.489381732097548e-06,1.6830924985011815e-06,0.001015433605316912,1.4610383333226384e-08,0.0009949231137239486,5.1546364973407504e-09,1.7036435798586548e-08
2.406665818786449e-07,0.13335589784401372,0.46346346346346345,0.0,0.0,0.0,0.06498952971545004,0.0,0.012530440656302282,0.00026537350935415164,9.022768190672043e-06,0.0021187079400338737,0.0012940317430342103,0.004648964304325644,3.758517524799315e-07,0.0,0.46704640523439134,0.0011078045756884138,9.683107825006556e-06,8.53120987217977e-05,5.44584647077769e-06,5.462354517313991e-06,1.6748446830465314e-06,0.0010367345445880475,1.4918359163196597e-08,0.0010261448190015605,5.316394272909341e-09,1.7478522323251735e-08
2.4602408115659454e-07,0.1334094562186416,0.46346346346346345,0.0,0.0,0.0,0.06480287908601251,0.0,0.012802705997232855,0.00028087420778936744,9.383900636249744e-06,0.0021720294881578954,0.001349681912065583,0.004715376698767506,3.944120277423883e-07,0.0,0.46712990104144647,0.0011046009686193634,9.655295319361349e-06,8.547139044020305e-05,5.426627720072434e-06,5.435228280739208e-06,1.666568025179643e-06,0.0010578894965039248,1.5224238327120717e-08,0.001057250190649278,5.477549330997711e-09,1.791840623374718e-08
2.513815804345442e-07,0.13346269320996448,0.46346346346346345,0.0,0.0,0.0,0.06461698090847678,0.0,0.01307410234347132,0.000296785570738456,9.749298268678047e-06,0.0022250835363883774,0.0014059557314715938,0.004779677149204882,4.132575771491354e-07,0.0,0.4672126640275175,0.0011013958801599816,9.627594874369314e-06,8.562760045295984e-05,5.40742145038372e-06,5.408070884410793e-06,1.6582830996460107e-06,0.0010789038708855637,1.5528097039670844e-08,0.0010882332589517056,5.6380707428548726e-09,1.8356083366335237e-08
2.5673907971249384e-07,0.13351561294674705,0.46346346346346345,0.0,0.0,0.0,0.06443183411455654,0.0,0.013344632261722103,0.0003130990639149395,1.0118822300219741e-05,0.0022778701740990377,0.001462824775626035,0.004841911393015426,4.3237329084806153e-07,0.0,0.46729470347787133,0.001098201001660789,9.600006358576353e-06,8.578096020767826e-05,5.3882550748420075e-06,5.380940638389651e-06,1.6500075788489026e-06,0.0010997827267961167,1.583000665518982e-08,0.0011190890039957204,5.797932500617409e-09,1.879155445782284e-08
2.620965789904435e-07,0.13356821966273652,0.46346346346346345,0.0,0.0,0.0,0.0642474366391213,0.0,0.013614298802325678,0.00032980593711322856,1.0492337685961435e-05,0.002330389999342793,0.001520261750450709,0.0049021254855067,4.517442288886262e-07,0.0,0.46737602944692597,0.0010950263528456156,9.57252948804684e-06,8.593168674986553e-05,5.369151940036194e-06,5.353887387345637e-06,1.6417565610052272e-06,0.0011205307890011294,1.6130033887216637e-08,0.0011498132534771552,5.957112987821101e-09,1.922482444141316e-08
2.6745407826839314e-07,0.13362051767016309,0.46346346346346345,0.0,0.0,0.0,0.06406378556935827,0.0,0.013883105425008096,0.00034689725845319324,1.0869713046110354e-05,0.002382644043257676,0.0015782404511646268,0.004960365624276192,4.713556441543626e-07,0.0,0.4674566526109925,0.0010918804677226008,9.545163849044383e-06,8.607998303286587e-05,5.350131799914916e-06,5.3269534933191075e-06,1.6335428695053982e-06,0.0011411524652053349,1.6428241040649453e-08,0.0011804025894844898,6.115594496455024e-09,1.965590182309562e-08
2.728115775463428e-07,0.13367251133382357,0.46346346346346345,0.0,0.0,0.0,0.06388087727648113,0.0,0.014151055933265894,0.00036436394628162433,1.1250820585784629e-05,0.0024346337033158364,0.0016367357198077805,0.0050166779958605405,4.911930027071594e-07,0.0,0.4675365841389193,0.0010887705625453404,9.517908918065174e-06,8.622603831931778e-05,5.331211240125245e-06,5.300174715166713e-06,1.6253773232195862e-06,0.0011616518637373018,1.672468625179672e-08,0.0012108542636988188,6.27336278765327e-09,2.0084798131272315e-08
2.7816907682429243e-07,0.13372420504976892,0.46346346346346345,0.0,0.0,0.0,0.063698707531695,0.0,0.014418154416546437,0.0003821967988249142,1.1635536013018545e-05,0.0024863606845475887,0.0016957234029624279,0.0050711086423717395,5.112420017427343e-07,0.0,0.46761583557886255,0.0010857026872252574,9.490764079482684e-06,8.637002865236085e-05,5.312404059577224e-06,5.273580995439815e-06,1.6172689732763716e-06,0.0011820328113880995,1.701942373111846e-08,0.0012411661204440995,6.430406692985017e-09,2.0511527431537843e-08
2.835265761022421e-07,0.13377560322627788,0.46346346346346345,0.0,0.0,0.0,0.06351727160806703,0.0,0.014684405199398643,0.000400386521691771,1.2023738455639e-05,0.002537826947899417,0.0017551803100395566,0.00512370334590705,5.314885853496568e-07,0.0,0.4676944187594775,0.0010826818615726353,9.463728641054986e-06,8.65121173905392e-05,5.293721611740209e-06,5.247197168896007e-06,1.6092253181497492e-06,0.0012022988711127098,1.7312504005326916e-08,0.0012713365270333036,6.5867177535757015e-09,2.0936105900594335e-08
2.8888407538019173e-07,0.133826710267831,0.46346346346346345,0.0,0.0,0.0,0.06333656436986106,0.0,0.014949812796836348,0.0004189237533291886,1.241531037761971e-05,0.002589034664942834,0.0018150841724421235,0.005174507528676043,5.519189582567163e-07,0.0,0.467772345703912,0.0010797121977136935,9.436801847529456e-06,8.665245578922433e-05,5.275173108849089e-06,5.221043594335187e-06,1.6012524992815747e-06,0.0012224533593580488,1.760397415565638e-08,0.0013013643108565405,6.742289894216899e-09,2.1358551453064303e-08
2.942415746581414e-07,0.1338775305612779,0.46346346346346345,0.0,0.0,0.0,0.06315658035071244,0.0,0.015214381875247655,0.0004377990885333355,1.2810137495386595e-05,0.002639986178239065,0.0018754136038351818,0.005223566167056365,5.725195977343514e-07,0.0,0.4678496285551826,0.001076797009921882,9.409982892552232e-06,8.679118360602467e-05,5.25676589427151e-06,5.195136715062712e-06,1.5933554689681698e-06,0.0012424993628633253,1.7893878048677083e-08,0.001331248702677638,6.897119129545381e-09,2.177888341412114e-08
2.9959907393609103e-07,0.13392806846403907,0.46346346346346345,0.0,0.0,0.0,0.06297731382184785,0.0,0.015478117218256088,0.0004570031001153862,1.3208108694457536e-05,0.002690683966742474,0.0019361480616791674,0.005270923718011641,5.932772637981114e-07,0.0,0.467926279511686,0.0010739389129824958,9.383270929066213e-06,8.692842971669654e-05,5.238505684349294e-06,5.169489561385236e-06,1.5855381417271942e-06,0.0012624397548178633,1.818225655896196e-08,0.0013609892856335033,7.051203299790645e-09,2.2197122233898377e-08
