Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112),C6H10(145),C2H2(133)
6.747820637927652e-07,0.1376798298597088,0.46346346346346345,0.0,0.0,0.0,0.0504464945362713,0.0002977183011527055,0.033700162907654235,0.0020216539609330198,5.206912837515843e-05,0.0077904842737323695,0.007084028955204658,0.005883271802746511,1.3975027299399963e-06,0.0,0.4743925450177781,0.0011758644110151642,7.007999455779182e-06,0.0001220300286248632,4.289522084202506e-06,4.411345787405357e-06,1.2233357276433193e-06,0.0014313023647363305,2.0668646453709523e-08,0.001920326088465244,9.949093771390324e-09,6.426863667276144e-08,0.0014974169235282993,2.6391570301080234e-07,3.0831390180591077e-06,0.0008814952762481246,1.2712135317662374e-08,0.000508516365540509,1.6278543838930134e-10,1.319018065163665e-06,1.362521087328291e-05,3.9398981609870917e-10,2.019591636495687e-09
6.787286324523629e-07,0.13771230874492793,0.46346346346346345,0.0,0.0,0.0,0.05033723474352932,0.0003009955383803924,0.033873201261917396,0.0020382801390050518,5.247463207517134e-05,0.007832319063194008,0.00713500298972998,0.005879030461898631,1.3993658006335837e-06,0.0,0.4744442066124784,0.0011751059887615608,6.992930659951134e-06,0.00012216552885354522,4.280561428566974e-06,4.3979120840252315e-06,1.2196154570494962e-06,0.0014332958852397704,2.0697637849326045e-08,0.0019244173859372298,9.970290536513523e-09,6.461375873901537e-08,0.0015064157914165283,2.655017377718968e-07,3.093898247981755e-06,0.000887345811058,1.2796563182667124e-08,0.0005120634983549608,1.6365553907124312e-10,1.326357165963747e-06,1.3804224447465717e-05,3.991662150389415e-10,2.041823012038256e-09
6.826752011119606e-07,0.13774471247935816,0.46346346346346345,0.0,0.0,0.0,0.0502282652785189,0.000304286751592813,0.03404592019133207,0.0020548701813946795,5.28798768326087e-05,0.007874081513304638,0.007185894956659432,0.005874696979775948,1.4011111772526964e-06,0.0,0.474495738771675,0.0011743484026784912,6.977902038191423e-06,0.00012229992486521951,4.271624508242341e-06,4.384522073670253e-06,1.215907203804213e-06,0.0014352459162898608,2.0725999348425695e-08,0.0019284371875739987,9.99111688682239e-09,6.495828404822528e-08,0.0015153783379545436,2.6708137099437504e-07,3.1046155088228068e-06,0.0008931984633609263,1.2881021824620268e-08,0.0005156125850951513,1.6452389695495328e-10,1.3336852422692621e-06,1.398369548866474e-05,4.043558422051457e-10,2.064149194810127e-09
6.866217697715583e-07,0.1377770413388415,0.46346346346346345,0.0,0.0,0.0,0.05011958526087701,0.00030759187892825517,0.03421832002842916,0.002071423626671412,5.328485291774129e-05,0.007915771683277091,0.0072367042191198005,0.005870273893388528,1.4027403011576486e-06,0.0,0.4745471421584504,0.0011735915541016503,6.962913464969676e-06,0.0001224332181239739,4.262711151422939e-06,4.3711754011844226e-06,1.2122108948723744e-06,0.0014371528142910484,2.0753736122086267e-08,0.0019323860850022335,1.0011575888985201e-08,6.530221311861872e-08,0.001524304507274473,2.686545928428023e-07,3.1152906991562766e-06,0.0008990531007009093,1.296550932961862e-08,0.000519163542744925,1.653906016927761e-10,1.3410021974667e-06,1.4163608024154149e-05,4.0955823572609265e-10,2.086569765169677e-09
6.90568338431156e-07,0.13780929559455096,0.46346346346346345,0.0,0.0,0.0,0.050011193815893765,0.00031091085855682873,0.034390401106267225,0.002087940029540751,5.3689550772482594e-05,0.00795738962945514,0.007287430160707152,0.00586576368098549,1.4042546198046657e-06,0.0,0.474598417423629,0.0011728353475051975,6.947964815577842e-06,0.000122565410135468,4.253821194321973e-06,4.357871722074657e-06,1.2085263885492883e-06,0.0014390169330356722,2.078085327077834e-08,0.0019362646647174972,1.0031670577180392e-08,6.564554632533413e-08,0.0015331942479232335,2.7022139418941305e-07,3.125923722111642e-06,0.0009049095913293059,1.3050023800306833e-08,0.0005227162885924486,1.66254977796608e-10,1.3483079357562276e-06,1.43439462006051e-05,4.1477293718332637e-10,2.109084303669552e-09
6.945149070907537e-07,0.13784147551413195,0.46346346346346345,0.0,0.0,0.0,0.04990309007437444,0.0003142436286830604,0.03456216375848091,0.00210441896044439,5.409396100731311e-05,0.00799893540542701,0.007338072185007495,0.005861168763314596,1.405655585886207e-06,0.0,0.4746495652061061,0.0011720796904143174,6.9330559661099105e-06,0.0001226965024356262,4.24495447563366e-06,4.344610700611605e-06,1.2048536070253011e-06,0.0014408386236136248,2.0807355892070182e-08,0.0019400735081612924,1.0051403965923492e-08,6.59882841532979e-08,0.0015420475127513775,2.717817667562933e-07,3.136514481722633e-06,0.000910767804205481,1.3134563342374348e-08,0.0005262707402450217,1.6711742411111866e-10,1.3556023621482251e-06,1.4524694286043215e-05,4.199994916672722e-10,2.131692391127193e-09
6.980668188843917e-07,0.13787037410259267,0.46346346346346345,0.0,0.0,0.0,0.04980604197944058,0.0003172548616273002,0.034716478167804786,0.0021192176171518284,5.4457676677279555e-05,0.008036264940412262,0.007383577780485609,0.0058569628696487405,1.4068207433218723e-06,0.0,0.47469548973125153,0.0011713999948415263,6.919671928748849e-06,0.00012281354654925067,4.236994167312626e-06,4.332711983961502e-06,1.2015580705970293e-06,0.0014424421571074871,2.0830687008794087e-08,0.0019434423192817127,1.0068857574712058e-08,6.629623951870729e-08,0.0015499842287053308,2.7318059920316505e-07,3.1460099515007894e-06,0.0009160415605948533,1.3210668809791711e-08,0.0005294711373636957,1.6789209967026637e-10,1.3621575963032532e-06,1.4687705131131795e-05,4.2471315190577553e-10,2.1521193079346026e-09
7.016187306780297e-07,0.13789921288239693,0.46346346346346345,0.0,0.0,0.0,0.049709225598506386,0.0003202771698532986,0.034870535167228385,0.0021339852944379273,5.482114529123924e-05,0.008073536094168957,0.00742901452823038,0.005852691966141303,1.4078963305433976e-06,0.0,0.4747413119530163,0.0011707206086199044,6.906319940362442e-06,0.00012292970233798286,4.229052443291387e-06,4.320847324873185e-06,1.198271901951981e-06,0.0014440118583296316,2.0853528099029875e-08,0.0019467555278351676,1.0086023109519488e-08,6.6603713251174e-08,0.0015578913359611047,2.7457421317475554e-07,3.1554710431843434e-06,0.0009213165119576386,1.3286791697083823e-08,0.0005326727901257982,1.6866507941505574e-10,1.3687035232652313e-06,1.4851024063086271e-05,4.294357208581342e-10,2.17262135480907e-09
7.051706424716677e-07,0.13792799204132228,0.46346346346346345,0.0,0.0,0.0,0.04961264030892159,0.0003233105083907677,0.035024335001319434,0.0021487217105974096,5.518436034470247e-05,0.00811074890040551,0.007474382033401388,0.005848357702583474,1.408883414894725e-06,0.0,0.47478703231344754,0.001170041470412786,6.892999912222665e-06,0.00012304497099385492,4.22112919596658e-06,4.30901649836445e-06,1.1949950230206456e-06,0.001445547977849385,2.0875882786925123e-08,0.0019500135474399207,1.0102902712301132e-08,6.691070560914763e-08,0.001565768808733936,2.7596260411734933e-07,3.1648976909780777e-06,0.0009265925643025183,1.3362930648137408e-08,0.0005358756391771721,1.6943628445389025e-10,1.3752400753285262e-06,1.5014639869022062e-05,4.341668742899655e-10,2.193198226689147e-09
7.087225542653057e-07,0.1379567117642346,0.46346346346346345,0.0,0.0,0.0,0.049516285491309986,0.0003263548322974119,0.035177877915132515,0.002163426593302242,5.554731543640247e-05,0.008147903391296483,0.0075196799130903946,0.0058439616943567595,1.409783065228324e-06,0.0,0.47483265124756985,0.001169362520681007,6.879711756081071e-06,0.00012315935373082254,4.2132243190805016e-06,4.297219284422584e-06,1.1917273910661123e-06,0.0014470507645440206,2.0897754691225985e-08,0.001953216788584528,1.0119498512252315e-08,6.721721690839252e-08,0.001573616623796828,2.7734576797199654e-07,3.17428982996988e-06,0.0009318696241390986,1.3439084310297144e-08,0.0005390796254078232,1.7020613048894437e-10,1.381767185376372e-06,1.51785414187198e-05,4.389062903571117e-10,2.2138496187174305e-09
7.122744660589437e-07,0.13798537223447202,0.46346346346346345,0.0,0.0,0.0,0.04942016052955984,0.0003294100966590132,0.035331164154215035,0.0021780996795879273,5.591000426816431e-05,0.008184999597490425,0.007564907796291301,0.005839505522524398,1.4105963518889732e-06,0.0,0.47487816918340414,0.001168683701686205,6.866455384165321e-06,0.00012327285178448418,4.2053377082316205e-06,4.285455468916737e-06,1.1884689658449521e-06,0.0014485204656306363,2.091914739348126e-08,0.0019563656586316716,1.0135812620058141e-08,6.752324740471455e-08,0.001581434760475368,2.787237010875694e-07,3.1836473955161247e-06,0.0009371475984829733,1.3515251340788105e-08,0.0005422846899526871,1.7097448310043427e-10,1.3882847867743285e-06,1.5342717664373848e-05,4.4365364959855254e-10,2.234575226210378e-09
7.158263778525817e-07,0.1380139736324456,0.46346346346346345,0.0,0.0,0.0,0.0493242648106718,0.00033247625659219677,0.0354841939646482,0.0021927407154049006,5.6272420641416826e-05,0.008222037548231512,0.007610065323359656,0.00583499073540814,1.411324345811538e-06,0.0,0.4749235865423323,0.001168004957387631,6.853230709159219e-06,0.00012338546641927915,4.197469263134559e-06,4.2737248433713255e-06,1.185219670105537e-06,0.0014499573267347456,2.0940064437355055e-08,0.0019594605619040677,1.015184712795886e-08,6.782879728810006e-08,0.0015892232005245178,2.800964002153323e-07,3.1929703254513123e-06,0.0009424263948731202,1.3591430407238324e-08,0.0005454907742065834,1.717409689688585e-10,1.3947928134512355e-06,1.5507157642241948e-05,4.484086349842105e-10,2.2553747446874037e-09
7.193782896462197e-07,0.1380425161366342,0.46346346346346345,0.0,0.0,0.0,0.04922859772512702,0.00033555326724756993,0.035636967593096903,0.0022073494566562444,5.663455846856772e-05,0.008259017271185547,0.007655152147345569,0.005830418844737345,1.4119681187359492e-06,0.0,0.474968903738311,0.001167326233637498,6.840037644256688e-06,0.00012349719892881382,4.189618887094205e-06,4.262027204822756e-06,1.1819794299663938e-06,0.0014513615916692878,2.0960509361641048e-08,0.001962501899338001,1.0167604114451907e-08,6.813386681313557e-08,0.0015969819284145253,2.814638626510381e-07,3.202258560201645e-06,0.0009477059214189447,1.3667620181240381e-08,0.0005486978198502269,1.7250606522325005e-10,1.4012911999587847e-06,1.5671850482174286e-05,4.5317093219026585e-10,2.276247869923976e-09
7.229302014398577e-07,0.13807099992634,0.46346346346346345,0.0,0.0,0.0,0.049133158666358846,0.0003386410838091101,0.035789485286859046,0.0022219256678338026,5.699641175919386e-05,0.008295938792746307,0.007700167932127093,0.005825791330698904,1.4125287421615378e-06,0.0,0.47501412117901626,0.0011666474779765041,6.826876103075523e-06,0.00012360805059518734,4.18178648392639e-06,4.25036235640532e-06,1.178748213069948e-06,0.0014527335026184066,2.0980485676378902e-08,0.001965490068893059,1.0183085641793784e-08,6.843845620627781e-08,0.0016047109309399986,2.828260860613456e-07,3.211512037429306e-06,0.0009529860867844996,1.3743819343453094e-08,0.0005519057688431403,1.7326963830392844e-10,1.4077798807529648e-06,1.5836785394044545e-05,4.57940229206794e-10,2.2971942979025373e-09
7.264821132334957e-07,0.13809942517072157,0.46346346346346345,0.0,0.0,0.0,0.049037947030051696,0.0003417396614862006,0.03594174729359045,0.0022364691196645487,5.735797459388827e-05,0.008332802138330712,0.0077451123497378925,0.005821109650277193,1.4130072873992339e-06,0.0,0.47505923926738947,0.001165968639033368,6.8137459995859335e-06,0.00012371802277418804,4.173971957585356e-06,4.238730101671026e-06,1.175525979318669e-06,0.0014540733005745118,2.0999996868360907e-08,0.001968425466330183,1.0198293759774717e-08,6.874256566419152e-08,0.001612410196615959,2.841830684029859e-07,3.2207307012704536e-06,0.0009582667999984287,1.3820026580953621e-08,0.0005551145633443797,1.7403140944493293e-10,1.4142587920314846e-06,1.600195165887069e-05,4.6271621608113977e-10,2.318213724773742e-09
7.300340250271337e-07,0.13812779204658474,0.46346346346346345,0.0,0.0,0.0,0.04894296221508544,0.0003448489555260535,0.03609375386166093,0.0022509795921675678,5.771924115915442e-05,0.008369607331995668,0.0077899850839458894,0.005816375226339639,1.4134048251413729e-06,0.0,0.4751042583995864,0.0011652896672645604,6.800647248213361e-06,0.00012382711681167583,4.166175217500482e-06,4.227130252228597e-06,1.1723126600451076e-06,0.0014553812248156031,2.1019046402656176e-08,0.001971308484160324,1.0213230501834737e-08,6.904619538303971e-08,0.0016200797164711166,2.8553480810469043e-07,3.2299144946375596e-06,0.0009635479707152904,1.3896240589145365e-08,0.0005583241458255041,1.7479156656657838e-10,1.4207278696548958e-06,1.6167338647453178e-05,4.674985854568958e-10,2.3393058469597566e-09
7.335859368207717e-07,0.13815610072254428,0.46346346346346345,0.0,0.0,0.0,0.04884820362312783,0.00034796892121156464,0.036245505240006484,0.0022654568731973325,5.808020573161862e-05,0.008406354396634176,0.007834785828643534,0.0058115894526577306,1.413722425224078e-06,0.0,0.4751491789659149,0.0011646105145824194,6.787579763791474e-06,0.0001239353340869308,4.15839617500197e-06,4.215562623999921e-06,1.1691081966612192e-06,0.0014566575130876653,2.1037637725927382e-08,0.001974139512097954,1.022789788763042e-08,6.934934556348222e-08,0.0016277194836781296,2.8688130397782796e-07,3.239063360855609e-06,0.0009688295090975182,1.397246007001168e-08,0.0005615344590294354,1.755503255774066e-10,1.4271870501058064e-06,1.633293581751017e-05,4.722870324909411e-10,2.360470361125327e-09
7.371378486144097e-07,0.1381843513687521,0.46346346346346345,0.0,0.0,0.0,0.04875367065877146,0.00035109951386364923,0.03639700167825596,0.0022799007590545797,5.844086268551911e-05,0.008443043353943913,0.007879514288450823,0.005806753691820106,1.4139611562021303e-06,0.0,0.4751940013505173,0.0011639311345243784,6.774543461584869e-06,0.00012404267598588157,4.150634742378857e-06,4.204027037450741e-06,1.1659125544393665e-06,0.0014579024014867968,2.1055774257478585e-08,0.0019769189368392913,1.0242297920633814e-08,6.96520163845562e-08,0.0016353294936990168,2.8822255521159426e-07,3.2481772446933546e-06,0.0009741113258995901,1.4048683734784039e-08,0.0005647454460065454,1.7630749713941502e-10,1.433636270271883e-06,1.6498732714704333e-05,4.77081254883123e-10,2.381706964180241e-09
7.406897604080477e-07,0.13821254415013826,0.46346346346346345,0.0,0.0,0.0,0.04865936272873415,0.00035424068883252343,0.036548243426510606,0.00229431105202446,5.8801206464891294e-05,0.00847967422476886,0.007924170175721466,0.0058018692841645065,1.4141220854469775e-06,0.0,0.47523872593309974,0.0011632514817233347,6.761538257182929e-06,0.0001241491439314178,4.142890832863904e-06,4.192523314891404e-06,1.1627256898608978e-06,0.0014591161249271857,2.1073459396219375e-08,0.0019796471429031756,1.0256432592428884e-08,6.995420800621008e-08,0.0016429097436308495,2.895585612817566e-07,3.2572560953944093e-06,0.0009793933322930187,1.4124910301320697e-08,0.0005679570500322742,1.7706291158509161e-10,1.4400754680410673e-06,1.6664718954210807e-05,4.818809523433784e-10,2.4030153532340256e-09
7.442416722016857e-07,0.13824067923627695,0.46346346346346345,0.0,0.0,0.0,0.048565279243292334,0.00035739240152089704,0.036699230735786174,0.002308687564573331,5.9161231633117904e-05,0.008516247028560988,0.007968753215801922,0.005796937532310242,1.4142062778557736e-06,0.0,0.47528335308593816,0.0011625715127844996,6.748564066681627e-06,0.00012425473934369406,4.13516436469744e-06,4.181051287343047e-06,1.159547545489982e-06,0.0014602989163111457,2.1090696515803766e-08,0.001982324511087686,1.0270303875977027e-08,7.025592059070487e-08,0.0016504602333319643,2.908893221743957e-07,3.266299858765337e-06,0.0009846754402085842,1.4201138497601226e-08,0.0005711692147803423,1.7781676117787195e-10,1.4465045810713528e-06,1.683088426367774e-05,4.866858278339779e-10,2.424395225763692e-09
7.477935839953237e-07,0.13826875678516748,0.46346346346346345,0.0,0.0,0.0,0.048471419614955415,0.0003605546073657477,0.0368499638576173,0.0023230301153808666,5.952093282717882e-05,0.008552761783918535,0.008013263142139722,0.005791959715626787,1.4142147965125047e-06,0.0,0.4753278831766919,0.001161891185417046,6.7356208065165756e-06,0.00012435946369920964,4.127455256965464e-06,4.169610787757335e-06,1.156378070840368e-06,0.0014614510072556161,2.110748897572804e-08,0.001984951419872808,1.0283913733055582e-08,7.055715430978182e-08,0.001657980964365762,2.922148381821986e-07,3.275308483224109e-06,0.0009899575620264543,1.4277367057217114e-08,0.0005743818841778332,1.785692796706999e-10,1.4529235482159002e-06,1.69972184492147e-05,4.914955865859482e-10,2.4458462794795993e-09
7.513454957889617e-07,0.13829677696422477,0.46346346346346345,0.0,0.0,0.0,0.048377783259431296,0.0003637272618548308,0.03700044304448259,0.0023373385324369075,5.988030479454591e-05,0.008589218508253523,0.00805769969992235,0.0057869370790543115,1.414148701357805e-06,0.0,0.475372316566361,0.001161210459152259,6.722708393598283e-06,0.00012446331846065626,4.1197634298061265e-06,4.158201653729403e-06,1.1532172385755766e-06,0.0014625726274801092,2.1123840100660644e-08,0.00198752824428132,1.0297264106300786e-08,7.085790929969439e-08,0.0016654719408051514,2.9353511000127623e-07,3.2842819217621713e-06,0.0009952396108814279,1.4353594726123584e-08,0.0005775950025481846,1.793201167872724e-10,1.4593323085746604e-06,1.7163711417206e-05,4.963099367298378e-10,2.467368212418281e-09
7.548974075825997e-07,0.138324739926749,0.46346346346346345,0.0,0.0,0.0,0.048284369594189885,0.00036691032050819867,0.03715066854926196,0.0023516126483461635,6.023934233905322e-05,0.00862561721835188,0.008102062640601163,0.005781870849920142,1.4140090502329768e-06,0.0,0.4754166536123995,0.0011605292942728272,6.7098267451097725e-06,0.00012456630516082033,4.112088803596684e-06,4.146823723270622e-06,1.1500650086585236e-06,0.0014636640056825102,2.113975319424115e-08,0.001990055357518268,1.0310356927769926e-08,7.115818566848636e-08,0.001672933168015089,2.948501385518263e-07,3.293220131604054e-06,0.0010005215002467428,1.442982025634655e-08,0.0005808085144241085,1.8006895022513422e-10,1.4657308025432227e-06,1.7330353146874145e-05,5.011285885024959e-10,2.4889607228368994e-09
