Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80)
1.1761443990172735e-07,0.13207874224875038,0.46346346346346345,0.0,0.0,0.0,0.06931253069726188,0.0,0.00594816798785005,3.35017388490505e-05,2.3389649780310503e-06,0.0010441321172866588,0.00027570778844816546,0.002382223499361683,6.200431752339157e-08,0.0,0.4650855635133345,0.0012457370529032298,9.613625703746322e-06,8.701027119103328e-05,5.624771734340901e-06,6.345961092630954e-06,1.759411864813708e-06,0.00043157098538127944,6.188554064911571e-09,0.00027688691156540655,1.4345342314620277e-09,8.613640281767677e-09,8.551066453999438e-05,1.5070463376373436e-08,9.988084811310411e-07,0.00018064729116747713,2.607045748144971e-09
1.1999756805545856e-07,0.1321079003659924,0.46346346346346345,0.0,0.0,0.0,0.0692192059740417,0.0,0.006078998587058434,3.554191756389214e-05,2.44042839949743e-06,0.0010751870147440962,0.0002897970527756757,0.0024355859392569015,6.560212502177388e-08,0.0,0.46513451121785554,0.001252245868294807,9.600786383608978e-06,8.73266956445096e-05,5.634609004635396e-06,6.373088391866028e-06,1.7668483600494388e-06,0.00044127984646029063,6.3284313564837525e-09,0.00028767062071395323,1.4904039775703996e-09,8.86983173502617e-09,8.94515787705597e-05,1.576502933363248e-08,1.0134002635094275e-06,0.00018517992885877738,2.6724593777394095e-09
1.223806962091898e-07,0.13213705234207265,0.46346346346346345,0.0,0.0,0.0,0.06912572068778151,0.0,0.006209899946040494,3.766344061673684e-05,2.5439305238694533e-06,0.0011063612822568595,0.00030424156268071785,0.002488602416827356,6.931701297581673e-08,0.0,0.4651835871074407,0.0012583697544959816,9.587924061639244e-06,8.764008856637646e-05,5.6435287409052435e-06,6.398152967249585e-06,1.773717176703001e-06,0.00045090991508681344,6.467198716804289e-09,0.00029854206707157253,1.5467282849855618e-09,9.127007969846698e-09,9.346741996648484e-05,1.6472801217261907e-08,1.0279249170901629e-06,0.0001897227891295114,2.738020536492233e-09
1.2476382436292102e-07,0.13216619465381,0.46346346346346345,0.0,0.0,0.0,0.06903209167389483,0.0,0.006340862924057393,3.986738933449121e-05,2.6494554673695708e-06,0.001137646208265198,0.0003190380952010381,0.0025412583700262998,7.314901621651977e-08,0.0,0.46523277527314977,0.0012641242970236398,9.575041064631351e-06,8.795041196341649e-05,5.651569366209792e-06,6.421241183670936e-06,1.780042114745152e-06,0.00046046062544587293,6.604847157214949e-09,0.00030949481282565363,1.6034737997849755e-09,9.38509711806127e-09,9.755685874658294e-05,1.7193544726333735e-08,1.0423785265903093e-06,0.0001942752177957181,2.803719783419608e-09
1.2714695251665225e-07,0.13219532395061837,0.46346346346346345,0.0,0.0,0.0,0.06893833505249367,0.0,0.006471878736445191,4.215478836943734e-05,2.7569870373302915e-06,0.0011690334593527179,0.00033418326278064403,0.0025935401575971915,7.709808199198797e-08,0.0,0.4652820605319627,0.0012695245832249117,9.562139621819973e-06,8.825763481756969e-05,5.658768024051802e-06,6.442436531820825e-06,1.7858461811480148e-06,0.00046993155583273215,6.74136976915808e-09,0.000320522607151005,1.6606081368166776e-09,9.644030431081009e-09,0.00010171856864674032,1.7927026073772378e-08,1.0567574594881291e-06,0.00019883659831380172,2.8695482207519186e-09
1.2953008067038348e-07,0.1322244370484433,0.46346346346346345,0.0,0.0,0.0,0.06884446625243544,0.0,0.00660293894385438,4.452660564588239e-05,2.8665087563476088e-06,0.0012005150670459117,0.00034967352654874606,0.0026454350247547757,8.116407286063924e-08,0.0,0.46533142840157193,0.0012745852143840615,9.54922186815872e-06,8.856173268189192e-05,5.665160610530749e-06,6.461819698616694e-06,1.7911516091527372e-06,0.0004793224162591229,6.876761547624848e-09,0.00033161938637764435,1.7180998805683868e-09,9.903742170997785e-09,0.00010595122780114134,1.867301228269475e-08,1.0710583621042392e-06,0.000203406350323265,2.935497472903354e-09
1.319132088241147e-07,0.1322535309238226,0.46346346346346345,0.0,0.0,0.0,0.06875050003477494,0.0,0.006734035441680563,4.6983752426951136e-05,2.9780038854609372e-06,0.0012320834149706344,0.00036550520911654197,0.0026969310696275846,8.534676960249418e-08,0.0,0.4653808650758228,0.0012793203175176218,9.536289847513154e-06,8.886268729124994e-05,5.670781805893069e-06,6.479468636333816e-06,1.7959798772944335e-06,0.0004886330369863424,7.0110192277300755e-09,0.00034277927361244773,1.775918583207642e-09,1.0164169504625823e-08,0.00011025352046769323,1.943127145528199e-08,1.0852781549605298e-06,0.0002079839282267192,3.001559665978313e-09
1.3429633697784594e-07,0.1322826027080767,0.46346346346346345,0.0,0.0,0.0,0.06865645051563118,0.0,0.006865160449688705,4.952708349386133e-05,3.0914554463933108e-06,0.0012637312263580293,0.00038167450688566753,0.0027480172104729357,8.96458741390941e-08,0.0,0.46543035740079153,0.0012837435568892911,9.523345515770182e-06,8.916048618731627e-05,5.675665105342599e-06,6.495458630509439e-06,1.8003517283767003e-06,0.0004978633579137525,7.144141133402629e-09,0.0003539965778728487,1.8340347600934795e-09,1.0425252400430225e-08,0.00011462413840844469,2.0201573016098613e-08,1.0994140272760933e-06,0.00021256881980679542,3.0677274078113036e-09
1.3667946513157717e-07,0.13231164968162998,0.46346346346346345,0.0,0.0,0.0,0.0685623311884801,0.0,0.006996306501833053,5.2157397430184346e-05,3.2068462428829948e-06,0.0012954515518928018,0.0003981775018646647,0.002798683153673931,9.40610124533257e-08,0.0,0.46547989285148933,0.0012878681452720671,9.510390743865943e-06,8.945512235754131e-05,5.679842849211379e-06,6.509862366743983e-06,1.8042871878157802e-06,0.0005070134187577248,7.276127037275985e-09,0.00036526579278592613,1.8924198830361493e-09,1.0686933528281618e-08,0.00011906178213513853,2.0983687931642983e-08,1.1134634303814942e-06,0.00021716054487965495,3.133993768535514e-09
1.390625932853084e-07,0.13234066926846372,0.46346346346346345,0.0,0.0,0.0,0.06846815494588097,0.0,0.007127466436274339,5.4875437003779963e-05,3.3241588811365245e-06,0.0013272377578964476,0.0004150101729921556,0.00284891936252511,9.85917375011407e-08,0.0,0.46552945950917973,0.00129170685498053,9.49742732073382e-06,8.974659388771852e-05,5.683346252678787e-06,6.522749996492367e-06,1.807805581667453e-06,0.0005160833499608922,7.406978030928396e-09,0.00037658159490153447,1.9510463715579855e-09,1.0949158161967208e-08,0.00012356516202939323,2.177738890779e-08,1.1274240705624873e-06,0.00022175865398470866,3.2003522616722942e-09
1.4144572143903962e-07,0.13236965903070058,0.46346346346346345,0.0,0.0,0.0,0.06837393410064646,0.0,0.007258633385596067,5.768188963929774e-05,3.4433757894310988e-06,0.0013590835148387787,0.0004321684069675552,0.00289871702681177,1.03237532107848e-07,0.0,0.46557904603930117,0.0012952720286930138,9.4844569561743e-06,9.003490362777785e-05,5.686205434951127e-06,6.534189201873889e-06,1.8109255547597649e-06,0.0005250733642766103,7.53669640469186e-09,0.0003879388416638179,2.009887582383936e-09,1.1211874084414689e-08,0.00012813299934640035,2.2582450566708817e-08,1.1412939015340316e-06,0.00022636272711014065,3.2667968257383895e-09
1.4382884959277085e-07,0.132398616663327,0.46346346346346345,0.0,0.0,0.0,0.06827968040646284,0.0,0.007389800767221395,6.05773879743576e-05,3.564479236891971e-06,0.001390982786171765,0.00044964800859209137,0.0029480680331869387,1.079978118423165e-07,0.0,0.46562864166998325,0.0012985755900807592,9.471481283648114e-06,9.032005887057895e-05,5.688449447878715e-06,6.544245259547486e-06,1.8136650883251002e-06,0.0005339837489789884,7.665285536331656e-09,0.00039933256908159805,2.0689177973714744e-09,1.1475031495579162e-08,0.00013276402711046777,2.339864960472313e-08,1.155071116254293e-06,0.00023097237245392195,3.333321806366345e-09
1.4621197774650208e-07,0.1324275399890483,0.46346346346346345,0.0,0.0,0.0,0.0681854050779698,0.0,0.007520962274031573,6.3562510492752e-05,3.6874513514699026e-06,0.001422929817479443,0.00046744471062462974,0.002996964936347433,1.1287192786304904e-07,0.0,0.46567823617114784,0.0013016290542579446,9.458501862994176e-06,9.060207104341982e-05,5.690106304172435e-06,6.552981103709453e-06,1.8160415171894516e-06,0.000542814858652275,7.79274978794291e-09,0.00041075798913468614,2.128112210073376e-09,1.1738582922927974e-08,0.00013745699091023063,2.4225764932473454e-08,1.1687541382724162e-06,0.00023558722521992107,3.3999219389291878e-09
1.5097823405396454e-07,0.13248527561974605,0.46346346346346345,0.0,0.0,0.0,0.06799683179680337,0.0,0.007783243757672836,6.980367570916593e-05,3.938929488501052e-06,0.0014869454908453985,0.0005039720413311519,0.0030933698266598212,1.22958768097231e-07,0.0,0.46577738345362724,0.001307029769803692,9.432537664157683e-06,9.115673081832249e-05,5.691765567393615e-06,6.566732546063098e-06,1.8197712714535864e-06,0.0005602409694900024,8.044325472763634e-09,0.00043368561728891205,2.2468988699570514e-09,1.226668906072969e-08,0.00014702377570354128,2.5911871860635584e-08,1.195832398460874e-06,0.0002448312219684403,3.5333284505469175e-09
1.5526786473068074e-07,0.13253710095592694,0.46346346346346345,0.0,0.0,0.0,0.06782714400235931,0.0,0.008019219047956388,7.573196000389833e-05,4.171469062084339e-06,0.0015446706182811745,0.000537887159357116,0.0031785192083940038,1.3241851502750187e-07,0.0,0.4658665199037016,0.0013111425961421946,9.409171299418917e-06,9.1645364388006e-05,5.691511549190104e-06,6.575179288011081e-06,1.822047506340934e-06,0.0005756580587434278,8.26695718968252e-09,0.0004543843369371459,2.354137689427515e-09,1.2742900511610746e-08,0.00015583339921391412,2.746453322276473e-08,1.219869284891724e-06,0.00025316548114495615,3.6536059100130508e-09
1.5955749540739693e-07,0.13258878659380943,0.46346346346346345,0.0,0.0,0.0,0.06765753789578179,0.0,0.008255088856990993,8.195722907162403e-05,4.409780457876867e-06,0.001602472808333961,0.0005727609669836612,0.003262109162168553,1.42234349767187e-07,0.0,0.4659555162705228,0.001314606588007397,9.385813956269162e-06,9.212415105174669e-05,5.689746193757805e-06,6.5802267073973445e-06,1.8233891278300538e-06,0.000590826232989418,8.486047748291889e-09,0.0004751190024782976,2.461562742618499e-09,1.3219747736012617e-08,0.00016482482659624321,2.9049237727568668e-08,1.2435860583731645e-06,0.0002615120534169906,3.774061068328463e-09
1.6384712608411313e-07,0.13264032383733854,0.46346346346346345,0.0,0.0,0.0,0.06748806184477367,0.0,0.008490825199585817,8.84810048107298e-05,4.653756438201467e-06,0.0016603273831764566,0.0006085671007120602,0.0033441169139554403,1.524005199162692e-07,0.0,0.4660443299341691,0.0013174754487537874,9.362472401509195e-06,9.259327070924342e-05,5.68659885903382e-06,6.582165130354965e-06,1.8238760749068028e-06,0.0006057492216650426,8.701647117318393e-09,0.0004958676412755447,2.569060190607466e-09,1.3697027147661406e-08,0.00017399127049117844,3.0664789102975456e-08,1.2669806612020338e-06,0.0002698696415730457,3.894675204527796e-09
1.6813675676082933e-07,0.1326917049432376,0.46346346346346345,0.0,0.0,0.0,0.06731875998026687,0.0,0.008726402304469097,9.530431119097894e-05,4.903289464493019e-06,0.0017182118645752338,0.000645279067303543,0.0034245246780486064,1.629108090565713e-07,0.0,0.4661329224883153,0.0013197993737235248,9.339152821220007e-06,9.30529261707116e-05,5.682190098272225e-06,6.581265025089658e-06,1.8235828100889655e-06,0.0006204310451718473,8.913809638724973e-09,0.000516609862126677,2.676524387788615e-09,1.417455330636963e-08,0.00018332611140768225,3.2310020663005645e-08,1.2900527212182627e-06,0.00027823714757570857,4.0154324720682445e-09
1.7242638743754552e-07,0.13274292309060606,0.46346346346346345,0.0,0.0,0.0,0.06714967249047217,0.0,0.008961796471400534,0.00010242769434100945,5.158271920194923e-06,0.001776105817560858,0.0006828703555540178,0.0035033192443053684,1.7375858227345864e-07,0.0,0.46622125943675097,0.0013216252233142524,9.315860860466128e-06,9.350333924760905e-05,5.676632123344814e-06,6.577778049799422e-06,1.8225786094310544e-06,0.0006348759470612498,9.122593051373585e-09,0.0005373267846703311,2.783857516132537e-09,1.4652157628344378e-08,0.00019282290109718552,3.398379590257773e-08,1.3128033787384612e-06,0.0002866136553741991,4.1363196507819156e-09
1.7671601811426172e-07,0.13279397227837153,0.46346346346346345,0.0,0.0,0.0,0.06698083589889062,0.0,0.009196985935154023,0.00010985124343394832,5.418596313404545e-06,0.0018339907030406673,0.0007213145350964819,0.0035804915906302664,1.849368295772527e-07,0.0,0.46630930990691616,0.0013229966914376286,9.2926016608423e-06,9.394474719836783e-05,5.67002925388952e-06,6.571938069728864e-06,1.820927843694576e-06,0.000649088335538857,9.328057647314079e-09,0.0005580009678228683,2.890969214423251e-09,1.512968717027456e-08,0.00020247536443240196,3.568500882874717e-08,1.335235118150191e-06,0.0002949984147578187,4.257325913851294e-09
1.8100564879097791e-07,0.13284484727810641,0.46346346346346345,0.0,0.0,0.0,0.0668122833271203,0.0,0.009431950736107132,0.00011757461209856892,5.6841554608778255e-06,0.0018918497388220414,0.0007605853434005027,0.003656036519373576,1.964382071979589e-07,0.0,0.4663970463795223,0.001323954469363859,9.2693798959793e-06,9.437739950392984e-05,5.66247835244236e-06,6.563962143106316e-06,1.8186902501748643e-06,0.0006630727330726909,9.530265543498087e-09,0.0005786163379289914,2.997776206007517e-09,1.560700348283916e-08,0.00021227740004003048,3.7412584072360673e-08,1.3573516086502464e-06,0.0003033908261924437,4.378442608981072e-09
1.852952794676941e-07,0.13289554356292552,0.46346346346346345,0.0,0.0,0.0,0.06664404474256229,0.0,0.009666672597486853,0.00012559704021446964,5.954842653901524e-06,0.0019496677689526448,0.000800656761446861,0.003729952317375216,2.082550767086052e-07,0.0,0.46648444443411574,0.0013245364047838445,9.246199805024206e-06,9.480155495158519e-05,5.654069245096643e-06,6.554051475103735e-06,1.8159211965809073e-06,0.0006768337334420779,9.729280059531183e-09,0.0005991581171532816,3.10420192779741e-09,1.6083981532785472e-08,0.00022222307982186514,3.91654768037151e-08,1.3791575522882479e-06,0.00031179042662956213,4.4996630535947895e-09
1.895849101444103e-07,0.13294605725316713,0.46346346346346345,0.0,0.0,0.0,0.06647614719179631,0.0,0.009901134809033492,0.0001339173758719027,6.230551807515613e-06,0.0020074311408986765,0.0008415030791557673,0.0038022404383672983,2.2037954198531488e-07,0.0,0.46657148250972746,0.001324777656079141,9.223065224204904e-06,9.52174790062519e-05,5.644885127626726e-06,6.5423923390973254e-06,1.8126719358282296e-06,0.0006903759650605728,9.925165184938122e-09,0.0006196127527830283,3.2101761639949445e-09,1.656050868966459e-08,0.00023230664759102732,4.0942672492235435e-08,1.4006585389515256e-06,0.0003201968762341206,4.620982343290405e-09
1.938745408211265e-07,0.13299638506035116,0.46346346346346345,0.0,0.0,0.0,0.06630861502016301,0.0,0.010135322116919296,0.00014253409733036023,6.511177594160473e-06,0.0020651275902214424,0.0008830989514174829,0.0038729052067731787,2.3280348401794784e-07,0.0,0.4666581416800038,0.001324710841698242,9.199979616553847e-06,9.562544145817647e-05,5.635002956837612e-06,6.529156964348656e-06,1.8089898504816267e-06,0.0007037040597330463,1.0117985124062749e-08,0.0006399678479316839,3.315634687066361e-09,1.7036483774481597e-08,0.00024252251698880588,4.2743186539435024e-08,1.4218609126439602e-06,0.00032860994599263036,4.742397173013493e-09
1.981641714978427e-07,0.13304652423735552,0.46346346346346345,0.0,0.0,0.0,0.06614147007811952,0.0,0.010369220619728144,0.00015144533483066208,6.79661556282657e-06,0.002122746132406867,0.0009254194455755457,0.003941953541869046,2.455185936075522e-07,0.0,0.4667444054421951,0.0013243661845347553,9.176946099866033e-06,9.602571433088796e-05,5.624493826987793e-06,6.5145043900379785e-06,1.804918688795604e-06,0.0007168226261713049,1.0307803909008353e-08,0.0006602120939728585,3.4205189076881534e-09,1.7511816167305176e-08,0.00025286526881902277,4.456606380913232e-08,1.4427716477425666e-06,0.00033702950616077115,4.86390567033335e-09
2.024538021745589e-07,0.1330964725307279,0.46346346346346345,0.0,0.0,0.0,0.06597473191483681,0.0,0.010602817670335992,0.000160648892151352,7.0867622445803e-06,0.0021802769615685497,0.000968440081085124,0.004009394701416523,2.585164019968335e-07,0.0,0.46683025951948287,0.0013237716511885573,9.153967472954697e-06,9.641857003094864e-05,5.6134233311683355e-06,6.498581284969839e-06,1.8004987915932487e-06,0.0007297362277774629,1.0494685073652282e-08,0.0006803352049199353,3.524775534775853e-09,1.798642497156314e-08,0.00026332964790006294,4.641037807261446e-08,1.4633982327491227e-06,0.0003454555155166089,4.985507240340606e-09
2.067434328512751e-07,0.13314622813687355,0.46346346346346345,0.0,0.0,0.0,0.06580841795955325,0.0,0.010836101783505433,0.00017014226781287412,7.381515245381892e-06,0.002237711355717959,0.0010121368620687418,0.004075240043809235,2.7178830949317967e-07,0.0,0.4669156916760846,0.0013229530860194639,9.131046240275012e-06,9.680427972185728e-05,5.6018519074451665e-06,6.481522732284825e-06,1.7957673080756803e-06,0.0007424493642138629,1.0678691381930349e-08,0.0007003278539391011,3.62835624655605e-09,1.8460238232594792e-08,0.000273910559529085,4.827523138556234e-08,1.4837485648611372e-06,0.00035388801138299016,5.107202421665442e-09
2.110330635279913e-07,0.13319578966106302,0.46346346346346345,0.0,0.0,0.0,0.06564254369122266,0.0,0.011069062548991202,0.0001799226758444362,7.680773327115124e-06,0.002295041588288272,0.0010564863034718875,0.0041395028077472066,2.8532561215174065e-07,0.0,0.46700069154455437,0.0013219343399366583,9.108184634986233e-06,9.718311190679803e-05,5.589835169687139e-06,6.463452979414062e-06,1.7907584027925827e-06,0.0007549664562814447,1.0859884603586413e-08,0.0007201816121678573,3.7312173735895e-09,1.8933192207738394e-08,0.00028460306564759795,5.015975341225569e-08,1.5038308554220406e-06,0.0003623271003811079,5.228992753034005e-09
2.1532269420470749e-07,0.13324515607956283,0.46346346346346345,0.0,0.0,0.0,0.06547712279701277,0.0,0.011301690549939727,0.00018998706603938424,7.984436477747893e-06,0.0023522608455953118,0.001101465451498887,0.004202197908437952,2.9911952659286543e-07,0.0,0.4670852504646752,0.001320737393897777,9.08538464052516e-06,9.755533120519276e-05,5.577424223351975e-06,6.4444861535513295e-06,1.7855034539291706e-06,0.0007672918336647717,1.1038325331100003e-08,0.000739888889973382,3.833319594440564e-09,1.9405230685355058e-08,0.0002954023807891246,5.2063100711294005e-08,1.5236535424793306e-06,0.0003707729498766004,5.350880649808326e-09
