Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37)
4.552034719757057e-08,0.13122010656695618,0.46346346346346345,0.0,0.0,0.0,0.07195312846210854,0.0,0.0021803781612628544,2.7169111512501365e-06,3.0223830950216295e-07,0.00017453760320009155,2.3125924332314902e-05,0.000770620209664871,4.084069315936565e-09,0.0,0.463767495535405,0.0007189492836705588,1.0719456913434453e-05,7.718000016015762e-05,4.8697131194709935e-06,3.7565360386399093e-06,1.1576870749413425e-06,0.00012163646074992136,1.7376580396081961e-09,3.250509004646953e-05,1.68406837172192e-10,1.4398321631993519e-09,7.717956182460578e-06
4.704951762926873e-08,0.13123690775909042,0.46346346346346345,0.0,0.0,0.0,0.0719059009002489,0.0,0.002261418682623354,2.9344163192194093e-06,3.2524704716266136e-07,0.00018540599544895943,2.5267167997169484e-05,0.0008046528086767989,4.480765679218129e-09,0.0,0.46378701891620827,0.0007360066065258838,1.0712464942033782e-05,7.733595699323852e-05,4.910474119064526e-06,3.845385019086346e-06,1.1847362623449488e-06,0.00012838973654489733,1.8343018509450298e-09,3.548108063521082e-05,1.8382526157846444e-10,1.5294915916810863e-09,8.468655107069145e-06
4.8578688060966885e-08,0.13125378931844356,0.46346346346346345,0.0,0.0,0.0,0.07185822654130686,0.0,0.002342671182441647,3.1646246358142217e-06,3.4916175938926263e-07,0.0001965114940012197,2.7529314048123163e-05,0.0008389925919601775,4.904273318329625e-09,0.0,0.46380696712141845,0.0007525735696815695,1.07054051501735e-05,7.749509282933871e-05,4.9499352458172645e-06,3.93154674249011e-06,1.210966715741942e-06,0.00013520443887941639,1.931840418903945e-09,3.859314094020996e-05,1.9994865501809227e-10,1.6211070891789737e-09,9.259561589519922e-06
5.010785849266504e-08,0.13127074817261988,0.46346346346346345,0.0,0.0,0.0,0.07181011965399184,0.0,0.0024241290635386337,3.4080688645147044e-06,3.7398518889145023e-07,0.00020784696561945077,2.9914654172172824e-05,0.0008736220497622238,5.355483541757427e-09,0.0,0.463827325764167,0.0007686626067681233,1.0698279695524774e-05,7.765721029329864e-05,4.988129758663903e-06,4.015089275283472e-06,1.236399166283537e-06,0.00014207413579177104,2.0301819399950593e-09,4.184011754304381e-05,2.167710417040646e-10,1.714619808337817e-09,1.0090944415409988e-05
5.16370289243632e-08,0.13128778132121638,0.46346346346346345,0.0,0.0,0.0,0.07176159414470377,0.0,0.0025057858681215104,3.665288408705563e-06,3.997197573633608e-07,0.00021940546303868296,3.2425379191410587e-05,0.0009085241187647187,5.835273547398031e-09,0.0,0.4638480808356321,0.0007842858173409302,1.069109068095513e-05,7.782211941831987e-05,5.025090050661517e-06,4.096078934290515e-06,1.2610538135421135e-06,0.00014899277454161013,2.129239990746796e-09,4.522069862664774e-05,2.342856251951634e-10,1.8099724360267777e-09,1.096303131728888e-05
5.316619935606136e-08,0.1313048858332275,0.46346346346346345,0.0,0.0,0.0,0.07171266356677596,0.0,0.0025876352751830357,3.936828568414507e-06,4.2636758058881276e-07,0.0002311802201458854,3.506357934246119e-05,0.0009436821740402779,6.344505713997562e-09,0.0,0.46386921869530673,0.0007994549790029963,1.068384015593282e-05,7.798963773435868e-05,5.060847677914509e-06,4.174580344757912e-06,1.2849503431527128e-06,0.0001559546605873661,2.2289332302275725e-09,4.8733428096010995e-05,2.524848615544603e-10,1.907109153571289e-09,1.1876011374651629e-05
5.469536978775952e-08,0.13132205884668938,0.46346346346346345,0.0,0.0,0.0,0.0716633411294182,0.0,0.0026696710981479856,4.2232398099945915e-06,4.539304826825661e-07,0.0002431646473061555,3.783124473867818e-05,0.0009790800211050507,6.884026945825912e-09,0.0,0.46389072606157933,0.000814181559119765,1.067653011788603e-05,7.815959013782684e-05,5.095433387807211e-06,4.2506564968661195e-06,1.3081079439253072e-06,0.00016295443772644535,2.3291851190055904e-09,5.237671881044779e-05,2.713605279049402e-10,2.005975598195243e-09,1.2830037293893521e-05
5.6224540219457675e-08,0.13133929756723214,0.46346346346346345,0.0,0.0,0.0,0.07161363970636161,0.0,0.002751887282669099,4.525077049662434e-06,4.824100095100894e-07,0.0002553523268366898,4.073026600812232e-05,0.0010147018880728765,7.454668070083397e-09,0.0,0.463912590002625,0.0008284767260348441,1.0669162513516693e-05,7.833180864410025e-05,5.128877146187204e-06,4.324368800094822e-06,1.330545324289915e-06,0.00016998706937000632,2.4299236541489148e-09,5.614886495226488e-05,2.909037865108436e-10,2.1065188256823416e-09,1.3825227570625456e-05
5.775371065115583e-08,0.1313565992671302,0.46346346346346345,0.0,0.0,0.0,0.07156357184421916,0.0,0.0028342779044546367,4.842898951512885e-06,5.118074413355851e-07,0.0002677370086230756,4.3762435088940386e-05,0.0010505324179132765,8.057243283864833e-09,0.0,0.4639347979275909,0.0008423513597088195,1.0661739240070692e-05,7.850613214367572e-05,5.161208163188517e-06,4.395777134914473e-06,1.3522807279482712e-06,0.00017704782086561151,2.5310811190404944e-09,6.0048053601891655e-05,3.1110524474773797e-10,2.2086872742115402e-09,1.4861668542461383e-05
5.928288108285399e-08,0.1313739612842113,0.46346346346346345,0.0,0.0,0.0,0.07151314977057643,0.0,0.0029168371671022125,5.17726724079969e-06,5.42123804757883e-07,0.0002803126058719531,4.692944616881952e-05,0.0010865566608107614,8.692549648597323e-09,0.0,0.46395733757806346,0.0008558160617897914,1.0654262146566543e-05,7.868240618712394e-05,5.19245491772965e-06,4.4649399018014965e-06,1.3733319487019308e-06,0.00018413224280371812,2.632593847103041e-09,6.407237556980988e-05,3.3195501122211465e-10,2.312430729317543e-09,1.593941633802214e-05
6.081205151455215e-08,0.1313913810208145,0.46346346346346345,0.0,0.0,0.0,0.07146238540182835,0.0,0.0029995593999664403,5.5287460332144515e-06,5.733598839819996e-07,0.00029307319099262615,5.023289675551453e-05,0.0011227600666202631,9.36136662984291e-09,0.0,0.4639801970198001,0.000868881165180399,1.0646733034985149e-05,7.886048276912707e-05,5.2226451808607834e-06,4.531914067907351e-06,1.3937163445643398e-06,0.0001912361552471648,2.734401998573633e-09,6.821983553173395e-05,3.534427482811644e-10,2.4177002899151167e-09,1.7058498727510975e-05
6.234122194625031e-08,0.1314088559427146,0.46346346346346345,0.0,0.0,0.0,0.07141129035077383,0.0,0.003082439056079422,5.897901180829038e-06,6.055162314725208e-07,0.00030601299160207664,5.3674288868160466e-05,0.0011591284774151774,1.0064455680866463e-08,0.0,0.464003364634713,0.0008815567431485887,1.0639153661422512e-05,7.904022009111149e-05,5.251806038052626e-06,4.596755211640737e-06,1.4134508512592272e-06,0.00019835563283697138,2.836449349668128e-09,7.248836150282491e-05,3.755577210981247e-10,2.524448335341408e-09,1.821891687896976e-05
6.387039237794846e-08,0.13142638357805994,0.46346346346346345,0.0,0.0,0.0,0.07135987593397872,0.0,0.0031654707101107234,6.28529963522253e-06,6.385931780300102e-07,0.0003191263866488258,5.725503033897571e-05,0.0011956481201267557,1.0802559868246468e-08,0.0,0.4640268291130954,0.0008938526179946549,1.0631525737206979e-05,7.922148231552784e-05,5.279963910463333e-06,4.659517565216302e-06,1.432551995094526e-06,0.00020548699072769729,2.9386830934744695e-09,7.687581368762665e-05,3.982888435232852e-10,2.6326284933787544e-09,1.942064702450697e-05
6.539956280964662e-08,0.13144396151632096,0.46346346346346345,0.0,0.0,0.0,0.07130815317891696,0.0,0.0032486490563453435,6.6915088282293e-06,6.725908423292504e-07,0.00033240790265129415,6.097643621517825e-05,0.001232305599273962,1.1576403537778952e-08,0.0,0.4640505794460787,0.0009057783692781393,1.0623850929982433e-05,7.940413933332128e-05,5.307144575197094e-06,4.720254055142274e-06,1.4510359051969577e-06,0.00021262677130550034,3.0410536519126962e-09,8.13799927426628e-05,4.216247208920186e-10,2.74219560922212e-09,2.066364204087746e-05
6.692873324134478e-08,0.13146158740724842,0.46346346346346345,0.0,0.0,0.0,0.0712561328309007,0.0,0.0033319689066732125,7.117096070690963e-06,7.07509139953562e-07,0.0003458522100457606,6.483973025112275e-05,0.001269087889781953,1.238669201889898e-08,0.0,0.46407460491831243,0.0009173433416243498,1.0616130864759111e-05,7.958806655054494e-05,5.333373184564428e-06,4.779016340716228e-06,1.4689183251643019e-06,0.00021977173164219337,3.1435144981014888e-09,8.59986474880628e-05,4.455536899782626e-10,2.8531057153506314e-09,2.1947832948777435e-05
6.845790367304294e-08,0.13147925895983395,0.46346346346346345,0.0,0.0,0.0,0.07120382535980974,0.0,0.0034154251885973133,7.562627969555112e-06,7.4334779195795e-07,0.0003594541196389336,6.884604648141838e-05,0.0013059823298867588,1.3234111365945775e-08,0.0,0.4640988951008514,0.0009285566521429385,1.0608367124933632e-05,7.977314468600634e-05,5.358674284413298e-06,4.8358548507009884e-06,1.486214624177102e-06,0.00022691883164229737,3.246021988523337e-09,9.07294821014057e-05,4.700638562654077e-10,2.9653160022621667e-09,2.3273130334871438e-05
6.99870741047411e-08,0.13149697394127163,0.46346346346346345,0.0,0.0,0.0,0.07115124096663049,0.0,0.0034990129432667656,8.028669863605001e-06,7.801063329935231e-07,0.0003732085791605831,7.299643086648586e-05,0.0013429766141242105,1.4119328134683722e-08,0.0,0.46412343984424514,0.0009394271974880326,1.060056125327985e-05,7.995925957268573e-05,5.383071831638456e-06,4.890818818341168e-06,1.5029398075898961e-06,0.00023406522284402464,3.348535204436151e-09,9.557016282397012e-05,4.951431286909877e-10,3.078784790033507e-09,2.463942570024033e-05
7.151624453643925e-08,0.131514730175925,0.46346346346346345,0.0,0.0,0.0,0.07109838958981193,0.0,0.003582727323533592,8.51578527803534e-06,8.177841190243597e-07,0.00038711066991226235,7.729184300256983e-05,0.00138005878640194,1.5042989192549145e-08,0.0,0.4641482292718189,0.0009499636605795418,1.0592714752911721e-05,8.014630196364054e-05,5.40658921091615e-06,4.9439563148065305e-06,1.5191085270513907e-06,0.00024120823783795576,3.4510158020191134e-09,0.00010051832420755782,5.207792520111026e-10,3.1934715006730754e-09,2.6046592738728272e-05
7.304541496813741e-08,0.13153252554430128,0.46346346346346345,0.0,0.0,0.0,0.07104528091144735,0.0,0.0036665635920286174,9.024535398024015e-06,8.56380334664338e-07,0.00040115560350840974,8.173315788861006e-05,0.0014172172331536382,1.6005721561118668e-08,0.0,0.4641732537731367,0.0009601745170006977,1.0584829088219454e-05,8.0334167346644e-05,5.429249250668132e-06,4.995314281118608e-06,1.5347350901819902e-06,0.0002483453802687718,3.5534278707630857e-09,0.00010557157492891122,5.469598369245822e-10,3.309336631235845e-09,2.749448854856009e-05
7.457458539983557e-08,0.1315503579820335,0.46346346346346345,0.0,0.0,0.0,0.07099192436328865,0.0,0.003750517119254476,9.555478561397515e-06,8.958940001578182e-07,0.0004153387187061449,8.632116774275326e-05,0.0014544406765746598,1.7008132289325036e-08,0.0,0.46419850399764123,0.0009700680410889159,1.057690568578009e-05,8.052275576908788e-05,5.451074238299968e-06,5.04493855864041e-06,1.5498334698059672e-06,0.00025547431538683546,3.655737799636265e-09,0.00011072750319758504,5.736723880908535e-10,3.42634172767006e-09,2.8982954780488065e-05
7.610375583153373e-08,0.13156822547886896,0.46346346346346345,0.0,0.0,0.0,0.07093832913260183,0.0,0.0038345833816971157,1.0109169770444443e-05,9.363239780263534e-07,0.0004296554783201418,9.105658386169154e-05,0.001491718167937937,1.8050808355985795e-08,0.0,0.46422397084846245,0.0009796523117396967,1.056894593524368e-05,8.071197167121828e-05,5.4720859347797935e-06,5.0928739182285545e-06,1.5644173127754922e-06,0.00026259286111817077,3.757914150580562e-09,0.00011598368178165807,6.009043301678557e-10,3.5444493593656535e-09,3.0511818725572672e-05
7.763292626323189e-08,0.1315861260776626,0.46346346346346345,0.0,0.0,0.0,0.07088450416786943,0.0,0.003918757959957531,1.068616022288937e-05,9.776689794032228e-07,0.00044410146621917467,9.594003851643991e-05,0.0015290390809893535,1.9134316600255724e-08,0.0,0.46424964547638486,0.0009889352179424775,1.056095119019614e-05,8.09017237254556e-05,5.492305588591638e-06,5.139164088138493e-06,1.5784999484336788e-06,0.00026969897962344835,3.8599275389230825e-09,0.0001213376726740631,6.286430319880275e-10,3.6636230943765077e-09,3.208089434552692e-05
7.916209669493005e-08,0.13160405787337856,0.46346346346346345,0.0,0.0,0.0,0.07083045818434698,0.0,0.0040030365369038,1.1286996861995406e-05,1.0199275700767846e-06,0.0004586723844011945,0.00010097208687856251,0.0015663931054220573,2.025920367865612e-08,0.0,0.46427551927397137,0.0009979244640644514,1.0552922768999787e-05,8.109192468131982e-05,5.511753949091613e-06,5.1838517807567905e-06,1.5920943967188836e-06,0.00027679076931854367,3.961750520315042e-09,0.00012678703142087478,6.568758289829178e-10,3.783827475290703e-09,3.368998324839792e-05
8.06912671266282e-08,0.13162201901209866,0.46346346346346345,0.0,0.0,0.0,0.07077619966947932,0.0,0.004087414895842457,1.191222194572141e-05,1.0630981762617929e-06,0.00047336405014399376,0.00010615320897122493,0.0016037702404293193,2.1425996047372542e-08,0.0,0.4643015838698345,0.001006627574896316,1.0544861955612442e-05,8.128249121659764e-05,5.530451279311682e-06,5.226978718225154e-06,1.6052133759240346e-06,0.00028386645733080086,4.063357483832557e-09,0.00013232931113169513,6.855900439607506e-10,3.9050279957241734e-09,3.5338875612229735e-05
8.222043755832636e-08,0.13164000769003928,0.46346346346346345,0.0,0.0,0.0,0.07072173688818231,0.0,0.004171888918708597,1.2562372634821286e-05,1.1071790901156496e-06,0.00048817239322864137,0.00011148381163978739,0.0016411607883355852,2.263519996854865e-08,0.0,0.4643278311230492,0.0010150519004735233,1.0536770000385993e-05,8.147334379499692e-05,5.54841736824382e-06,5.268585657019526e-06,1.6178693101527781e-06,0.00029092439236648156,4.164724550892475e-09,0.0001379620661911997,7.147730063357354e-10,4.027191077414712e-09,3.702735105923579e-05
8.374960799002452e-08,0.13165802215257622,0.46346346346346345,0.0,0.0,0.0,0.07066707788799559,0.0,0.004256454584274991,1.3237980599739714e-05,1.1521684750150518e-06,0.0005030934532329873,0.00011696423053697924,0.001678555348305438,2.3887301539339422e-08,0.0,0.464354253117704,0.0010232046206867162,1.0528648120845253e-05,8.166440652971936e-05,5.565671542625652e-06,5.308712411548256e-06,1.6300743364828066e-06,0.000297963037966249,4.265829479656226e-09,0.00014368285568984885,7.444120699023875e-10,4.1502840478942524e-09,3.875517948289249e-05
8.527877842172268e-08,0.13167606069327778,0.46346346346346345,0.0,0.0,0.0,0.07061223050411071,0.0,0.004341107966380651,1.3939571646128149e-05,1.1980643706077889e-06,0.0005181233768926726,0.00012259473211800604,0.0017159448101302511,2.5182766742523027e-08,0.0,0.46438084215758313,0.001031092749694427,1.0520497502447873e-05,8.185560705219231e-05,5.582232678262112e-06,5.347397876831356e-06,1.6418403118393395e-06,0.0003049809661268985,4.366651574613696e-09,0.00014948924659070949,7.744946292426382e-10,4.274275118717817e-09,4.052212183024755e-05
8.680794885342084e-08,0.13169412165294617,0.46346346346346345,0.0,0.0,0.0,0.07055720236428056,0.0,0.004425845232178923,1.4667665358776247e-05,1.2448646976538083e-06,0.0005332584155272318,0.00012837551564124573,0.0017533203480923892,2.6522041517506155e-08,0.0,0.4644075907609751,0.0010387231401500178,1.051231929932607e-05,8.204687638557425e-05,5.598119210918391e-06,5.384680050317172e-06,1.6531788196140703e-06,0.00031197685126882523,4.467171601057071e-09,0.00015537881664833036,8.05008134848359e-10,4.399133364229443e-09,4.2327930841623816e-05
8.833711928511899e-08,0.1317122034186683,0.46346346346346345,0.0,0.0,0.0,0.07050200089361325,0.0,0.004510662640404989,1.5422774763726515e-05,1.2925672626686274e-06,0.0005484949225290229,0.00013430671517047704,0.0017906734149069148,2.7905551850593322e-08,0.0,0.46443449165560413,0.0010461024872537772,1.0504114635010809e-05,8.223814882297191e-05,5.613349146803264e-06,5.420596052887163e-06,1.6641011760479722e-06,0.0003189494645299343,4.56737170417201e-09,0.00016134915709468606,8.359401070370937e-10,4.5248287008467236e-09,4.417235174979293e-05
8.986628971681715e-08,0.1317303044228749,0.46346346346346345,0.0,0.0,0.0,0.07044663331925537,0.0,0.004595556539662593,1.6205406008315037e-05,1.3411697623808912e-06,0.0005638293509128208,0.00014038840157486182,0.001827995735740828,2.933370388342554e-08,0.0,0.46446153777367954,0.0010532373326405053,1.049588460313914e-05,8.242936181028518e-05,5.627940072663389e-06,5.455182149096415e-06,1.6746184363729954e-06,0.0003258976683678176,4.66723533248936e-09,0.00016739787510635458,8.672781487343499e-10,4.651331866845545e-09,4.6055122940597276e-05
9.292463058021347e-08,0.1317665580976434,0.46346346346346345,0.0,0.0,0.0,0.07033542780534462,0.0,0.004765559644935644,1.7855222460033943e-05,1.44106482897698e-06,0.0005947782678451189,0.000153003214450483,0.0019025163672406014,3.2325459202966165e-08,0.0,0.4645160384027927,0.0010667989388607809,1.047935266589654e-05,8.281137431865356e-05,5.6552732011798865e-06,5.520505513673348e-06,1.6944806193758473e-06,0.0003397167245224216,4.86589305457782e-09,0.0001797209651524861,9.311233322176205e-10,4.9066486326278474e-09,4.993463910069109e-05
9.567713735727016e-08,0.1317992373703855,0.46346346346346345,0.0,0.0,0.0,0.0702348433773332,0.0,0.004918789188749471,1.943910849108931e-05,1.5340229591142097e-06,0.000622933557245256,0.00016487069852686318,0.001969402142495341,3.5174386504310974e-08,0.0,0.4645655187472077,0.001078230798924241,1.0464397548730292e-05,8.315441536365707e-05,5.677855781292934e-06,5.575095210637899e-06,1.7110769225536592e-06,0.0003520606781587525,5.04339242536665e-09,0.0001910561948956276,9.898504715633183e-10,5.138919084396561e-09,5.355461820923127e-05
9.842964413432685e-08,0.13183195657171545,0.46346346346346345,0.0,0.0,0.0,0.07013382459502626,0.0,0.0050722137074792305,2.1119692377506547e-05,1.629856474998044e-06,0.000651355255582891,0.0001772241835524658,0.0020360714473160743,3.8173377156254045e-08,0.0,0.4646153685435536,0.0010889655698339811,1.0449375954022179e-05,8.349642353998703e-05,5.69862330031872e-06,5.6259028526771795e-06,1.7265213214366443e-06,0.0003643115165031943,5.219596523374824e-09,0.0002026091028148907,1.0497053886243567e-09,5.373387351459869e-09,5.7294533014936195e-05
9.999999999999998e-08,0.13186470807961825,0.46346346346346345,0.0,0.0,0.0,0.07007601065126248,0.0,0.005159825529005032,2.212284521333364e-05,1.6858130077766183e-06,0.0006676830007311383,0.0001844892079569069,0.0020739953996010358,3.9952235292805345e-08,0.0,0.4646439609934546,0.0010947904014365895,1.0440778152985475e-05,8.36909800863322e-05,5.709692564551303e-06,5.653265717664397e-06,1.7348380830236327e-06,0.00037125758922119777,5.3195212487911585e-09,0.00020929272108512878,1.0843328106814362e-09,5.5080850946690115e-09,5.948130435919906e-05
