Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112),C6H10(145),C2H2(133),C6H10(157),C6H10(176),C6H10(175),C6H10(182),C6H10(185),C6H10(188),C3H5(39),[CH2]C[CH]C(26)
1.6005400424709702e-09,0.13079449364926776,0.46346346346346345,0.0,0.0,0.0,0.07304455646230186,1.0182891055961079e-12,2.9497286115887915e-05,4.354194547942656e-09,2.2607372589541686e-10,1.2722058512244072e-06,7.656444164787084e-09,1.3655959905759089e-05,1.180083684688178e-11,0.0,0.46346353518315875,7.90606961885629e-06,8.626051304177847e-06,2.3394113645874947e-05,2.9235380209853703e-06,4.05483204634565e-08,1.3736981469143104e-08,6.153385212517051e-08,8.767687655150792e-13,6.70443752802345e-10,3.47348105662166e-15,1.0488590611385441e-11,2.7126653804719607e-10,4.7638335208097275e-14,3.055673302716375e-07,7.409148815675966e-07,1.0546735665522485e-11,8.60459029681611e-09,4.714351493442737e-14,3.034505599755817e-12,3.0723313848337447e-21,8.760564756469689e-26,6.897567642786252e-18,2.5513183090654032e-23,3.4345460065537116e-28,2.414605209575763e-28,2.5026430679383896e-25,1.7758301867164257e-25,7.772284925616551e-29,1.5454332247913183e-14,1.2464114564200794e-14
1.6421117054235898e-09,0.13079474982316341,0.46346346346346345,0.0,0.0,0.0,0.07304381169954607,1.1303221322015095e-12,3.063582321369655e-05,4.5906765891124534e-09,2.3564350821080497e-10,1.3204573014809996e-06,8.12516208782286e-09,1.4080944813764091e-05,1.2278056980047318e-11,0.0,0.4634635408981734,8.294325554699183e-06,8.69854120704373e-06,2.3980014035134543e-05,2.925115366372714e-06,4.208765357479076e-08,1.4263000710651421e-08,6.487933303500205e-08,9.24439248493108e-13,7.208473114842676e-10,3.7346162757940995e-15,1.0886611921464351e-11,2.9095352218814044e-10,5.109995153802578e-14,3.069796082091766e-07,7.704757939625481e-07,1.096761435814077e-11,9.200799656242291e-09,4.8239897417781686e-14,3.2876064965146732e-12,3.620487099910696e-21,1.0323619133590162e-25,7.6567106284965e-18,3.0805581647724775e-23,4.1470655963406085e-28,2.915518199439253e-28,3.0980432208508635e-25,2.1988115903354363e-25,9.651336134984058e-29,1.6772059558141774e-14,1.3004261808120057e-14
1.6836833683762093e-09,0.13079500755534387,0.46346346346346345,0.0,0.0,0.0,0.07304306663800968,1.2515994055811993e-12,3.178564236540571e-05,4.8333521779034605e-09,2.45416473833197e-10,1.3689623210854889e-06,8.608574519436704e-09,1.4506262904023894e-05,1.2760613506568029e-11,0.0,0.4634635468998166,8.690477697645107e-06,8.767517325593353e-06,2.45613847499633e-05,2.9265666234206122e-06,4.3666565092571364e-08,1.4800921207799158e-08,6.835098678918298e-08,9.739077190437224e-13,7.739610634246936e-10,4.0097927460602136e-15,1.1286726562544885e-11,3.115661212389553e-10,5.472449412123994e-14,3.0826364505827647e-07,8.002707097353569e-07,1.1391830810666989e-11,9.820084689517658e-09,4.9331566536923065e-14,3.555468361319254e-12,4.249808110780363e-21,1.2118118335128046e-25,8.47851371949017e-18,3.7025701470586393e-23,4.984499335527255e-28,3.504244877535037e-28,3.814964105244144e-25,2.708250132539302e-25,1.191996691252775e-28,1.8162615547756498e-14,1.3554548290965543e-14
1.725255031328829e-09,0.13079526681245915,0.46346346346346345,0.0,0.0,0.0,0.0730423212716961,1.3826526440500065e-12,3.294650739802854e-05,5.082199371999952e-09,2.5539639061339027e-10,1.4177109225825283e-06,9.10671821832234e-09,1.4931900331278211e-05,1.3248386600644844e-11,0.0,0.46346355319412547,9.094434157461504e-06,8.833149736294761e-06,2.5138129061743642e-05,2.9279122156520005e-06,4.5285161617383786e-08,1.5350613523838472e-08,7.19515715873819e-08,1.025213488389945e-12,8.298859612629158e-10,4.299533494869542e-15,1.1688851961711364e-11,3.3312811371746276e-10,5.851615108840189e-14,3.0943133470210276e-07,8.302879996853458e-07,1.1819219575656903e-11,1.0462598677454031e-08,5.041879544021547e-14,3.838627418838683e-12,4.970046984741086e-21,1.4171872574853052e-25,9.36658211651641e-18,4.4308445767560697e-23,5.965014137595008e-28,4.19355585560305e-28,4.674365650577024e-25,3.3190860947207504e-25,1.4646403077213016e-28,1.962789879763687e-14,1.4114879291687411e-14
1.7668266942814485e-09,0.1307955275626279,0.46346346346346345,0.0,0.0,0.0,0.07304157559467944,1.5240323883816975e-12,3.4118191294405244e-05,5.3371954631857515e-09,2.65587030364304e-10,1.4666943584761189e-06,9.619630018303711e-09,1.5357845946360117e-05,1.3741261717900044e-11,0.0,0.46346355978706805,9.506103683847036e-06,8.895600283471866e-06,2.57101591341816e-05,2.9291696223656857e-06,4.694350770382229e-08,1.5911948554635437e-08,7.568381157716748e-08,1.078395382915966e-12,8.887251025200379e-10,4.6043726622006275e-15,1.2092915791701236e-11,3.556635897572567e-10,6.247916547787324e-14,3.1049355980836924e-07,8.605166112383542e-07,1.2249623408726682e-11,1.1128485587753341e-08,5.1501858011204855e-14,4.137628219207759e-12,5.791881937875707e-21,1.6515331689571911e-25,1.0324648677872996e-17,5.2804622659993054e-23,7.1089192003303675e-28,4.997727589801249e-28,5.700206258254616e-25,4.0484023950933247e-25,1.790877429772113e-28,2.1169805891464414e-14,1.4685160570633976e-14
1.8083983572340681e-09,0.13079578977527984,0.46346346346346345,0.0,0.0,0.0,0.07304082960110381,1.6763082747133881e-12,3.5300475545542944e-05,5.598317046202788e-09,2.7599216186486577e-10,1.5159050072124204e-06,1.0147346904187095e-08,1.5784090903802118e-05,1.4239129306054174e-11,0.0,0.4634635666845432,9.925395642864481e-06,8.955022977697292e-06,2.6277395536948178e-05,2.9303538057902224e-06,4.864162911360412e-08,1.6484797579301056e-08,7.955039697674165e-08,1.1334917459127013e-12,9.50583701040641e-10,4.924855352604051e-15,1.2498855028971489e-11,3.7919695247752247e-10,6.661783548009316e-14,3.1146026534670416e-07,8.90946040370089e-07,1.26828928691212e-11,1.1817880538792938e-08,5.258102785502691e-14,4.453023344201554e-12,6.726984176552597e-21,1.9181777179241387e-25,1.1356575771568971e-17,6.268242436029053e-23,8.438865296533025e-28,5.932682452672387e-28,6.9197904855757315e-25,4.915673877434105e-25,2.1796278382377206e-28,2.2790232128600533e-14,1.526529849339936e-14
1.8499700201866877e-09,0.13079605342108375,0.46346346346346345,0.0,0.0,0.0,0.07304008328518295,1.8400692977352674e-12,3.64931495720033e-05,5.865540083445222e-09,2.8661554475623793e-10,1.5653362685831031e-06,1.0689906075511075e-08,1.621062832688481e-05,1.4741884537834076e-11,0.0,0.46346357389238146,1.0352219997569885e-05,9.011564374874683e-06,2.6839766783641866e-05,2.9314775749407592e-06,5.03795158256416e-08,1.7069032296586994e-08,8.35539842082855e-08,1.1905404394747527e-12,1.0155690585534522e-09,5.261537487862815e-15,1.2906615089628121e-11,4.0375291903187774e-10,7.093651462521631e-14,3.123405290093467e-07,9.215663048921932e-07,1.3118885939658222e-11,1.2530910240792587e-08,5.36565774260468e-14,4.785373103088172e-12,7.788088878683828e-21,2.2207524627107703e-25,1.2466357061620714e-17,7.412901140783218e-23,9.980058224869041e-28,7.016138756330604e-28,8.364148456511056e-25,5.943039456277047e-25,2.641045315075643e-28,2.4491072198343286e-14,1.5855200084088837e-14
1.8915416831393075e-09,0.13079631847185536,0.46346346346346345,0.0,0.0,0.0,0.07303933664119966,2.01592406379577e-12,3.769601020410816e-05,6.138839965732495e-09,2.974609242139868e-10,1.614982467892481e-06,1.1247345000204374e-08,1.6637453020484102e-05,1.5249427063475373e-11,0.0,0.46346358141634514,1.0786487292467053e-05,9.065363937010425e-06,2.7397208892801943e-05,2.9325518968992543e-06,5.215712482376809e-08,1.7664524853053055e-08,8.769719603774543e-08,1.2495788464852502e-12,1.0837905363614653e-09,5.614985660314884e-15,1.3316149037588214e-11,4.293565213563715e-10,7.543961191760695e-14,3.1314262807370215e-07,9.523679190300658e-07,1.3557467665129385e-11,1.3267693415535024e-08,5.472877718043578e-14,5.135245219861371e-12,8.989069955638708e-21,2.563213690175741e-25,1.3658119225967447e-17,8.735220762331193e-23,1.1760487184265745e-27,8.267771263255283e-28,1.0068449263434824e-24,7.155598760798263e-25,3.1866563647965943e-28,2.6274220812436596e-14,1.6454773226877536e-14
1.9331133460919273e-09,0.13079658490048587,0.46346346346346345,0.0,0.0,0.0,0.07303858966350535,2.2045010336670708e-12,3.890886121317413e-05,6.418191569392917e-09,3.085320262981337e-10,1.6648387682225945e-06,1.1819701459667646e-08,1.7064561224488958e-05,1.5761660780747893e-11,0.0,0.46346358926212866,1.1228108641392333e-05,9.11655437562797e-06,2.794966497076245e-05,2.9335861635371502e-06,5.397438268054545e-08,1.8271147865712842e-08,9.198262171964977e-08,1.3106438726759989e-12,1.1553595271648281e-09,5.985776986870986e-15,1.3727416859705188e-11,4.5603310663447017e-10,8.013159192027517e-14,3.138741025462253e-07,9.833418692250663e-07,1.399850980805174e-11,1.4028341195756838e-08,5.57978948883011e-14,5.503214513482584e-12,1.0345018731910592e-20,2.9498648532117035e-25,1.4936123604270213e-17,1.0258231131571607e-22,1.3811168818250625e-27,9.709382709129527e-28,1.2072450633869754e-24,8.581734928217521e-25,3.829511250390183e-28,2.8141573296721262e-14,1.7063926756628925e-14
1.974685009044547e-09,0.13079685268087168,0.46346346346346345,0.0,0.0,0.0,0.0730378423465196,2.4064487547373116e-12,4.0131512888400444e-05,6.703569309838045e-09,3.1983255391449763e-10,1.7149010902391784e-06,1.2407013586316548e-08,1.7491950402850185e-05,1.6278493621046186e-11,0.0,0.463463597435359,1.167699571848287e-05,9.16526197856307e-06,2.8497084815408906e-05,2.9345884191524006e-06,5.5831187951326945e-08,1.8888774440126137e-08,9.641281714687319e-08,1.3737719487593723e-12,1.2303894270178413e-09,6.374498963730357e-15,1.4140384803295777e-11,4.838083374925721e-10,8.501697479166619e-14,3.1454181458692165e-07,1.0144795911090455e-06,1.4441890521063993e-11,1.4812957505074298e-08,5.686419508784684e-14,5.8898625724066636e-12,1.1872326696331798e-20,3.3853801693958084e-25,1.6304767774005726e-17,1.2007402885981034e-22,1.6166407754337877e-27,1.1365086917460988e-27,1.442098735120129e-24,1.0253465353582135e-24,4.584348197439098e-28,3.009502614217424e-14,1.7682570429145212e-14
2.016256671997167e-09,0.13079712178785213,0.46346346346346345,0.0,0.0,0.0,0.07303709468472973,2.62243608245038e-12,4.136378165419447e-05,6.994947191813507e-09,3.3136618332020207e-10,1.7651660389881689e-06,1.300931989458936e-08,1.7919619063494578e-05,1.6799837350114042e-11,0.0,0.4634636059415961,1.2133060751895e-05,9.21160692090443e-06,2.9039424539866997e-05,2.935565554297424e-06,5.772741339260835e-08,1.9517278185315378e-08,1.0099030500482298e-07,1.438999032617581e-12,1.308995607422841e-09,6.781749321793518e-15,1.4555024771223362e-11,5.127081919403436e-10,9.01003362773856e-14,3.1515200422746506e-07,1.0457729475972362e-06,1.4887494035346685e-11,1.5621639419339536e-08,5.792793850867463e-14,6.295777424660064e-12,1.358877247593852e-20,3.874829423889613e-25,1.7768587053635665e-17,1.4010853682143944e-22,1.8864074471625228e-27,1.3261504091375414e-27,1.716450099710713e-24,1.2206822261249784e-24,5.467771647749292e-28,3.2136477516546884e-14,1.8310615094768523e-14
2.0578283349497867e-09,0.13079739219715253,0.46346346346346345,0.0,0.0,0.0,0.07303634667269027,2.85315239084482e-12,4.2605489722806174e-05,7.2922988565120945e-09,3.4313656110865983e-10,1.8156308371478403e-06,1.36266593064023e-08,1.8347566604431338e-05,1.7325607381989506e-11,0.0,0.46346361478633297,1.2596216519956244e-05,9.255703560850723e-06,2.957664621514432e-05,2.9365234709727623e-06,5.966290801845327e-08,2.0156533227237214e-08,1.0571757492914028e-07,1.5063606115461014e-12,1.3912953875650453e-09,7.208135882813515e-15,1.4971313770354555e-11,5.42758963070538e-10,9.53863076593875e-14,3.157103413904178e-07,1.077214208045048e-06,1.533521036410444e-11,1.6454477510330796e-08,5.898938162735406e-14,6.721553204680558e-12,1.551361318498032e-20,4.42370402008618e-25,1.9332255931840766e-17,1.6299567902201221e-22,2.1945901358667964e-27,1.5427968888276678e-27,2.0359613713919358e-24,1.448226505917084e-24,6.498445489056155e-28,3.42678277374369e-14,1.894797278335747e-14
2.0993999979024065e-09,0.130797663885332,0.46346346346346345,0.0,0.0,0.0,0.07303559830502261,3.099307772087715e-12,4.3856464777612415e-05,7.595597625732747e-09,3.5514730161338805e-10,1.8662932642131132e-06,1.4259071171939873e-08,1.8775793181843213e-05,1.7855722604863654e-11,0.0,0.4634636239749962,1.3066376349443785e-05,9.297660721249559e-06,3.010871753075386e-05,2.9374672238409958e-06,6.163749900819603e-08,2.08064142221387e-08,1.1059708366629231e-07,1.575891704541218e-12,1.4774080066918388e-09,7.654276416302351e-15,1.538923340920434e-11,5.739872585327292e-10,1.0087957566516657e-13,3.16221974260892e-07,1.1087960284147152e-06,1.578493502034577e-11,1.7311556172673934e-08,6.004877638228389e-14,7.16778981807916e-12,1.766768030227961e-20,5.037944321690224e-25,2.1000589422109338e-17,1.8907630509263208e-22,2.5457797845193484e-27,1.789675189816042e-27,2.406974880045358e-24,1.712512652204064e-24,7.697302227495133e-28,3.649097970823932e-14,1.9594556595081848e-14
2.1409716608550263e-09,0.13079793682973642,0.46346346346346345,0.0,0.0,0.0,0.07303484957641453,3.3616332249365094e-12,4.511653968331156e-05,7.90481654325438e-09,3.6740198468064236e-10,1.917151601124378e-06,1.4906595286483205e-08,1.920429959684127e-05,1.8390105217771206e-11,0.0,0.46346363351294645,1.3543454115701202e-05,9.337581957525578e-06,3.0635611472421546e-05,2.9384011411285524e-06,6.365099347715647e-08,2.146679637032674e-08,1.1563125523703967e-07,1.6476268646207333e-12,1.5674545966387855e-09,8.120798497180869e-15,1.580876944034168e-11,6.064199997940921e-10,1.0658488233935259e-13,3.1669157413051645e-07,1.1405114324019393e-06,1.6236568748475792e-11,1.8192953934823344e-08,6.110636980118907e-14,7.635092605360056e-12,2.0073480234677894e-20,5.723968331222437e-25,2.2778544342222245e-17,2.187247573260235e-22,2.9450185526005564e-27,2.070329517080268e-27,2.836580109833472e-24,2.0186094954700694e-24,9.087769119187441e-28,3.8807839318662646e-14,2.0250280850178567e-14
2.182543323807646e-09,0.13079821100845448,0.46346346346346345,0.0,0.0,0.0,0.07303410048161979,3.640880832097615e-12,4.638555222005223e-05,8.219928413579659e-09,3.799041537696299e-10,1.968204579892406e-06,1.5569271903827008e-08,1.9633087198293626e-05,1.8928680577222458e-11,0.0,0.4634636434054786,1.4027364244328609e-05,9.37556581264961e-06,3.115730601605088e-05,2.9393289280683978e-06,6.570318012074283e-08,2.213755543039837e-08,1.208224811030895e-07,1.7216001811942156e-12,1.661558154504178e-09,8.608339364206258e-15,1.6229911344060117e-11,6.400844211992518e-10,1.1250702487977832e-13,3.1712337687988347e-07,1.1723537934765884e-06,1.6690017268822105e-11,1.9098743754866702e-08,6.216240372458798e-14,8.12407200551968e-12,2.275529972835671e-20,6.488701751100378e-25,2.4671220518420067e-17,2.5235151288056985e-22,3.397835422865927e-27,2.388646246038961e-27,3.332686026805358e-24,2.3721734591662736e-24,1.0696012326546574e-27,4.122031581172505e-14,2.091506119667744e-14
2.224114986760266e-09,0.1307984864002777,0.46346346346346345,0.0,0.0,0.0,0.07303335101545763,3.937823926479559e-12,4.766334483894308e-05,8.5409058381942e-09,3.9265731434463214e-10,2.0194513378064663e-06,1.6247141746751765e-08,2.006215779953885e-05,1.947137705299264e-11,0.0,0.46346365365782205,1.4518021714206146e-05,9.411706059763504e-06,3.167378383716477e-05,2.940253755292527e-06,6.779383074137485e-08,2.281856773394519e-08,1.2617312033719668e-07,1.797845282487895e-12,1.7598435154743565e-09,9.117545779193245e-15,1.665265195018077e-11,6.750080688406465e-10,1.1865085544000032e-13,3.175212212758395e-07,1.20431681779415e-06,1.714519103442547e-11,2.002899330187381e-08,6.321711472571271e-14,8.635343220352432e-12,2.5739316293138086e-20,7.339609474373144e-25,2.6683861914234574e-17,2.904059886352897e-22,3.910284000950106e-27,2.7488804879340953e-27,3.9040990200452315e-24,2.779504659634227e-24,1.2551200215679517e-27,4.373032211905365e-14,2.15888144234099e-14
2.2656866497128856e-09,0.13079876298466347,0.46346346346346345,0.0,0.0,0.0,0.07303260117281236,4.253257246364968e-12,4.894976443659982e-05,8.867721249481106e-09,4.056649325261374e-10,2.0708913758401797e-06,1.6940246014976086e-08,2.0491513606992467e-05,2.0018125892338045e-11,0.0,0.46346366427514163,1.5015342061632059e-05,9.446091933054587e-06,3.21850320350713e-05,2.9411783343639953e-06,6.992270166706687e-08,2.3509710200853856e-08,1.3168549979681455e-07,1.8763953380096976e-12,1.8624373258026311e-09,9.649073887008833e-15,1.7076987094303414e-11,7.112187992505774e-10,1.2502128090033826e-13,3.1788858425452164e-07,1.2363945279360706e-06,1.7602004999827946e-11,2.0983765223485503e-08,6.427073388930598e-14,9.16952588022601e-12,2.9053713807188876e-20,8.28472855286293e-25,2.882185768414662e-17,3.3337951622127846e-22,4.488982609328846e-27,3.15568426745834e-27,4.560606795540651e-24,3.2476073131174898e-24,1.4685786961968777e-27,4.633977516627077e-14,2.2271458581008646e-14
2.3072583126655054e-09,0.1307990407417006,0.46346346346346345,0.0,0.0,0.0,0.07303185094863297,4.587997079550332e-12,5.024466214661103e-05,9.20034694242491e-09,4.189304339708511e-10,2.122524520894455e-06,1.7648626390969753e-08,2.0921157158867346e-05,2.0568861091966414e-11,0.0,0.46346367526253734,1.551924138537533e-05,9.478808347452517e-06,3.269104187102696e-05,2.942104982403222e-06,7.208953506993379e-08,2.4210860355309694e-08,1.3736191430135748e-07,1.957283061069297e-12,1.9694680159448377e-09,1.020358907638511e-14,1.7502915305662494e-11,7.487447779257839e-10,1.3162326260931862e-13,3.182286133600446e-07,1.2685812474386003e-06,1.8060378401025364e-11,2.1963117400414107e-08,6.532348663634786e-14,9.727243712028888e-12,3.272880347197404e-20,9.332702691169286e-25,3.1090743152400614e-17,3.8180849498755715e-22,5.141156780299163e-27,3.614136386157762e-27,5.313068577104551e-24,3.784254708148353e-24,1.7135817683559336e-27,4.905059615026071e-14,2.2962913142751373e-14
2.3488299756181252e-09,0.13079931965207786,0.46346346346346345,0.0,0.0,0.0,0.07303110033793266,4.9428813965259315e-12,5.154789314609635e-05,9.5387551042321e-09,4.3245720295392066e-10,2.1743508915425226e-06,1.83723250439499e-08,2.1351091272505602e-05,2.1123519277164874e-11,0.0,0.4634636866250451,1.6029636352460592e-05,9.509936107693983e-06,3.319180851970553e-05,2.9430356774560605e-06,7.429406019221413e-08,2.492189634247689e-08,1.4320462681319968e-07,2.040540711360748e-12,2.081065773854472e-09,1.0781765841579596e-14,1.7930437524282297e-11,7.876144776948623e-10,1.3846181609727013e-13,3.185441565146768e-07,1.3008715860717017e-06,1.8520234545889868e-11,2.2967103188495492e-08,6.637559280586313e-14,1.0309124209927432e-11,3.679715029007741e-20,1.0492818315754044e-24,3.34962007174643e-17,4.362777309008732e-22,5.874684255901052e-27,4.129774047431881e-27,6.1735119844177206e-24,4.3980590131937634e-24,1.9941256377108665e-27,5.1864710790153523e-14,2.3663098741724725e-14
2.390401638570745e-09,0.1307995996970547,0.46346346346346345,0.0,0.0,0.0,0.07303034933578835,5.318769972789751e-12,5.2859316475821396e-05,9.882917841987438e-09,4.462485816303881e-10,2.2263708669689082e-06,1.9111384632325803e-08,2.1781318999091662e-05,2.1682039587561382e-11,0.0,0.46346369836763707,1.654644420452104e-05,9.539552107270473e-06,3.368733083331992e-05,2.9439721059493812e-06,7.653599448671303e-08,2.5642696945716553e-08,1.4921586862258415e-07,2.1262000975873327e-12,2.1973625184402997e-09,1.1384287644848865e-14,1.8359556844300447e-11,8.27856676938299e-10,1.4554201076388904e-13,3.188377893004535e-07,1.3332604258317166e-06,1.898150061500774e-11,2.399577164889597e-08,6.742726654889164e-14,1.0915798309501702e-11,4.1293705241504875e-20,1.1775042269193396e-24,3.6044060682768085e-17,4.974239696297671e-22,6.698142606091312e-27,4.7086263213316496e-27,7.155236974585824e-24,5.098546201485122e-24,2.3146337986857392e-27,5.478404955382645e-14,2.4371937247401686e-14
