Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112),C6H10(145),C2H2(133),C6H10(157),C6H10(176),C6H10(175)
4.172480306323507e-07,0.13537958694516558,0.46346346346346345,0.0,0.0,0.0,0.05825341550557985,0.00011708201063813236,0.021701544059117624,0.0008997925084734306,2.5705766972556387e-05,0.004896518279218171,0.0036359205126382903,0.005769433956447687,9.69567691109264e-07,0.0,0.4706942132802866,0.0012359920157179467,8.08522448405802e-06,0.00011075172343734232,4.940559002786196e-06,5.414057501775066e-06,1.500743101958532e-06,0.0011872539512658696,1.712601919398628e-08,0.0014647555957693075,7.588810420042644e-09,4.039444900882742e-08,0.0008352872354228683,1.4721658871828818e-07,2.2955323088243564e-06,0.0005107679147627511,7.362714257686461e-09,0.00028517145178439134,1.0166164702949247e-10,8.214836469835208e-07,2.514888960442552e-06,7.234270873996025e-11,7.942325848467981e-10,3.992113515293301e-06,5.586048151784848e-11,4.0035857098374604e-11
4.2258035006893087e-07,0.1354312849442807,0.46346346346346345,0.0,0.0,0.0,0.05807706360772332,0.00012010190759200544,0.02196446465640863,0.0009225045974851453,2.623274097200694e-05,0.004959913495593191,0.0037080578972978357,0.005785043848592193,9.849210196603503e-07,0.0,0.47077868815068374,0.0012343035108655397,8.060876712200537e-06,0.0001110365663623328,4.9253560901539136e-06,5.389939459723071e-06,1.4940774400583503e-06,0.001195040239468268,1.7238966571094685e-08,0.001478741773425998,7.661271965912701e-09,4.091743696030227e-08,0.0008497820044577301,1.4977126329535054e-07,2.313524847909135e-06,0.0005180795522450883,7.468211276958885e-09,0.0002895567347294383,1.0300860464673926e-10,8.320814424074592e-07,2.620263197568362e-06,7.53786068973472e-11,8.147182630238495e-10,4.1892177106759345e-06,5.861850321315217e-11,4.201256337772075e-11
4.2791266950551103e-07,0.1354827840638304,0.46346346346346345,0.0,0.0,0.0,0.057901388966128384,0.00012315467619216408,0.022226757148652434,0.0009453129618158029,2.6761435582959564e-05,0.0050231404308495545,0.003780269840494969,0.005799786204410107,1.0000235068978112e-06,0.0,0.47086275456286186,0.0012326495470397114,8.036623174569418e-06,0.00011131914514434393,4.9102538388935425e-06,5.366022314594127e-06,1.4874670157899032e-06,0.0012026895182591312,1.7349928819983744e-08,0.0014924979600880247,7.73254194227892e-09,4.143903665125036e-08,0.0008642427266973019,1.5231993733249014e-07,2.3314440129101782e-06,0.0005254094257115117,7.573971573391006e-09,0.00029395343046697376,1.0435175068034536e-10,8.426708153143039e-07,2.727985673925928e-06,7.848236997432638e-11,8.354269286476523e-10,4.392043818831106e-06,6.145658997415714e-11,4.40466532238273e-11
4.332449889420912e-07,0.13553408653316473,0.46346346346346345,0.0,0.0,0.0,0.057726386991142055,0.00012624016466660735,0.022488422831630776,0.0009682110931724745,2.729177516670309e-05,0.005086200738350412,0.0038525466955662046,0.005813687950190067,1.0148702681966715e-06,0.0,0.4709464193349051,0.0012310289989470617,8.012463227577873e-06,0.00011159948366084725,4.895250187792133e-06,5.342301722812117e-06,1.4809106324004773e-06,0.0012102035089060384,1.7458930876382935e-08,0.0015060270194709375,7.802635185860074e-09,4.195926172120648e-08,0.0008786675039972346,1.5486227627992543e-07,2.3492908111583387e-06,0.0005327573360097245,7.679992293969565e-09,0.0002983614816683781,1.0569109125709832e-10,8.532517458399955e-07,2.8380466470674167e-06,8.165372293236807e-11,8.563575521606346e-10,4.6006092573271805e-06,6.43749855199402e-11,4.613830131303438e-11
4.3857730837867135e-07,0.13558519452446424,0.46346346346346345,0.0,0.0,0.0,0.05755205318048836,0.00012935822182921636,0.022749462980857955,0.0009911926547181123,2.782368589379999e-05,0.005149096010922522,0.003924879158429004,0.00582677527622027,1.0294568064983813e-06,0.0,0.4710296890876416,0.0012294407393133068,7.988396239225595e-06,0.00011187760347097752,4.880343078198586e-06,5.318773338435212e-06,1.4744070883681022e-06,0.001217583893751907,1.7565997116410245e-08,0.001519331780259727,7.871566351908828e-09,4.247812531057388e-08,0.0008930545175715667,1.5739795957517193e-07,2.3670661257257586e-06,0.0005401230708628327,7.78627039537899e-09,0.0003027808204078175,1.0702663895319821e-10,8.638241878836285e-07,2.9504352781164277e-06,8.48923589299635e-11,8.775091079798392e-10,4.814928041187512e-06,6.737388595875147e-11,4.828764819844655e-11
4.439096278152515e-07,0.1356361101537897,0.46346346346346345,0.0,0.0,0.0,0.05737838311896099,0.00013250869699121695,0.02300987885096869,0.0010142514796633796,2.8357095700221402e-05,0.005211827781575927,0.003997258254873167,0.005839073650982957,1.0437790017356056e-06,0.0,0.4711125702480499,0.0012278836439516914,7.964421589108886e-06,0.00011215352402647859,4.8655304631862815e-06,5.295432834000606e-06,1.4679551856856909e-06,0.0012248323183664657,1.767115138704378e-08,0.0015324150348464173,7.939349907658258e-09,4.299564006633474e-08,0.000907402025395179,1.599266801848936e-07,2.3847707302174896e-06,0.0005475064056072858,7.892802654684101e-09,0.0003072113686035215,1.0835840659036718e-10,8.743880713743788e-07,3.0651396660137857e-06,8.819794030735406e-11,8.988805738963044e-10,5.035010834855267e-06,7.045344051514224e-11,5.049480083107341e-11
4.4924194725183167e-07,0.13568683548219435,0.46346346346346345,0.0,0.0,0.0,0.0572053724777481,0.0001356914398817018,0.02326967167535259,0.0010373815696301941,2.889193424461895e-05,0.005274397524416519,0.0040696753284257875,0.005850607835626076,1.057833100207124e-06,0.0,0.4711950690529731,0.0012263565961124268,7.940538668377858e-06,0.000112427262865619,4.850810311399605e-06,5.272275918446191e-06,1.4615537440335336e-06,0.0012319503935235337,1.7774417034146656e-08,0.0015452795383631493,8.006000127257605e-09,4.3511818149152914e-08,0.0009217083596891806,1.6244814416118634e-07,2.402405291837828e-06,0.0005549071039097989,7.999585679717344e-09,0.00031165303845936444,1.0968639671964579e-10,8.849433044141292e-07,3.182146881706099e-06,9.157009957005752e-11,9.204709305353735e-10,5.260865006881037e-06,7.36137522951931e-11,5.275983310827809e-11
4.5457426668841183e-07,0.1357373725168817,0.46346346346346345,0.0,0.0,0.0,0.05703301701344767,0.00013890630057648823,0.02352884266598727,0.0010605770928110516,2.9428132866671634e-05,0.005336806655702877,0.004142122028757506,0.005861401898651419,1.0716157039284196e-06,0.0,0.471277191553086,0.0012248584901789913,7.916746879646917e-06,0.00011269883579375014,4.836180618440018e-06,5.249298353730977e-06,1.4552015942559767e-06,0.0012389396970413403,1.787581692858939e-08,0.0015579280079736104,8.071531088171028e-09,4.402667124278791e-08,0.000935971924485703,1.649620702132841e-07,2.4199703796195537e-06,0.0005623249184653232,8.106615919074321e-09,0.0003161057329047403,1.110106196426508e-10,8.954897752912045e-07,3.3014430022256036e-06,9.500844036968659e-11,9.422791608746378e-10,5.492494687103889e-06,7.685487908663237e-11,5.5082786447231546e-11
4.59906586124992e-07,0.13578772321238858,0.46346346346346345,0.0,0.0,0.0,0.05686131256682498,0.0001421531294346675,0.02378739301345449,0.0010838323819464485,2.9965624546463234e-05,0.005399056535023505,0.004214590300599177,0.005871479230743655,1.0851237599814913e-06,0.0,0.4713589436170604,0.0012233882347881002,7.893045636863438e-06,0.0001129682570471453,4.8216394141528096e-06,5.226495967353513e-06,1.448897580915402e-06,0.0012458017754722185,1.7975373490256575e-08,0.0015703631223897257,8.135956668671861e-09,4.4540210563642915e-08,0.0009501911932690996,1.6746818929155448e-07,2.4374664790405763e-06,0.0005697595916728244,8.213889671907565e-09,0.00032056934603100565,1.1233108863253605e-10,9.060273542801584e-07,3.4230131446143275e-06,9.851253848069413e-11,9.643042498136302e-10,5.729900826104825e-06,8.017683419075016e-11,5.746367038115397e-11
4.6523890556157215e-07,0.13583788947180342,0.46346346346346345,0.0,0.0,0.0,0.056690255061357886,0.00014543177704216554,0.024045323887114785,0.001107141932140996,3.050434386490177e-05,0.005461148466586735,0.004287072373140959,0.005880862559684155,1.0983545498857332e-06,0.0,0.4714403309358832,0.001221944755455468,7.869434365144956e-06,0.00011323553944213378,4.80718476167661e-06,5.203864661895106e-06,1.4426405782058447e-06,0.0012525381456491944,1.8073108710030828e-08,0.0015825875215840386,8.199290546268706e-09,4.5052446870715607e-08,0.0009643647066904155,1.699662441838206e-07,2.4548939949959363e-06,0.0005772108562881458,8.321403097427887e-09,0.0003250437635229968,1.1364780266426708e-10,9.165558953252951e-07,3.5468414996487162e-06,1.0208194277175298e-10,9.865451837901717e-10,5.97308125671968e-06,8.35795872831305e-11,5.990246317621272e-11
4.705712249981523e-07,0.1358878731480136,0.46346346346346345,0.0,0.0,0.0,0.05651984050161002,0.00014874209416171108,0.024302636435399125,0.001130500398537451,3.104422696513387e-05,0.005523083700587542,0.004359560749887245,0.005889573965315984,1.1113056790097693e-06,0.0,0.47152135902728526,0.001220526996753248,7.845912500590973e-06,0.0001135006945148997,4.792814764294623e-06,5.181400424514816e-06,1.4364294818385163e-06,0.0012591502961335106,1.8169044170404338e-08,0.0015946038066713011,8.26154619717657e-09,4.556339047775316e-08,0.0009784910703522344,1.7245598912610336e-07,2.4722532550751403e-06,0.0005846784360574954,8.429152223952166e-09,0.0003295288630843309,1.1496076935405156e-10,9.270752376484877e-07,3.6729113653225947e-06,1.0571617617053402e-10,1.009000950441599e-09,6.222030757406757e-06,8.706306530033726e-11,6.239911246702048e-11
4.7590354443473247e-07,0.13593767604494147,0.46346346346346345,0.0,0.0,0.0,0.05635006497146542,0.00015208393168870984,0.024559331786207048,0.0011539025938665003,3.15852115148923e-05,0.005584863434627346,0.004432048198941794,0.005897634894500703,1.123975066042366e-06,0.0,0.47160203324024924,0.001219133924087048,7.82247949007034e-06,0.00011376373264815601,4.778527572297311e-06,5.15909933414127e-06,1.4302632052548308e-06,0.0012656396885482124,1.8263201064488417e-08,0.0016064145399358762,8.322736896478095e-09,4.607305126494487e-08,0.0009925689526615966,1.749371894240987e-07,2.4895445230041364e-06,0.0005921620463288327,8.537132957763984e-09,0.00033402451485541144,1.1627000361872563e-10,9.375852071675004e-07,3.8012051800504165e-06,1.094147366207781e-10,1.031670538305777e-09,6.476741117272576e-06,9.062715334979956e-11,6.495353590875923e-11
4.812358638713126e-07,0.13598729991878836,0.46346346346346345,0.0,0.0,0.0,0.05618092463225521,0.00015545714061247998,0.024815411047403813,0.0011773434858885772,3.2127236669792155e-05,0.00564648881519068,0.004504527743699847,0.00590506617602419,1.1363609325391813e-06,0.0,0.4716823587595633,0.0012177645251384697,7.799134790990928e-06,0.000114024663184623,4.764321379280769e-06,5.136957565583216e-06,1.4241406979146922e-06,0.0012720077587910447,1.8355600213303467e-08,0.001618022244984156,8.382875718790676e-09,4.6581438690047764e-08,0.0010065970827485607,1.7740962108499928e-07,2.506768002985791e-06,0.0005996613946394521,8.645341091720293e-09,0.0003385305818232278,1.175755010079458e-10,9.480856177922593e-07,3.9317045555563665e-06,1.1317709803064244e-10,1.054552936557025e-09,6.737201202567194e-06,9.42716956402612e-11,6.756562184404573e-11
4.865681833078928e-07,0.13603674647930944,0.46346346346346345,0.0,0.0,0.0,0.056012415720803094,0.00015886157198233774,0.025070875307380745,0.0012008181947429448,3.26702430375508e-05,0.005707960939156738,0.004576992653925749,0.005911888035441489,1.148461792560546e-06,0.0,0.47176234061039585,0.0012164178110081667,7.775877871057973e-06,0.0001142834945343717,4.750194424750156e-06,5.114971393938206e-06,1.4180609379169262e-06,0.0012782559181774508,1.844626208210588e-08,0.0016294294070033888,8.44197553970448e-09,4.708856180192013e-08,0.0010205742484479194,1.7987307046319512e-07,2.5239238389343285e-06,0.0006071761812845695,8.753772313339816e-09,0.000343046920222175,1.188772656872679e-10,9.585762726944035e-07,4.06439030941585e-06,1.1700271121133155e-10,1.0776471347767167e-09,7.00339702446855e-06,9.799649643026875e-11,7.023522998272431e-11
4.91900502744473e-07,0.1360860173910535,0.46346346346346345,0.0,0.0,0.0,0.05584453454741112,0.00016229707687815618,0.025325725635668567,0.0012243219902181666,3.321417264305791e-05,0.005769280855319743,0.00464943643719488,0.005918120109813784,1.160276442413933e-06,0.0,0.4718419836628681,0.001215092817084547,7.752708208020424e-06,0.00011454023427267409,4.7361450012108345e-06,5.093137198373927e-06,1.4120229210403342e-06,0.0012843855545022161,1.8535206795573776e-08,0.0016406384731106095,8.500049037644734e-09,4.759442925331028e-08,0.0010344992943422126,1.8232733391557631e-07,2.541012125494873e-06,0.0006147060998650568,8.86242221272553e-09,0.0003475733799252739,1.2017531563979841e-10,9.690569654266912e-07,4.199242497219009e-06,1.2089100480513604e-10,1.1009521227542636e-09,7.27531180798325e-06,1.0180132099227912e-10,7.296219209285175e-11
4.972328221810531e-07,0.13613511427457922,0.46346346346346345,0.0,0.0,0.0,0.05567727749380542,0.00016576350638498262,0.025579963083608853,0.0012478502889566928,3.3758968894304195e-05,0.005830449565926714,0.00472185283068079,0.005923781462298439,1.1718039505136445e-06,0.0,0.47192129263660737,0.0012137886036891873,7.729625289408212e-06,0.00011479488922552413,4.722171449556053e-06,5.071451462991079e-06,1.406025681215342e-06,0.0012903980329957454,1.8622454151476373e-08,0.0016516518527773185,8.5571086958995e-09,4.80990493119982e-08,0.0010483711198641826,1.8477221746513197e-07,2.5580329145988037e-06,0.0006222508378111466,8.971286290309902e-09,0.0003521098048252988,1.2146964338339284e-10,9.795274809032654e-07,4.3362404443302775e-06,1.2484138620210472e-10,1.1244668903134222e-09,7.552926061798944e-06,1.05685896590083e-10,7.574631270122993e-11
5.025651416176333e-07,0.1361840387077132,0.46346346346346345,0.0,0.0,0.0,0.055510641011059424,0.0001692607115712796,0.02583358868505567,0.0012713986516054649,3.430457654917097e-05,0.005891468028225008,0.004794235793270168,0.0059288905966031055,1.1830436473690323e-06,0.0,0.472000272105261,0.00121250425652956,7.706628612266961e-06,0.00011504746555121596,4.7082721576801946e-06,5.049910777666979e-06,1.4000682865265374e-06,0.0012962946972310324,1.8708023633669423e-08,0.0016624719183170288,8.613166805248654e-09,4.8602429874780154e-08,0.0010621886774564704,1.872075364782506e-07,2.574986212143599e-06,0.0006298100768878711,9.08035996400724e-09,0.00035665603320540095,1.2276024835636767e-10,9.899875963859012e-07,4.475362777218403e-06,1.2885324244458298e-10,1.1481904271653079e-09,7.83621764893121e-06,1.09649913467348e-10,7.858736980190723e-11
5.078974610542134e-07,0.13623279222676746,0.46346346346346345,0.0,0.0,0.0,0.05534462161750802,0.00017278854347050097,0.026086603457092968,0.0012949627799236415,3.4850941683002395e-05,0.005952337155992049,0.00486657949798838,0.005933465471269542,1.1939951157112429e-06,0.0,0.4720789265009603,0.0012112388869679478,7.683717682889431e-06,0.0001152979688161389,4.694445567798469e-06,5.028511839570496e-06,1.3941498203181392e-06,0.001302076869979103,1.879193442437685e-08,0.001673101005424498,8.668235466867351e-09,4.910457848078043e-08,0.001075950970786926,1.8963311535093852e-07,2.591871985424238e-06,0.0006373834936817628,9.189638576214402e-09,0.0003612118980989312,1.240471532245866e-10,1.0004370823751192e-06,4.616587454333198e-06,1.3292594111893896e-10,1.172121722784647e-09,8.125161858015376e-06,1.1369302584518367e-10,8.148511557114147e-11
5.132297804907936e-07,0.1362813763276942,0.46346346346346345,0.0,0.0,0.0,0.05517921589666449,0.00017634685306571518,0.026339008400782012,0.0013185385138572688,3.5398011656952586e-05,0.0060130578210543855,0.004938878324719698,0.005937523513743086,1.204658180767525e-06,0.0,0.4721572601187228,0.0012099916321427807,7.660892016543407e-06,0.00011554640405875081,4.680690172500028e-06,5.0072514523084665e-06,1.3882694027026135e-06,0.0013077458539693932,1.887420541508742e-08,0.0016835414137569603,8.722326595103184e-09,4.960550232181141e-08,0.0010896570530181473,1.9204878720104642e-07,2.608690171968006e-06,0.0006449707600637856,9.299117400756277e-09,0.00036577722763826015,1.2533034827267798e-10,1.0108757033436328e-06,4.759891796510153e-06,1.3705883123391121e-10,1.1962597663034884e-09,8.419731475101203e-06,1.1781485292674177e-10,8.443927708741133e-11
5.185620999273738e-07,0.13632979246729382,0.46346346346346345,0.0,0.0,0.0,0.05501442049515142,0.00017993549127690508,0.026590804501920046,0.00134212182859001,3.594573508713516e-05,0.006073630854801575,0.005011126853208199,0.005941081634256017,1.2150329006912046e-06,0.0,0.47223527712078056,0.0012087616549723908,7.638151137201885e-06,0.00011579277585066375,4.667004509767408e-06,4.986126524411958e-06,1.382426192884436e-06,0.001313302932612815,1.8954855216944954e-08,0.001693795407548589,8.775451920755842e-09,5.0105208256152303e-08,0.0011033060251292952,1.9445439357427947e-07,2.6254406755014958e-06,0.0006525715436347129,9.408791649150478e-09,0.0003703518453924384,1.2660982625435324e-10,1.0213032184837468e-06,4.905252516884684e-06,1.4125124408501535e-10,1.2206035464254873e-09,8.719896855815468e-06,1.220149799069696e-10,8.744955705511963e-11
5.238944193639539e-07,0.1363780420643984,0.46346346346346345,0.0,0.0,0.0,0.054850232120653854,0.00018355430895071207,0.02684199273179013,0.0013657088315786276,3.649406181450354e-05,0.006134057049668933,0.005083319856325326,0.005944156239506761,1.2251195571543424e-06,0.0,0.47231298154082907,0.001207548144040432,7.615494577276051e-06,0.00011603708835570229,4.653387170044603e-06,4.965134069242831e-06,1.3766193619749882e-06,0.0013187493707014397,1.903390217083383e-08,0.001703865216250666,8.827622994585807e-09,5.060370282217016e-08,0.0011168970342886198,1.9684978415899502e-07,2.6421233690398542e-06,0.0006601855081545128,9.518656476710318e-09,0.0003749355706936144,1.2788561625220004e-10,1.0317193824242847e-06,5.052645750297874e-06,1.4550249410449969e-10,1.2451520513583187e-09,9.025625997764853e-06,1.2629295898572133e-10,9.051563453069773e-11
5.292267388005341e-07,0.136426126500948,0.46346346346346345,0.0,0.0,0.0,0.05468664753990097,0.00018720315685244479,0.027092574047920877,0.001389295759580661,3.7042942875430186e-05,0.00619433716058983,0.005155452293590881,0.0059467632460786825,1.2349186461092426e-06,0.0,0.4723903772881904,0.0012063503133843598,7.592921877348265e-06,0.00011627934537763374,4.639836794198423e-06,4.9442712033919705e-06,1.3708481133206104e-06,0.0013240864150207143,1.911136435617194e-08,0.0017137530351910928,8.87885119042453e-09,5.110099224735612e-08,0.0011304292722756713,1.992348165043161e-07,2.658738105277273e-06,0.0006678123139486722,9.628706988770642e-09,0.000379528218952215,1.2915770776794052e-10,1.0421239457817766e-06,5.202047082180556e-06,1.498118796964563e-10,1.269904268756977e-09,9.33688461305819e-06,1.306483103825385e-10,9.363716564991313e-11
