Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112),C6H10(145),C2H2(133),C6H10(157),C6H10(176),C6H10(175),C6H10(182),C6H10(185)
6.918458114207936e-07,0.1378187218081433,0.46346346346346345,0.0,0.0,0.0,0.04997190786168172,0.00031217250909151807,0.03444819318335983,0.002093953920748654,5.384429320303733e-05,0.00796298673911212,0.00730745412602207,0.005867751831919798,1.4052561105693253e-06,0.0,0.4746197217625944,0.001174974600284071,6.94253944252686e-06,0.00012273187135153623,4.254584734649307e-06,4.3614930273154155e-06,1.2095390664134364e-06,0.0014403534605984868,2.0800175770798844e-08,0.00193821364477019,1.0041768125383075e-08,6.569172077910818e-08,0.0015007792968724227,2.6450838526861426e-07,3.1325527613475193e-06,0.0009039374556949454,1.3036092018517587e-08,0.0005224210445583307,1.660249036442717e-10,1.353308678515029e-06,8.340141832995035e-06,2.39704107990423e-10,2.1176428147422377e-09,1.1936012199153485e-05,1.6663231701593024e-10,1.1889810714867361e-10,7.630130797196063e-06,1.1744940241033189e-05
6.964047197235001e-07,0.1378558513052277,0.46346346346346345,0.0,0.0,0.0,0.04984704043047584,0.0003160356473195963,0.03464652154134566,0.002112994965529461,5.4312142733381786e-05,0.008010723086090183,0.0073660304966610005,0.005862489359775441,1.4068378593526315e-06,0.0,0.47467888745458764,0.0011741532757738684,6.925318447863911e-06,0.00012288609751587756,4.2444207322214515e-06,4.346339345027676e-06,1.2053421992252023e-06,0.0014424572518090368,2.0830781034445147e-08,0.0019426021505863983,1.0064504710533942e-08,6.608552862535434e-08,0.0015102977992517777,2.6618600547941873e-07,3.1448514764146835e-06,0.000910623838874091,1.3132584753910658e-08,0.0005264837975225019,1.6700976320290272e-10,1.3618074245958183e-06,8.469605078933298e-06,2.434333688450286e-10,2.1438486929123097e-09,1.2174029329009418e-05,1.6995902928230907e-10,1.212768214182325e-10,7.787190033006689e-06,1.1994409464442959e-05
7.009636280262065e-07,0.13789288241083078,0.46346346346346345,0.0,0.0,0.0,0.04972255300923662,0.00031991725280122713,0.0348444267739969,0.0021319856985041056,5.477961018247167e-05,0.008058359288339522,0.007424496177237529,0.005857119424786253,1.4082714618466353e-06,0.0,0.4747378869314486,0.001173332978559946,6.90815001083165e-06,0.00012303890876087478,4.234287717615401e-06,4.331242502541654e-06,1.2011609710101231e-06,0.001444505370812827,2.0860579936585044e-08,0.0019468990947647156,1.0086766920344494e-08,6.647851031345209e-08,0.0015197627425815317,2.678541860179214e-07,3.1570947968235163e-06,0.0009173108750840497,1.3229087207583359e-08,0.0005305478404241829,1.6799190301211277e-10,1.3702923255680902e-06,8.59966308748798e-06,2.4717993544268586e-10,2.170179845191398e-09,1.2414233448348809e-05,1.7331637176059193e-10,1.236775257380069e-10,7.945772200018302e-06,1.2246433688438478e-05
7.055225363289129e-07,0.13792981553062392,0.46346346346346345,0.0,0.0,0.0,0.04959844427289878,0.0003238172333289543,0.03504190940076205,0.0021509255207259282,5.524668193775649e-05,0.008105895401151196,0.007482850341058588,0.005851645527957793,1.409559171537454e-06,0.0,0.4747967211469563,0.0011725135708438809,6.891033942634164e-06,0.0001231903074810438,4.224185446944891e-06,4.316201988355241e-06,1.1969952288176947e-06,0.0014464983471954096,2.088958014860991e-08,0.0019511053540209905,1.0108559297028557e-08,6.687066629958791e-08,0.0015291741739472942,2.695129351822341e-07,3.1692825692898065e-06,0.000923998362573659,1.3325596466033372e-08,0.0005346130446595898,1.6897132562817837e-10,1.3787632436966946e-06,8.730303829840836e-06,2.50943461920037e-10,2.196635646083315e-09,1.265660644010854e-05,1.7670409146646068e-10,1.2610003963867798e-10,8.1058656389432e-06,1.2500995086072914e-05
7.100814446316194e-07,0.1379666510640631,0.46346346346346345,0.0,0.0,0.0,0.049474712905909754,0.0003277354967651892,0.035238969942090866,0.00216981385887863,5.571334466612173e-05,0.008153331476273753,0.0075410921936990005,0.005846071075649723,1.4107032465252233e-06,0.0,0.4748553910350769,0.0011716949196660142,6.8739700558627565e-06,0.00012334029611728658,4.214113679530291e-06,4.301217303380002e-06,1.1928448495639238e-06,0.0014484367059106344,2.0917789274675488e-08,0.0019552217964023816,1.0129886337884658e-08,6.726199701062963e-08,0.0015385321479546845,2.711622625958618e-07,3.181414660379108e-06,0.000930686101250119,1.3422109639641358e-08,0.0005386792824672955,1.6994803155080367e-10,1.3872200423122224e-06,8.861515324394179e-06,2.547236037173736e-10,2.2232154705653266e-09,1.2901129916794559e-05,1.8012193161514835e-10,1.285441799028405e-10,8.267458485887623e-06,1.2758075457540082e-05
7.146403529343258e-07,0.1380033894042596,0.46346346346346345,0.0,0.0,0.0,0.049351357601976,0.0003316719510456346,0.0354356089195063,0.0021886501645625093,5.6179585308250034e-05,0.008200667562140131,0.007599220972114991,0.005840399382103285,1.411705948099636e-06,0.0,0.474913897510559,0.001170876896789373,6.8569581644586506e-06,0.00012348887716086534,4.204072183796966e-06,4.2862879660130855e-06,1.1887096912231168e-06,0.0014503209673811645,2.0945214853150883e-08,0.00195924928142704,1.0150752496026441e-08,6.765250284618502e-08,0.0015478367264805278,2.728021791638914e-07,3.1934909230596313e-06,0.0009373738927061888,1.351862386305528e-08,0.0005427464269519835,1.709220240237175e-10,1.395662585815974e-06,8.993285638854072e-06,2.585200176394305e-10,2.249918694112421e-09,1.3147785229827081e-05,1.8356963175236424e-10,1.310097606590283e-10,8.430538678911795e-06,1.3017656241241633e-05
7.191992612370322e-07,0.1380400309385034,0.46346346346346345,0.0,0.0,0.0,0.04922837706382794,0.00033562650418256473,0.03563182685567936,0.0022074339136219307,5.6645391073294e-05,0.008247903704034184,0.00765723594381352,0.005834633671748142,1.4125695394228784e-06,0.0,0.47497224146948974,0.001170059378538547,6.8399980836809735e-06,0.00012363605314901922,4.194060733559448e-06,4.271413508371317e-06,1.1845896371683112e-06,0.0014521516475127923,2.0971864356844787e-08,0.0019631886602153523,1.017116218105523e-08,6.804218417977124e-08,0.0015570879784393454,2.744326970317873e-07,3.2055112225769975e-06,0.0009440615402354304,1.3615136295425941e-08,0.000546814352105718,1.7189330359160698e-10,1.40409073971576e-06,9.125602892110948e-06,2.6233236191052276e-10,2.2767446927183998e-09,1.3396553478475188e-05,1.8704692787948426e-10,1.3349659347166554e-10,8.595093964318344e-06,1.327971852441559e-05
7.237581695397387e-07,0.13807657604818407,0.46346346346346345,0.0,0.0,0.0,0.049105770002987346,0.00033959906426817254,0.03582762427449592,0.0022261646054730156,5.7110749433537615e-05,0.008295039944289718,0.007715136406024494,0.00582877708157764,1.4132962842284132e-06,0.0,0.475030423789847,0.0011692422456766932,6.823089630074437e-06,0.00012378182666938364,4.184079110731371e-06,4.256593477150568e-06,1.1804845527279078e-06,0.0014539292577869292,2.0997745194337686e-08,0.0019670407756206256,1.019111975974583e-08,6.843104136070049e-08,0.0015662859795505355,2.7605382954440026e-07,3.217475420882419e-06,0.0009507488488548537,1.3711644120722323e-08,0.000550882932828483,1.7286187403130488e-10,1.4125043706119159e-06,9.258455256114243e-06,2.661602962293146e-10,2.303692842919911e-09,1.3647415518864496e-05,1.9055355257977023e-10,1.360044874317333e-10,8.761111903004554e-06,1.3544243053885989e-05
7.283170778424451e-07,0.13811302510918963,0.46346346346346345,0.0,0.0,0.0,0.04898353513953725,0.000343589539477932,0.0360230017011268,0.002244841762432115,5.75756481190522e-05,0.008342076322463808,0.007772921684876088,0.00582283266344694,1.4138884455341265e-06,0.0,0.47508844533204825,0.001168425383257553,6.806232621437748e-06,0.0001239262003558174,4.174127101988213e-06,4.241827431646432e-06,1.176394328443823e-06,0.0014556543052757496,2.1022864710221332e-08,0.001970806462359622,1.0210629556712724e-08,6.881907471522851e-08,0.0015754308121062053,2.776655912049957e-07,3.229383389440196e-06,0.0009574356253181021,1.3808144547941628e-08,0.0005549520449480765,1.7382773543975297e-10,1.420903346218082e-06,9.391830957743617e-06,2.7000348182374475e-10,2.330762521817717e-09,1.3900351973054949e-05,1.940892351455805e-10,1.385332492481961e-10,8.928579876869153e-06,1.3811210246918e-05
7.328759861451515e-07,0.1381493784918189,0.46346346346346345,0.0,0.0,0.0,0.04886167120189995,0.00034759783807393355,0.0362179596620892,0.0022634649290605344,5.804007511246798e-05,0.008389012875523325,0.007830591134592398,0.005816803386383044,1.414348284402716e-06,0.0,0.47514630693948234,0.0011676086805030772,6.789426876792282e-06,0.0001240691768923353,4.164204501159261e-06,4.227114944644426e-06,1.172318837621187e-06,0.001457327292732531,2.1047230186398643e-08,0.001974486547139456,1.0229695855079069e-08,6.920628454841372e-08,0.001584522564745078,2.7926799763546897e-07,3.2412349984359226e-06,0.0009641216781355051,1.3904634811382662e-08,0.0005590215652386836,1.747908922635775e-10,1.429287535356942e-06,9.525718280603537e-06,2.738615815034677e-10,2.3579531071010894e-09,1.4155343238004345e-05,1.976537017039762e-10,1.4108268333823986e-10,9.097485095142357e-06,1.4080600201958486e-05
7.37434894447858e-07,0.13818563656115598,0.46346346346346345,0.0,0.0,0.0,0.048740176926625224,0.0003516238684081439,0.03641249868530811,0.0022820336715312656,5.850401864390683e-05,0.008435849638008011,0.007888144136720746,0.0058106921387453695,1.414678058762166e-06,0.0,0.47520400943902086,0.0011667920306696195,6.772672216352752e-06,0.00012421075900873732,4.154311106811937e-06,4.212455600977825e-06,1.1682579773586035e-06,0.0014589487186058598,2.1070848842310102e-08,0.001978081848780152,1.0248322897098354e-08,6.959267114509389e-08,0.001593561332234494,2.8086106553785e-07,3.253030124609986e-06,0.0009708068175842684,1.4001112170817306e-08,0.000563091371437964,1.7575134411705755e-10,1.4376568079783367e-06,9.66010556671308e-06,2.777342597096007e-10,2.385263977067897e-09,1.4412369494342378e-05,2.0124667533968498e-10,1.4365259191567228e-10,9.267814600588743e-06,1.4352392709176488e-05
7.419938027505644e-07,0.1382217996770257,0.46346346346346345,0.0,0.0,0.0,0.04861905105818726,0.0003556675389256302,0.036606619300169965,0.0023005475770138096,5.896746718604376e-05,0.008482586642198227,0.007945580099383271,0.005804501730390166,1.4148800222777357e-06,0.0,0.4752615536415101,0.0011659753309304311,6.7559684614987085e-06,0.00012435094948438357,4.144446724046608e-06,4.197848997910308e-06,1.164211628021128e-06,0.0014605190771252608,2.1093727836163495e-08,0.0019815931783332776,1.0266514884784356e-08,6.997823477169431e-08,0.001602547215259102,2.8244481265714364e-07,3.2647686455263773e-06,0.000977490855725092,1.4097573911708235e-08,0.0005671613422628094,1.7670909632970364e-10,1.4460110351565498e-06,9.794981218110547e-06,2.816211825616442e-10,2.4126945106488052e-09,1.4671410714994265e-05,2.0486787621595473e-10,1.4624277507775656e-10,9.439555275612087e-06,1.4626567260851404e-05
7.465527110532708e-07,0.1382578681943349,0.46346346346346345,0.0,0.0,0.0,0.0484982923487883,0.00035972875816774313,0.03680032203757666,0.002319006253072912,5.9430409449265866e-05,0.008529223918268795,0.008002898456547447,0.005798234894716745,1.4149564232659353e-06,0.0,0.47531894034224964,0.0011651584822524484,6.739315434747292e-06,0.00012448975114398963,4.134611162495159e-06,4.183294743871378e-06,1.1601796927181354e-06,0.001462038858314443,2.1115874265147734e-08,0.0019850213391979514,1.0284275980494542e-08,7.03629756770097e-08,0.0016114803202147308,2.8401925774490357e-07,3.276450444229503e-06,0.0009841736064096457,1.4194017345347684e-08,0.0005712313574240343,1.7766414779976423e-10,1.4543500891028144e-06,9.930333698394e-06,2.8552201790299025e-10,2.44024408742619e-09,1.4932446673698587e-05,2.0851702169394087e-10,1.4885303089106944e-10,9.612693848292525e-06,1.4903103061659212e-05
7.511116193559772e-07,0.13829384246303403,0.46346346346346345,0.0,0.0,0.0,0.048377899558168874,0.00036380743477527607,0.03699360742999341,0.0023374093270807695,5.989283437692367e-05,0.00857576149444442,0.00806009866731453,0.005791894290732177,1.4149095036487752e-06,0.0,0.47537617032145796,0.001164341389283443,6.722712959726556e-06,0.00012462716686119553,4.124804237680361e-06,4.1687924587996425e-06,1.1561620584743125e-06,0.0014635085480734814,2.1137295166610352e-08,0.001988367127233941,1.0301610307536309e-08,7.07468940940463e-08,0.0016203607590072099,2.855844205238839e-07,3.2880754056902094e-06,0.0009908548852944421,1.4290439809027693e-08,0.0005753012976400072,1.786165049598019e-10,1.462673843164568e-06,1.00661515342006e-05,2.8943643534417106e-10,2.46791208765865e-09,1.5195456953422086e-05,2.121938264506414e-10,1.5148315547624368e-10,9.787216898356641e-06,1.5181979038857364e-05
7.556705276586837e-07,0.13832972282842712,0.46346346346346345,0.0,0.0,0.0,0.04825787145342454,0.0003679034774915796,0.037186476011496265,0.0023557564456437776,6.035473114068503e-05,0.008622199397144743,0.008117180215227265,0.005785482504998468,1.4147414979502933e-06,0.0,0.4754332443447227,0.0011635239602374085,6.7061608611499296e-06,0.00012476319955437385,4.115025769469698e-06,4.154341773029452e-06,1.1521586340058175e-06,0.001464928628191624,2.1157997518266978e-08,0.001991631330872091,1.0318521950715771e-08,7.112999024057467e-08,0.0016291886488565106,2.8714032165339366e-07,3.299643419524242e-06,0.0009975345098459873,1.438683866615399e-08,0.0005793710446492446,1.7956616572219956e-10,1.470982171835026e-06,1.0202423316619578e-05,2.9336410630477107e-10,2.4956978922985884e-09,1.5460420954654816e-05,2.1589800259517457e-10,1.5413294309161908e-10,9.963110863068226e-06,1.546317385234717e-05
7.602294359613901e-07,0.13836550963114247,0.46346346346346345,0.0,0.0,0.0,0.048138206808829735,0.0003720167951656407,0.03737892831781413,0.0023740472740442294,6.081608913599337e-05,0.008668537651127763,0.008174142607597069,0.0057790020535911,1.4144546323358093e-06,0.0,0.4754901631634385,0.0011627061067873699,6.689658964791421e-06,0.00012489785218996994,4.105275583076493e-06,4.139942327584619e-06,1.1481693125121294e-06,0.0014662995764259956,2.1177988239325383e-08,0.001994814731221622,1.0335014956920504e-08,7.151226432105314e-08,0.0016379641121062895,2.8868698269587307e-07,3.311154377918841e-06,0.0010042122993520334,1.4483211306368021e-08,0.0005834404812219471,1.8051313794124598e-10,1.4792749507534097e-06,1.0339137702537487e-05,2.9730470405272514e-10,2.5236008830171827e-09,1.5727317903576856e-05,2.1962925978324333e-10,1.5680218621549216e-10,1.0140362043033785e-05,1.574666590460298e-05
7.647883442640965e-07,0.13840120320742308,0.46346346346346345,0.0,0.0,0.0,0.04801890440566784,0.00037614729675511713,0.03757096488637005,0.0023922814956963763,6.127689797762686e-05,0.00871477627962534,0.008230985374849885,0.005772455383943429,1.4140511236923846e-06,0.0,0.47554692751522937,0.0011618877439586114,6.673207097461866e-06,0.00012503112777840738,4.095553507865933e-06,4.125593773133608e-06,1.1441940078833045e-06,0.001467621866513803,2.1197274190689003e-08,0.001997918102174844,1.0351093335631187e-08,7.189371652689472e-08,0.0016466872760386444,2.902244260840785e-07,3.322608177288768e-06,0.0010108880749245095,1.4579555145640345e-08,0.0005875094911705654,1.814574181817747e-10,1.4875520567119732e-06,1.0476283415918866e-05,3.012579037425179e-10,2.5516204422202684e-09,1.5996126860098846e-05,2.233873053298561e-10,1.594906756272419e-10,1.0318956607924313e-05,1.6032433350470246e-05
7.69347252566803e-07,0.1384368038891014,0.46346346346346345,0.0,0.0,0.0,0.04789996303206729,0.0003802948913293363,0.037762586256317815,0.0024104588116162337,6.173714749535298e-05,0.008760915304475878,0.00828770806988973,0.005765844876704761,1.4135331787486778e-06,0.0,0.47560353812435835,0.0011610687900272837,6.6568050869858426e-06,0.00012516302937724352,4.085859378052041e-06,4.111295770270556e-06,1.140232619062133e-06,0.0014688959682477526,2.1215862176029423e-08,0.0020009422105090606,1.0366761059485067e-08,7.227434703853969e-08,0.0016553582726937938,2.91752675089491e-07,3.334004717021991e-06,0.0010175616595083673,1.4675867626344243e-08,0.0005915779593594113,1.8239901613157984e-10,1.4958133676566524e-06,1.0613849249026124e-05,3.052233824507533e-10,2.5797559530740924e-09,1.6266826725780146e-05,2.2717184432031358e-10,1.6219820048707568e-10,1.0498880602115765e-05,1.6320454106835844e-05
7.739061608695094e-07,0.1384723120038715,0.46346346346346345,0.0,0.0,0.0,0.04778138148284367,0.0003844594880722532,0.03795379296857765,0.002428578939904769,6.219682772967618e-05,0.008806954746250859,0.008344310267479319,0.005759172847490416,1.412902993233118e-06,0.0,0.4756599957021263,0.0011602491664205034,6.6404527621795114e-06,0.0001252935600871625,4.076193031801759e-06,4.0970479885370095e-06,1.1362850647332278e-06,0.001470122347487821,2.1233758941987596e-08,0.002003887815986127,1.0382022064750944e-08,7.265415602537557e-08,0.0016639772386945677,2.9327175379116497e-07,3.345343900474168e-06,0.00102423287788252,1.4772146217335714e-08,0.0005956457717133987,1.83337926528749e-10,1.5040587626923455e-06,1.0751824063580377e-05,3.092008192110296e-10,2.6080067995191564e-09,1.6539396251625098e-05,2.3098257971951787e-10,1.6492454841473706e-10,1.0680119950248076e-05,1.6610705862170053e-05
7.784650691722158e-07,0.13850772787526508,0.46346346346346345,0.0,0.0,0.0,0.04766315855934733,0.00038864099628537147,0.038144585565867715,0.002446641615244332,6.265592892767804e-05,0.008852894624377813,0.008400791563637537,0.0057524415486452565,1.4121627510696436e-06,0.0,0.4757163009472569,0.0011594287976206335,6.624149952829124e-06,0.00012542272305493473,4.066554311689913e-06,4.082850106696889e-06,1.1323512491808212e-06,0.0014713014662336038,2.12509711791965e-08,0.0020067556714493677,1.0396880251878239e-08,7.30331436480432e-08,0.0016725443150756086,2.947816870458744e-07,3.3566256342046095e-06,0.0010309015566664999,1.4868388413977472e-08,0.0005997128152259022,1.8427416144178485e-10,1.5122881220836663e-06,1.0890196791864575e-05,3.1318989504599024e-10,2.636372366297185e-09,1.6813814045755747e-05,2.3481921247952204e-10,1.6766950556677122e-10,1.0862660462701377e-05,1.6903166085937345e-05
