Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32)
1.892516656496806e-06,0.14493174351081783,0.46346346346346345,0.0,0.0,0.0,0.0272362783417054,0.0017092353984560075,0.07387522007605843,0.005315974926900747,0.00014782678264576874,0.017465395100494854,0.018672845254767815,0.004064093367877483,6.390897025890327e-07,0.0,0.48576349982629435,0.0008990705385417909,3.804251866256694e-06,0.00012496812924636414,2.342086307225262e-06,1.7195798951658345e-06,4.768674343724145e-07,0.001070234455856147,1.5470850994702708e-08,0.0015482600410440417,8.021442060027635e-09,1.4408320609886641e-07,0.002878941489151583,5.074072186239843e-07,4.515883196560997e-06,0.0024361184203104385,3.5151341459834667e-08,0.0014655194349000049,3.496604000447943e-10,2.8482026379052e-06
1.9154117542972493e-06,0.14502666762476177,0.46346346346346345,0.0,0.0,0.0,0.02694886780967355,0.001739456927319851,0.0744187939173519,0.0053516058506417625,0.0001490156872755927,0.01758993907243916,0.018825494619984538,0.004038205387465045,6.295175789904449e-07,0.0,0.4859107165230636,0.0008937032156143311,3.7644627999122036e-06,0.00012457630260882113,2.317738412239335e-06,1.6901810821915213e-06,4.6870953265852483e-07,0.0010575292011860244,1.5287277277806033e-08,0.0015304908313776683,7.929380854866713e-09,1.451106495934741e-07,0.0028852838433703863,5.085250518067022e-07,4.5152135185236016e-06,0.002457113578348656,3.5454426611826983e-08,0.0014785775168279218,3.518694088339305e-10,2.8628961766546348e-06
1.9383068520976926e-06,0.1451204309454167,0.46346346346346345,0.0,0.0,0.0,0.026665383000583118,0.001769703494757835,0.07495611926855218,0.005386611228640561,0.00015018460655862064,0.01771269648496549,0.018976359780093006,0.004012655592454168,6.202189841914898e-07,0.0,0.48605608300247305,0.0008883554337242875,3.725212220215381e-06,0.000124177093375668,2.293729347475395e-06,1.6613383036764596e-06,4.607059230394298e-07,0.0010448634392096227,1.510426943284231e-08,0.0015127439230033359,7.837435191338424e-09,1.461233546091407e-07,0.0028912194696181586,5.095711998415136e-07,4.513913469736073e-06,0.0024777881392219077,3.5752884510994276e-08,0.0014914388521542448,3.540421635578765e-10,2.8771521080379954e-06
1.961201949898136e-06,0.145213050135271,0.46346346346346345,0.0,0.0,0.0,0.026385758016295755,0.001799971106657798,0.07548727431505066,0.005421004860000128,0.0001513337652910628,0.017833688518739368,0.019125469907674754,0.003987438783470815,6.111847155987765e-07,0.0,0.48619962626370344,0.0008830280273525019,3.6864911284844086e-06,0.0001237708532416649,2.2700538192545757e-06,1.6330410058008278e-06,4.528536806469514e-07,0.0010322431612744944,1.4921914277644372e-08,0.0014950294375017442,7.745657508743784e-09,1.4712149587874748e-07,0.002896760920551136,5.105478751122839e-07,4.512002116025926e-06,0.00249814407415924,3.60467435782694e-08,0.001504104558714026,3.5617924453070663e-10,2.890976930503856e-06
1.984097047698579e-06,0.1453045416310047,0.46346346346346345,0.0,0.0,0.0,0.026109928163892043,0.0018302558859115098,0.0760123364834173,0.005454800196251892,0.00015246338869964661,0.017952936360085506,0.019272853682720276,0.003962549789114781,6.024058085255391e-07,0.0,0.4863413729215022,0.0008777217885340651,3.648290692096418e-06,0.0001233579238936408,2.246706604563515e-06,1.6052787891870894e-06,4.4514992313668727e-07,0.0010196740142698784,1.4740293643240226e-08,0.0014773569463345368,7.65409739625008e-09,1.4810524818186535e-07,0.0029019204525728595,5.114572377888948e-07,4.5094981807232666e-06,0.002518183440052091,3.6336033472735834e-08,0.0015165758122714817,3.582812252402435e-10,2.9043771573921688e-06
2.0069921454990225e-06,0.14539492164467693,0.46346346346346345,0.0,0.0,0.0,0.025837829936547697,0.0018605540698759882,0.07653138243348706,0.00548801034976188,0.00015357370223140112,0.018070461186664537,0.019418539296697797,0.003937983472382585,5.93873546876812e-07,0.0,0.48648134920887676,0.0008724374681572643,3.610602241712218e-06,0.0001229386371843243,2.2236825513544218e-06,1.5780414101385748e-06,4.375918110543675e-07,0.0010071613145991756,1.4559484576062045e-08,0.001459735492646316,7.562801705845789e-09,1.4907478622659343e-07,0.002906710030478794,5.123013966458477e-07,4.506420041404619e-06,0.002537908373231288,3.662078500172457e-08,0.001528853842442816,3.6034867227850945e-10,2.9173593101454743e-06
2.0298872432994658e-06,0.1454842061650098,0.46346346346346345,0.0,0.0,0.0,0.025569400994428504,0.0018908620078575632,0.07704448805141909,0.005520648102057227,0.00015466493135731657,0.0181862841538569,0.019562554457023665,0.0039137347362540285,5.855794706551641e-07,0.0,0.486619580979925,0.0008671757772486887,3.5734172685145237e-06,0.00012251331530940365,2.200976578743844e-06,1.5513187815967175e-06,4.3017654812266533e-07,0.00099471006167695,1.4379559533276305e-08,0.0014421736123402373,7.471814661531954e-09,1.5003028453723046e-07,0.002911141332190049,5.130824098965705e-07,4.502785727390746e-06,0.002557321083556835,3.690103003542947e-08,0.0015409399288228067,3.623821452822132e-10,2.9299299118887115e-06
2.052782341099909e-06,0.1455724109587668,0.46346346346346345,0.0,0.0,0.0,0.025304580145625588,0.0019211761586206335,0.07755172844367993,0.005552725912055835,0.00015573730138907968,0.01830042638183491,0.019704926391884606,0.003889798528535153,5.775153807303335e-07,0.0,0.48675609371279677,0.0008619373882417623,3.536727421462052e-06,0.000122082270987217,2.1785836771168374e-06,1.5251009738342282e-06,4.2290138145336744e-07,0.0009823249509638532,1.4200586571428892e-08,0.0014246793544471109,7.381177964853295e-09,1.5097191734762396e-07,0.0029152257535577037,5.138022860401684e-07,4.498612917947052e-06,0.002576423848805991,3.717680142583167e-08,0.001552835397305719,3.643821968827698e-10,2.942095481364274e-06
2.0756774389003524e-06,0.14565955157221744,0.46346346346346345,0.0,0.0,0.0,0.02504330732715133,0.0019514930879228833,0.07805317793190403,0.005584255924184714,0.00015679103730813364,0.018412908943302848,0.01984568185536704,0.003866169846039913,5.696733412683889e-07,0.0,0.48689091251277616,0.0008567229362264264,3.50052450456168e-06,0.00012164580764052269,2.1564989081429456e-06,1.4993782149009141e-06,4.157636016896228e-07,0.0009700103865525949,1.4022629528594954e-08,0.0014072603008075662,7.290930896870302e-09,1.5189985850003022e-07,0.002918974413221118,5.144629847176899e-07,4.493918941138086e-06,0.0025952190093457834,3.744813292973281e-08,0.0015645416165915573,3.6634937266535845e-10,2.9538625272095224e-06
2.0985725367007957e-06,0.14574564333268658,0.46346346346346345,0.0,0.0,0.0,0.02478552358601478,0.0019818094660785613,0.07854891004858609,0.005615249976375041,0.00015782636360635972,0.018523752851885435,0.01998484713285309,0.00384284373818368,5.620456801722399e-07,0.0,0.4870240621154848,0.0008515330201780727,3.464800474160706e-06,0.00012120421957984484,2.134717404710176e-06,1.4741408908383895e-06,4.087605430828733e-07,0.0009577704933178425,1.3845748200219727e-08,0.0013899235850864332,7.201110416671609e-09,1.528142813493233e-07,0.002922398157505293,5.150664175752767e-07,4.488720773289948e-06,0.0026137089630766798,3.771505913570538e-08,0.001576059994869058,3.6828421113655504e-10,2.965237542563961e-06
2.121467634501239e-06,0.1458307013501802,0.46346346346346345,0.0,0.0,0.0,0.024531171060393906,0.002012122065551243,0.07903899753356335,0.0056457196079241715,0.00015884350413771956,0.01863297905114404,0.020122448046646656,0.003819815310053519,5.546249878452929e-07,0.0,0.4871555668901914,0.0008463682041641708,3.4295474362610713e-06,0.00012075779218793608,2.1132343707828307e-06,1.4493795456790704e-06,4.018895835088075e-07,0.0009456091286426414,1.3669998508832494e-08,0.0013726759111381262,7.111751256523937e-09,1.5371535867238224e-07,0.0029255075653438637,5.156144491318291e-07,4.48303503901723e-06,0.0026318961606347922,3.797761539477782e-08,0.0015873919766671862,3.7018724370008615e-10,2.97622699999399e-06
2.1443627323016823e-06,0.14591474051908512,0.46346346346346345,0.0,0.0,0.0,0.024280192960920936,0.0020424277585773536,0.07952351233124506,0.0056756760672166335,0.0001598426819802369,0.01874060840420077,0.02025850996179677,0.003797079725012937,5.474041145536145e-07,0.0,0.4872854508432256,0.0008412290185273422,3.394757643857265e-06,0.00012030680210493568,2.09204508118888e-06,1.4250848812445645e-06,3.9514814442661686e-07,0.000933529893733717,1.349543266781248e-08,0.0013555235707414278,7.022886013754949e-09,1.5460326258249378e-07,0.0029283129532156876,5.161088976490703e-07,4.476878011773136e-06,0.002649783100840479,3.8235837754678923e-08,0.0015985390398672885,3.720589946402779e-10,2.986837346723098e-06
2.1901529279025693e-06,0.1460798208214729,0.46346346346346345,0.0,0.0,0.0,0.023788138134193792,0.002103006399147883,0.08047610765527553,0.005734093052892194,0.000161788037295261,0.018951159565343795,0.020526116006551236,0.0037524680408407736,5.335344992469206e-07,0.0,0.4875404505162685,0.0008310294979692474,3.3265375267350084e-06,0.00011939219780841177,2.050529186807689e-06,1.3778591881704977e-06,3.8204373085299265e-07,0.0009096310012700713,1.3150043772518762e-08,0.001321528097932528,6.846757516133083e-09,1.563402348316587e-07,0.0029330516522708726,5.169440925383152e-07,4.4632134228299945e-06,0.0026846664203240907,3.873942808913802e-08,0.0016202844722818727,3.757107131640665e-10,3.006946343427728e-06
2.2313641039433675e-06,0.14622505370105954,0.46346346346346345,0.0,0.0,0.0,0.023356280920582406,0.002157474138520669,0.08131509025859748,0.005785020442698797,0.00016347964238321488,0.019135401714823447,0.020761943386373306,0.003713271790066797,5.216686673415953e-07,0.0,0.48776464053836094,0.0008219422555758649,3.2666489199067105e-06,0.00011855605232232802,2.0141235243348276e-06,1.3368620465014018e-06,3.7066773882616086e-07,0.0008884341414819584,1.2843695858899602e-08,0.0012913134874518416,6.690217438538708e-09,1.578601670867448e-07,0.0029363750287317893,5.175298383753317e-07,4.449459581189377e-06,0.0027150604347882935,3.9178211217365105e-08,0.0016392383518304622,3.788953903670761e-10,3.0238118883716837e-06
2.2725752799841657e-06,0.146367207484736,0.46346346346346345,0.0,0.0,0.0,0.022934520727568772,0.0022118751739030997,0.08213709973040845,0.005834447576970775,0.00016511646959737404,0.019314789894125994,0.020993158635451217,0.003674951990099347,5.103504439022297e-07,0.0,0.48798393623604364,0.0008129448816957315,3.208147189591687e-06,0.00011770904599356302,1.9785993109984763e-06,1.2972394983928674e-06,3.5967326889582664e-07,0.0008675487927832389,1.2541842228167996e-08,0.0012614885208453682,6.535696082365309e-09,1.5934005581448315e-07,0.0029388623473701136,5.179682303215778e-07,4.434415938453595e-06,0.002744522246387307,3.9603538714076766e-08,0.0016576173190437436,3.819865431219565e-10,3.0395477785765603e-06
2.313786456024964e-06,0.1465063614925126,0.46346346346346345,0.0,0.0,0.0,0.022522562724275132,0.0022661945706878893,0.08294252676446039,0.005882430499224797,0.00016669977698619592,0.019489441705560964,0.021219893965566814,0.003637482753439898,4.99546850830436e-07,0.0,0.4881984649716609,0.0008040393965478401,3.1509921292997803e-06,0.00011685250044533372,1.943931502464839e-06,1.2589429339842556e-06,3.4904683610401504e-07,0.0008469880457742258,1.2244672829574868e-08,0.0012320771139678942,6.383317354219354e-09,1.6078087119189383e-07,0.0029405649312647156,5.182683139825221e-07,4.418164937116886e-06,0.0027730676511853987,4.001563849828659e-08,0.001675430857645964,3.8498697190342187e-10,3.0541901719788164e-06
2.354997632065762e-06,0.14664259292490556,0.46346346346346345,0.0,0.0,0.0,0.022120121898830523,0.002320418263803876,0.0837317537020391,0.005929022761261416,0.00016823080644286014,0.01965947326820893,0.021442277293120073,0.003600838898425675,4.892271615133592e-07,0.0,0.4884083505971629,0.0007952275517886727,3.0951448729709805e-06,0.0001159876601547998,1.910095762493377e-06,1.2219253289257234e-06,3.387753942454953e-07,0.0008267630745863941,1.1952349859977648e-08,0.0012031000718541638,6.233189043735808e-09,1.6218357115990653e-07,0.0029415317368103374,5.184387178397764e-07,4.40078551920408e-06,0.0028007126616695728,4.041474162158222e-08,0.0016926886111783147,3.8789940337395406e-10,3.067774673451806e-06
2.3962088081065603e-06,0.14677597692435063,0.46346346346346345,0.0,0.0,0.0,0.02172692273404375,0.00237453301872384,0.08450515457580142,0.005974275542399152,0.00016971078241776933,0.019824999107869546,0.02166043236272351,0.0035649959528832893,4.793627636510294e-07,0.0,0.4886137135297469,0.0007865108484037626,3.0405678497002852e-06,0.00011511569579554027,1.877068450978892e-06,1.1861412179936601e-06,3.288463287384008e-07,0.0008068832908578145,1.1665009992551684e-08,0.0011745753316586179,6.085404082234266e-09,1.635491005154707e-07,0.0029418094423108907,5.184876688654877e-07,4.3823531943229635e-06,0.0028274734536988884,4.080108150163859e-08,0.001709400348030657,3.907264910450331e-10,3.0803362858598547e-06
2.4374199841473586e-06,0.14690658660190564,0.46346346346346345,0.0,0.0,0.0,0.021342698890536013,0.002428526393745644,0.08526309516766588,0.006018237763238987,0.00017114091082699859,0.019986132061134643,0.02187447887069144,0.003529930153079345,4.6992702182507025e-07,0.0,0.4888146708285523,0.00077789055369314,2.9872247396784666e-06,0.00011423770754616322,1.8448266108443776e-06,1.1515466646220275e-06,3.192474482949904e-07,0.0007873564874144051,1.1382766456547612e-08,0.0011465181896915303,5.940041718979494e-09,1.6487839012018989e-07,0.0029414425346496816,5.184230077977945e-07,4.36294011901158e-06,0.0028533663186141645,4.117489323028393e-08,0.0017255759298573162,3.934708160655951e-10,3.091909370631158e-06
2.4786311601881568e-06,0.14703449308796254,0.46346346346346345,0.0,0.0,0.0,0.020967192897436548,0.0024823867035357033,0.08600593307907041,0.006060956194271092,0.0001725223781330704,0.020142983192225787,0.022084532587911678,0.0034956184388287717,4.608951425882338e-07,0.0,0.48901133627205995,0.0007693677174759312,2.9350804312826654e-06,0.00011335472830125225,1.813347954594484e-06,1.1180992286934257e-06,3.0996697608543514e-07,0.0007681889724480931,1.1105710979534664e-08,0.0011189415137242513,5.797168621122191e-09,1.6617235621425956e-07,0.0029404733940399325,5.18252204077955e-07,4.342615180554355e-06,0.00287840761995096,4.1536412948063624e-08,0.0017412252829991785,3.9613488816548196e-10,3.1025276130727674e-06
2.519842336228955e-06,0.14715976557107358,0.46346346346346345,0.0,0.0,0.0,0.02060015585096709,0.002536102983960184,0.0867340178126736,0.0061024755593053655,0.0001738563505881116,0.020295661722080704,0.022290705481674184,0.003462038445342548,4.5224404342687473e-07,0.0,0.489203820435982,0.0007609431874454662,2.8841009793318407e-06,0.0001124677267901691,1.7826108501988345e-06,1.085757933475376e-06,3.009935407223567e-07,0.000749385694461294,1.083391559602379e-08,0.0010918559409513204,5.656839899328742e-09,1.6743189983145531e-07,0.002938942376641872,5.179823704114484e-07,4.3214440825130236e-06,0.0029026137545602572,4.1885877282475614e-08,0.001756358372768922,3.987211466912922e-10,3.1122239919800005e-06
2.561053512269753e-06,0.14728247134270522,0.46346346346346345,0.0,0.0,0.0,0.020241347121005258,0.0025896649581773124,0.08744769086378275,0.006142838633960804,0.00017514397361754005,0.020444274968448133,0.022493105835943217,0.003429168492712642,4.439522279422676e-07,0.0,0.4893922307713299,0.0007526176236297336,2.8342535645835183e-06,0.00011157761063764424,1.7525943061840722e-06,1.0544832297030436e-06,2.9231616636790694e-07,0.0007309503587201994,1.056743433321294e-08,0.001065270062747329,5.51910006499538e-09,1.6865790630493504e-07,0.0029368878949365697,5.176202769337075e-07,4.299489438252511e-06,0.0029260011176326607,4.222352284259684e-08,0.001770985180285011,4.012319617081214e-10,3.121030757107156e-06
2.6022646883105514e-06,0.14740267584008304,0.46346346346346345,0.0,0.0,0.0,0.019890534065762445,0.002643063003981044,0.08814728582026339,0.006182086339375321,0.00017638637132866248,0.02058892829605257,0.02269183836967465,0.00339698757365472,4.359996683145273e-07,0.0,0.48957667168237873,0.0007443915120613963,2.785506454425841e-06,0.00011068522931537648,1.7232779567314627e-06,1.0242369585830904e-06,2.83924262518356e-07,0.0007128855357455562,1.030630478150528e-08,0.0010391905970397496,5.383983923301525e-09,1.698512448561126e-07,0.0029343464957591048,5.171723649633309e-07,4.2768108663589765e-06,0.002948586071268005,4.254958576492774e-08,0.001785115681629273,4.0366963522338963e-10,3.128979410412569e-06
2.6434758643513496e-06,0.1475204426901652,0.46346346346346345,0.0,0.0,0.0,0.019547491754630705,0.0026962881223789015,0.08883312846979838,0.00622025783134841,0.0001775846461307763,0.020729725075936966,0.022887004352912525,0.003365475339910581,4.283676953761034e-07,0.0,0.4897572446042843,0.0007362651777284085,2.7378289647175224e-06,0.00010979137698489617,1.69464204651786e-06,9.949823154360019e-07,2.758076140658031e-07,0.0006951927623400256,1.0050549557020712e-08,0.0010136225490609378,5.251517406056182e-09,1.7101276825925172e-07,0.002931352935980624,5.166447603409037e-07,4.2534650835459836e-06,0.002970384916268221,4.2864301305803265e-08,0.0017987598291129326,4.0603640245923926e-10,3.136100689568254e-06
2.6846870403921478e-06,0.14763583375296901,0.46346346346346345,0.0,0.0,0.0,0.019212002699212825,0.002749331907384278,0.08950553691357598,0.006257390585093351,0.00017873987845615065,0.020866766653281646,0.02307870172049956,0.0033346120875741197,4.2103889606168166e-07,0.0,0.4899340480801772,0.0007282387967674286,2.6911914228698734e-06,0.00010889679527641511,1.6666674150937218e-06,9.666838114905765e-07,2.6795637073158414e-07,0.0006778726355560277,9.800177661941086e-09,0.0009885693610767238,5.121718347432744e-09,1.7214331257598084e-07,0.002927940255833888,5.160432863524798e-07,4.2295060041093554e-06,0.0029914138669122317,4.316790347688405e-08,0.001811927534487766,4.0833443313840556e-10,3.1424245583417445e-06
